source,target,weight,promotor_based,cell_type,sample_size,gene_size
PA2G4,RPS19,-0.13634888758309135,False,B,125003,4942
LEF1,CD3E,0.13634523124421685,False,B,125003,4942
IRF7,RPL13,-0.13624164441874764,False,B,125003,4942
HMGN3,RPL41,-0.13620360217964342,False,B,125003,4942
RBCK1,RPL39,-0.13614084500217316,False,B,125003,4942
GTF3A,RPS27,-0.13603690588654488,False,B,125003,4942
SPI1,RPS8,-0.13601819756021835,False,B,125003,4942
HMGN3,RPS23,-0.13584888606730763,False,B,125003,4942
BCL11B,LEPROTL1,0.13576148277139136,True,B,125003,4942
BCL11B,RPL18A,-0.13571188200460296,False,B,125003,4942
SPI1,RPL11,-0.1356729397653612,True,B,125003,4942
SP140,RPL18A,-0.13558426136161725,False,B,125003,4942
JUNB,RPL18A,0.13551032749742017,False,B,125003,4942
BCL11B,OXNAD1,0.13544307117483162,False,B,125003,4942
JUNB,RPL3,0.135435546779331,True,B,125003,4942
JUNB,RPL9,0.1353590720681269,True,B,125003,4942
ZNF706,RPS16,-0.1353366376278756,False,B,125003,4942
POU2F2,RPL13,-0.13531279563684906,True,B,125003,4942
FOS,CRIP1,-0.13530689193833711,False,B,125003,4942
SPI1,RPL35A,-0.13528163838868262,False,B,125003,4942
ZNF706,RPL27A,-0.13518474515917567,False,B,125003,4942
JUN,CRIP1,-0.13511716646740562,True,B,125003,4942
RBCK1,RPL21,-0.13508967988897796,False,B,125003,4942
GTF3A,RPL39,-0.134972135835024,False,B,125003,4942
PIN1,RPL39,-0.1349172278736373,False,B,125003,4942
ZNF706,RPS21,-0.13484047314431868,False,B,125003,4942
FOXP1,TMSB10,0.13481456646231335,False,B,125003,4942
PA2G4,RPL32,-0.13476296917694797,False,B,125003,4942
BCL11B,SLFN5,0.13464217709401008,False,B,125003,4942
IRF7,RPL10,-0.13459586705100363,False,B,125003,4942
IRF7,RPL39,-0.1344986564797996,False,B,125003,4942
SP140,RPL13,-0.1344626223209864,False,B,125003,4942
PA2G4,RPL39,-0.13435100952793647,False,B,125003,4942
LEF1,ADTRP,0.1343491488210657,True,B,125003,4942
JUNB,RPL23A,0.13428286968330785,True,B,125003,4942
IRF7,RPS19,-0.13425620089702414,False,B,125003,4942
PA2G4,RPLP2,-0.13419646105729768,False,B,125003,4942
SPI1,RPS6,-0.13419554988481644,True,B,125003,4942
ZNF706,RPL36,-0.13409037994128403,False,B,125003,4942
IRF7,RPS29,-0.1340849537821995,False,B,125003,4942
SP140,RPS29,-0.13401351215253296,False,B,125003,4942
HMGN3,RPS3A,-0.13396408748442418,False,B,125003,4942
POU2F2,RPL32,-0.1338742342529858,True,B,125003,4942
CXXC5,RPLP2,-0.13381039435432399,False,B,125003,4942
IRF7,RPLP2,-0.13378720230377195,False,B,125003,4942
JUNB,RPS6,0.1337863978171366,False,B,125003,4942
ZNF428,RPS27,-0.13377603979117836,False,B,125003,4942
IRF7,RPS8,-0.1337448587414187,False,B,125003,4942
BCL11B,FLT3LG,0.1337068997036194,True,B,125003,4942
JUNB,RPS15,0.13362373538558914,False,B,125003,4942
SP140,RPL41,-0.13352456673847354,False,B,125003,4942
CXXC5,RPL10,-0.1335222931871502,False,B,125003,4942
RORA,IL7R,0.1334719990519303,True,B,125003,4942
PIN1,RPL21,-0.13346432093132773,False,B,125003,4942
SP140,RPS27A,-0.1334422252736418,False,B,125003,4942
HMGN3,RPL11,-0.13326405768284288,False,B,125003,4942
IRF7,RPL13A,-0.13323655039886673,False,B,125003,4942
ATF4,RPL34,-0.13316211893280572,True,B,125003,4942
NR4A2,JUNB,0.13302454032403188,False,B,125003,4942
JUNB,NR4A2,0.13302454032403188,True,B,125003,4942
SP140,RPS19,-0.13286257964706016,False,B,125003,4942
JUNB,RPL19,0.1328031689869997,True,B,125003,4942
CXXC5,RPL28,-0.13270730914918866,False,B,125003,4942
JUND,DUSP1,0.13269215402514073,True,B,125003,4942
JUNB,ACTG1,-0.13264193089377585,False,B,125003,4942
PA2G4,RPS29,-0.13262136525147647,False,B,125003,4942
YBX3,RPS18,-0.13261018446837652,False,B,125003,4942
DRAP1,RPS6,-0.1325461377034417,True,B,125003,4942
SPI1,RPL18A,-0.1325124580475721,True,B,125003,4942
RBCK1,RPL41,-0.13246997577590477,False,B,125003,4942
