cell_type,gene,clock_coef,signed_coef,pooled_rho
CD8T,SAE1,-0.0658626238212173,-0.0658626238212173,-0.2093822412741728
CD8T,BBC3,0.2558368438477586,0.2558368438477586,0.3101469120848179
CD8T,NAPA,0.08623794723309554,0.08623794723309554,0.3811720041346854
CD8T,NOP53,0.034659579348066336,-0.034659579348066336,-0.3430545582931547
CD8T,SELENOW,0.09868477065396572,0.09868477065396572,0.358981713329263
CD8T,LIG1,-0.03619628291234522,-0.03619628291234522,-0.1078768130298355
CD8T,EMP3,-0.04732618638785816,0.04732618638785816,0.489163126386866
CD8T,RPL18,0.09769672228955253,-0.09769672228955253,-0.432472231545687
CD8T,DBP,-0.06141843821632471,-0.06141843821632471,-0.100749290715885
CD8T,NUCB1,-0.00016287037142595842,0.00016287037142595842,0.2690261147046363
CD8T,BAX,0.403418524899042,0.403418524899042,0.4560469295751952
CD8T,FTL,-0.054377920850094325,0.054377920850094325,0.2047379856097339
CD8T,CD37,-0.1981799638171542,0.1981799638171542,0.2170233901134202
CD8T,FLT3LG,0.0036373831148984862,-0.0036373831148984862,-0.3707942532486876
CD8T,RPL13A,0.007362246985389261,-0.007362246985389261,-0.3392943785056702
CD8T,RPS11,-0.027491611879281203,-0.027491611879281203,-0.3624653531673959
CD8T,FCGRT,-0.31129613407539747,-0.31129613407539747,-0.3595485755720565
CD8T,NOSIP,0.12737937955082393,-0.12737937955082393,-0.4287780959230469
CD8T,IRF3,-0.0951675243683246,0.0951675243683246,0.1999406094552558
CD8T,PNKP,-0.15384758154295178,0.15384758154295178,0.2083312960900851
CD8T,NR1H2,0.049868449417104936,0.049868449417104936,0.3006531247969062
CD8T,EMC10,0.06736727873581566,0.06736727873581566,0.1069970245436806
CD8T,C19orf81,0.14613519249404255,-0.14613519249404255,-0.2627886507476079
CD8T,CLEC11A,0.051168010754615724,-0.051168010754615724,-0.4779582444955808
CD8T,SIGLEC9,-0.04682290107541991,0.04682290107541991,0.1950811506197798
CD8T,NKG7,-0.05296576193119491,0.05296576193119491,0.4510066487249139
CD8T,PPP2R1A,0.14529960859326538,0.14529960859326538,0.2330995512470872
CD8T,ZNF880,-0.079223571691214,-0.079223571691214,-0.1360514369054715
CD8T,ZNF600,0.2282784146557716,0.2282784146557716,0.2994125059089236
CD8T,ZNF677,-0.362738039938634,-0.362738039938634,-0.3503382971917649
CD8T,ZNF331,0.09337272423842799,-0.09337272423842799,-0.2257416462507525
CD8T,MYADM,0.1128705119467265,0.1128705119467265,0.1175262922375594
CD8T,RPS9,-0.0910284548685555,-0.0910284548685555,-0.3716197620921228
CD8T,LAIR2,0.025296113007782586,0.025296113007782586,0.2541793433797509
CD8T,LILRB1,-0.037762078002417925,0.037762078002417925,0.3193209971481119
CD8T,KIR2DL3,-0.2575552953427775,0.2575552953427775,0.104954698158548
CD8T,KIR3DL2,0.0069611963195999535,0.0069611963195999535,0.1764309912557821
CD8T,NCR1,0.0012456418076750974,0.0012456418076750974,0.2163080037429036
CD8T,RPL28,0.038156663652953324,-0.038156663652953324,-0.3198894253140807
CD8T,ZNF581,-0.09212640688088779,-0.09212640688088779,-0.2585285696256345
CD8T,CCDC106,-0.1030598012923593,-0.1030598012923593,-0.316127097826179
CD8T,ZNF667,-0.231683716034543,-0.231683716034543,-0.2798626020750263
CD8T,ZNF550,-0.12227153003779398,-0.12227153003779398,-0.2071933823423392
CD8T,ZIK1,-0.19426733582112535,-0.19426733582112535,-0.2928427994264881
CD8T,ZNF134,-0.004077890022797023,-0.004077890022797023,-0.2142510113542491
CD8T,ZNF154,-0.40911160079075887,-0.40911160079075887,-0.2668304540387884
CD8T,ZNF814,-0.2106191379028863,-0.2106191379028863,-0.3404384730059671
CD8T,ZNF135,-0.05028198248541927,-0.05028198248541927,-0.3172434167909169
CD8T,ZSCAN18,-0.1857252872164146,-0.1857252872164146,-0.4134994401288813
CD8T,ZNF274,0.06298173261662451,-0.06298173261662451,-0.1884755620525202
CD8T,A1BG,0.19858546103837993,-0.19858546103837993,-0.3517166550627532
CD8T,RPS5,0.030669006881636315,-0.030669006881636315,-0.4275166869586886
CD8T,ZNF584,0.00771315520909748,-0.00771315520909748,-0.132434953014374
CD8T,SLC27A5,-0.02104715509569838,-0.02104715509569838,-0.2019809351744677
CD8T,TRIM28,-0.019213600049434384,-0.019213600049434384,-0.1279339499004212
CD8T,CHMP2A,-0.03414373805397552,0.03414373805397552,0.3951026032397452
CD8T,UBE2M,0.020752303233733428,0.020752303233733428,0.1176089746686949
CD8T,MZF1,-0.0046747414707878215,-0.0046747414707878215,-0.2656725572034059
CD8T,SOX12,0.01466838897768206,-0.01466838897768206,-0.2687139871934498
CD8T,RBCK1,0.14558145649730742,0.14558145649730742,0.333645197156865
CD8T,SRXN1,-0.0018206773555129088,0.0018206773555129088,0.2686298987837817
CD8T,PSMF1,-0.04311657206267688,0.04311657206267688,0.2038464073336424
CD8T,SNPH,0.08342954956561235,-0.08342954956561235,-0.1800216274308216
CD8T,SIRPG,-0.020333970806437684,-0.020333970806437684,-0.2730361152976339
CD8T,SNRPB,-0.03653579366314875,0.03653579366314875,0.3530333650197183
CD8T,VPS16,-0.021283972517216542,0.021283972517216542,0.2678720423838724
CD8T,OXT,-0.00862772748616583,-0.00862772748616583,-0.2714175265356242
CD8T,LZTS3,0.1528159399804434,-0.1528159399804434,-0.2211631421401454
CD8T,CDC25B,-0.1697700463027004,0.1697700463027004,0.217046224778295
