gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
CXXC1,2.5637632959827826e-16,0.44088150955018296,313,5.852296950255778e-16,healthy,aging,abf300,CD8T
CXXC5,6.890358757247667e-17,0.4484098117961379,313,1.9091407103417667e-16,healthy,aging,abf300,CD8T
DBP,5.282060008212379e-17,-0.44991050061418525,313,1.493172804352434e-16,healthy,aging,abf300,CD8T
DDIT3,0.01993458092253514,-0.13151667256500688,313,0.020910662097649853,healthy,aging,abf300,CD8T
DEAF1,2.2738946938442782e-14,-0.41367768345294936,313,3.5879852336296404e-14,healthy,aging,abf300,CD8T
DMTF1,4.831084385298293e-16,0.4371837120869575,313,1.0270451536683776e-15,healthy,aging,abf300,CD8T
DNMT1,0.016039063345977187,-0.1360206963542448,313,0.016888011878467474,healthy,aging,abf300,CD8T
DR1,6.43716104538265e-18,0.46154529189139526,313,3.345727759138445e-17,healthy,aging,abf300,CD8T
DRAP1,1.605405480591023e-17,0.4565462580563974,313,5.906096338158997e-17,healthy,aging,abf300,CD8T
E2F3,1.0655994307671369e-20,0.5076839862396088,313,1.826944146864764e-19,healthy,aging,abf300,CD8T
E2F4,1.925497616861249e-17,0.4555423408856964,313,6.658044550259104e-17,healthy,aging,abf300,CD8T
E4F1,5.197550902125787e-16,0.4367540770334014,313,1.0965833910924482e-15,healthy,aging,abf300,CD8T
EEA1,5.816363088040931e-15,-0.42220931566907655,313,1.0030057801977706e-14,healthy,aging,abf300,CD8T
EGR1,0.000333487863921093,-0.20151606466661046,313,0.0003671002770831004,healthy,aging,abf300,CD8T
ELF1,4.851258540601023e-08,-0.3023890904368014,313,5.836179281024218e-08,healthy,aging,abf300,CD8T
ELF2,1.407015952799588e-17,0.45727262511049593,313,5.459309239749128e-17,healthy,aging,abf300,CD8T
ELF4,6.575344210969401e-15,0.42145163125344315,313,1.1200187019908125e-14,healthy,aging,abf300,CD8T
ELK3,5.600033022671806e-14,0.407901783318378,313,8.362514307314199e-14,healthy,aging,abf300,CD8T
ELK4,3.070878311381167e-11,-0.3639897533752912,313,3.996446773089509e-11,healthy,aging,abf300,CD8T
EOMES,1.7929543666527337e-20,0.49584543637891265,313,6.773369491585394e-19,healthy,aging,abf300,CD8T
ETS1,1.2008710025705414e-13,-0.4029242801694353,313,1.7464362734511527e-13,healthy,aging,abf300,CD8T
ETV3,0.23101741520684752,0.06789388673891474,313,0.23741088610740602,healthy,aging,abf300,CD8T
ETV6,3.1280452941690702e-18,0.46544078019930946,313,2.160273992251566e-17,healthy,aging,abf300,CD8T
FAM200B,1.5543719201578324e-19,-0.48141811512034344,313,4.050425797639563e-18,healthy,aging,abf300,CD8T
FLI1,8.513108942412423e-17,0.4472105525828634,313,2.301575087827048e-16,healthy,aging,abf300,CD8T
FOS,2.312438373627089e-12,-0.3827958289769591,313,3.1262819624764284e-12,healthy,aging,abf300,CD8T
FOSB,2.7758470672996565e-09,-0.3279671540033579,313,3.443534112428371e-09,healthy,aging,abf300,CD8T
FOSL2,8.203159796952874e-16,0.4340588266063098,313,1.6202497542208339e-15,healthy,aging,abf300,CD8T
FOXJ3,0.9650341997702532,0.0024877729069233815,313,0.9650341997702532,healthy,aging,abf300,CD8T
FOXK1,2.078107789551374e-11,-0.3669085314703378,313,2.7235436193485067e-11,healthy,aging,abf300,CD8T
FOXK2,1.0316297272439623e-09,0.33628798122965375,313,1.3029881135358662e-09,healthy,aging,abf300,CD8T
FOXN2,2.4388693824168054e-18,0.46677450833367423,313,1.9054651352199445e-17,healthy,aging,abf300,CD8T
FOXN3,0.7916764875829949,-0.014988880697590771,313,0.7959635443749605,healthy,aging,abf300,CD8T
FOXO1,2.959713857877309e-17,-0.4531555664697228,313,9.123884646566809e-17,healthy,aging,abf300,CD8T
FOXO3,7.514991311517956e-18,0.4607038335336562,313,3.7323930004602686e-17,healthy,aging,abf300,CD8T
FOXP1,5.272185421841852e-18,-0.4626273067324238,313,2.8456672621028266e-17,healthy,aging,abf300,CD8T
FOXP4,2.796682058861722e-20,0.49185756185447077,313,1.250939883482474e-18,healthy,aging,abf300,CD8T
GABPA,6.489545487490313e-15,0.4215328606599241,313,1.1087948670343879e-14,healthy,aging,abf300,CD8T
GATA3,1.3048842217089715e-20,0.5004404762501112,313,3.3964102298379433e-19,healthy,aging,abf300,CD8T
GATAD2A,1.2860155170014953e-17,0.4577668522222175,313,5.149306783955632e-17,healthy,aging,abf300,CD8T
GATAD2B,4.317512442236976e-09,0.32417148978533605,313,5.332271464125113e-09,healthy,aging,abf300,CD8T
GFI1,2.3605112414323923e-16,0.44136027371464676,313,5.455390296588558e-16,healthy,aging,abf300,CD8T
GLMP,9.009253634733145e-18,0.459715379310213,313,4.247952775039289e-17,healthy,aging,abf300,CD8T
GLYR1,1.7876225740786035e-17,0.45595298978882187,313,6.31362306665733e-17,healthy,aging,abf300,CD8T
GMEB1,1.4539752840782957e-16,0.44415397809706353,313,3.6314284001417524e-16,healthy,aging,abf300,CD8T
GPBP1,1.6387790739028198e-05,0.24093444469646771,313,1.8628570289058573e-05,healthy,aging,abf300,CD8T
GPBP1L1,1.5245849411026512e-16,0.4438817127852201,313,3.75724828404503e-16,healthy,aging,abf300,CD8T
GTF2B,0.23715264079263787,0.0670111286106516,313,0.2431658797015952,healthy,aging,abf300,CD8T
GTF2I,6.803210516226905e-17,0.4484818417276681,313,1.894415628769193e-16,healthy,aging,abf300,CD8T
GTF2IRD2,4.3390756875018104e-11,-0.36138101715943954,313,5.607575771186795e-11,healthy,aging,abf300,CD8T
GTF2IRD2B,4.086564738110403e-05,-0.22969973271286517,313,4.5891462885634965e-05,healthy,aging,abf300,CD8T
GTF3A,0.001348760961895157,0.18041266486285293,313,0.001453113840958612,healthy,aging,abf300,CD8T
HBP1,0.23749055396349691,-0.0669629781672918,313,0.2431658797015952,healthy,aging,abf300,CD8T
HES6,1.5237207210042234e-13,0.4013535187549538,313,2.1987367510345917e-13,healthy,aging,abf300,CD8T
HHEX,2.0308285447517645e-12,0.3837089257992091,313,2.758954863065202e-12,healthy,aging,abf300,CD8T
HIC2,2.3082002889552284e-12,-0.3828087473885922,313,3.1262819624764284e-12,healthy,aging,abf300,CD8T
HIF1A,1.072471459140741e-11,-0.37178660199640734,313,1.4122141895612123e-11,healthy,aging,abf300,CD8T
HIVEP1,1.4996426941759047e-16,-0.4439764478038629,313,3.7122012473599066e-16,healthy,aging,abf300,CD8T
HIVEP2,1.9217971141057834e-12,-0.38409608668118345,313,2.6172151271073872e-12,healthy,aging,abf300,CD8T
HIVEP3,9.072177856411035e-16,0.43346086073450407,313,1.7606785247459745e-15,healthy,aging,abf300,CD8T
HMBOX1,2.669194405307754e-10,0.3472670652497282,313,3.4021539672785333e-10,healthy,aging,abf300,CD8T
HMG20A,5.652748837912054e-13,0.3925533401636654,313,7.891180568964948e-13,healthy,aging,abf300,CD8T
HMG20B,2.37705067444324e-17,0.45437498623448547,313,7.831125595650206e-17,healthy,aging,abf300,CD8T
HMGA1,1.8512313544182722e-20,-0.49550172833606787,313,6.773369491585394e-19,healthy,aging,abf300,CD8T
HMGN3,1.4717502661603212e-09,0.3333296649656695,313,1.8504850976201557e-09,healthy,aging,abf300,CD8T
HOXB2,7.413213929669301e-16,0.434658945546721,313,1.4960523401542756e-15,healthy,aging,abf300,CD8T
HOXB4,2.559096673622135e-19,0.478739110574548,313,4.724857135367214e-18,healthy,aging,abf300,CD8T
HSF1,8.074898213346115e-08,0.29756621676043693,313,9.693358415588855e-08,healthy,aging,abf300,CD8T
HSF2,1.0338459583487129e-20,-0.5107515218019457,313,1.826944146864764e-19,healthy,aging,abf300,CD8T
IKZF1,1.37743471562253e-17,-0.4573894780157228,313,5.3991136380404866e-17,healthy,aging,abf300,CD8T
IKZF2,4.19829124088724e-16,0.4380069672283044,313,9.09880358433538e-16,healthy,aging,abf300,CD8T
IKZF3,1.0409920722852026e-17,0.4589255945990064,313,4.561225072935888e-17,healthy,aging,abf300,CD8T
IKZF5,4.853228407097815e-09,-0.32315759020564583,313,5.980637660946711e-09,healthy,aging,abf300,CD8T
IRF1,4.0245961179661255e-17,0.4514380049230468,313,1.1857899670408106e-16,healthy,aging,abf300,CD8T
IRF2,3.1678239257792594e-17,0.4527766263951513,313,9.638912167535779e-17,healthy,aging,abf300,CD8T
IRF3,1.8526533215979679e-16,0.44276015977525385,313,4.4286360520603785e-16,healthy,aging,abf300,CD8T
IRF4,1.08643757671076e-14,0.41832948604192977,313,1.7974835170692866e-14,healthy,aging,abf300,CD8T
IRF5,3.545108233042406e-19,0.4770068690146524,313,5.482643673727486e-18,healthy,aging,abf300,CD8T
IRF7,5.2796741131305015e-17,0.44991304514980995,313,1.493172804352434e-16,healthy,aging,abf300,CD8T
IRF8,2.787430584372085e-15,0.42671373092533366,313,4.897770553612781e-15,healthy,aging,abf300,CD8T
IRF9,1.12639056880732e-16,0.44561552021319234,313,2.9591690888003647e-16,healthy,aging,abf300,CD8T
JAZF1,2.2216705143645457e-15,0.4280895417642608,313,4.017743202925493e-15,healthy,aging,abf300,CD8T
JUN,5.718617048878392e-06,-0.25324138484561914,313,6.5675663839696055e-06,healthy,aging,abf300,CD8T
JUNB,1.6625537855973928e-14,-0.4156587023035372,313,2.6764216808605427e-14,healthy,aging,abf300,CD8T
JUND,2.7382715297280706e-06,-0.26148822480528894,313,3.1643511246027587e-06,healthy,aging,abf300,CD8T
KAT7,3.317539060088882e-17,0.45251884536301773,313,9.98547165659193e-17,healthy,aging,abf300,CD8T
KCMF1,9.815828539811288e-18,0.4592469890217576,313,4.3776283699513324e-17,healthy,aging,abf300,CD8T
KDM2A,0.008245272334749722,0.14908766972114476,313,0.008698137671317415,healthy,aging,abf300,CD8T
KDM2B,2.9352515777989892e-18,0.46578213944003916,313,2.116058608875373e-17,healthy,aging,abf300,CD8T
KDM5B,3.98896935140697e-14,0.410088909554567,313,6.055393276396672e-14,healthy,aging,abf300,CD8T
KIN,1.2514626160211805e-17,0.4579163926235464,313,5.047157080607228e-17,healthy,aging,abf300,CD8T
KLF10,2.8030943447717953e-18,0.46602915512914517,313,2.0743380667171867e-17,healthy,aging,abf300,CD8T
KLF11,9.354805954655874e-18,0.45950985912514064,313,4.337547430619435e-17,healthy,aging,abf300,CD8T
KLF12,4.162016962861259e-13,0.3946318343020304,313,5.839404011621464e-13,healthy,aging,abf300,CD8T
KLF13,3.48905335906277e-13,-0.3958226769743925,313,4.932494074360313e-13,healthy,aging,abf300,CD8T
KLF2,7.108350616052865e-07,-0.27590928259155123,313,8.317964901557543e-07,healthy,aging,abf300,CD8T
KLF3,4.178860122277626e-14,0.4097900244854189,313,6.307925558559993e-14,healthy,aging,abf300,CD8T
KLF6,2.5523413395608273e-19,0.4787532033872386,313,4.724857135367214e-18,healthy,aging,abf300,CD8T
KLF7,3.698713398163545e-20,-0.48985442511729893,313,1.3102513023799148e-18,healthy,aging,abf300,CD8T
KLF9,7.912777406781891e-16,-0.434272567598785,313,1.5796993962643416e-15,healthy,aging,abf300,CD8T
KMT2A,1.3619993454060005e-12,0.38650028137951076,313,1.873169456348499e-12,healthy,aging,abf300,CD8T
KMT2B,1.0925944811318844e-13,0.403545342595373,313,1.5973098957754848e-13,healthy,aging,abf300,CD8T
L3MBTL3,1.3045974640469512e-14,0.4171836620767741,313,2.1435405028736043e-14,healthy,aging,abf300,CD8T
LCOR,1.7290397992791074e-17,0.45613697928783903,313,6.169988257682454e-17,healthy,aging,abf300,CD8T
LCORL,2.4032580932272962e-18,0.4668531932045305,313,1.9054651352199445e-17,healthy,aging,abf300,CD8T
LEF1,1.6581361149822536e-18,-0.46883362485458957,313,1.453671468521087e-17,healthy,aging,abf300,CD8T
LIN54,3.0959331575546787e-18,0.4654961727825242,313,2.160273992251566e-17,healthy,aging,abf300,CD8T
MAF,3.232778425191717e-20,0.4907892483591137,313,1.2893958555826144e-18,healthy,aging,abf300,CD8T
MAFF,8.838004759753136e-06,0.24822982406600733,313,1.0108354519881912e-05,healthy,aging,abf300,CD8T
MAX,3.4609994979426193e-15,-0.42539527000471716,313,6.04316975032614e-15,healthy,aging,abf300,CD8T
MAZ,1.0273421064234398e-18,0.4713762031441989,313,1.0691689684487849e-17,healthy,aging,abf300,CD8T
MBD1,1.4824116866951388e-16,0.4440428014636149,313,3.6859268280767513e-16,healthy,aging,abf300,CD8T
MBD2,8.37699974969013e-18,0.46011232686766707,313,4.052538139632523e-17,healthy,aging,abf300,CD8T
MBD4,2.4150613178501972e-17,0.45428690615516876,313,7.863345930073449e-17,healthy,aging,abf300,CD8T
MBNL2,2.512763459260989e-18,0.4666147897898465,313,1.936165620567182e-17,healthy,aging,abf300,CD8T
MECP2,8.596206562581527e-17,0.4471553557331582,313,2.3016971419989956e-16,healthy,aging,abf300,CD8T
MEF2A,3.5275085228909247e-09,-0.32591449668825917,313,4.366271660543722e-09,healthy,aging,abf300,CD8T
MEF2D,1.4123833582116236e-17,0.4572516816249695,313,5.459309239749128e-17,healthy,aging,abf300,CD8T
MGA,1.2770015328916939e-15,0.4314217090315671,313,2.4359050815776487e-15,healthy,aging,abf300,CD8T
MLX,2.2036368639078315e-17,0.454795226079581,313,7.346519360459054e-17,healthy,aging,abf300,CD8T
MLXIP,4.3974603920712816e-20,-0.4887148646244502,313,1.3724553786117211e-18,healthy,aging,abf300,CD8T
MTERF1,0.003356950409170544,0.16530282085633385,313,0.0035889085948329997,healthy,aging,abf300,CD8T
MTERF2,9.600803898717413e-19,0.4717349826672823,313,1.0176822637664614e-17,healthy,aging,abf300,CD8T
MTERF4,3.151511550671038e-18,-0.4654006548298429,313,2.160273992251566e-17,healthy,aging,abf300,CD8T
MTF1,2.673582049227349e-18,0.46628263002406767,313,2.0048854073238292e-17,healthy,aging,abf300,CD8T
MTF2,2.199729116691675e-16,0.44176857381565715,313,5.14787150419018e-16,healthy,aging,abf300,CD8T
MXD1,4.248957230951869e-18,0.4637928997820484,313,2.5840240274199612e-17,healthy,aging,abf300,CD8T
MXD4,2.4867422082498728e-17,0.45412444734220675,313,8.049758197646391e-17,healthy,aging,abf300,CD8T
MXI1,5.864347071570777e-15,0.422158620690092,313,1.008159181748433e-14,healthy,aging,abf300,CD8T
MYBL1,5.2710412965356915e-18,0.4626284811334814,313,2.8456672621028266e-17,healthy,aging,abf300,CD8T
MYC,2.94126789860496e-17,-0.4531904070344303,313,9.123884646566809e-17,healthy,aging,abf300,CD8T
MYNN,2.3412786801406012e-17,0.45445915164361034,313,7.759138243085208e-17,healthy,aging,abf300,CD8T
MYSM1,2.7660184913591865e-17,0.4535325492091984,313,8.73832896320824e-17,healthy,aging,abf300,CD8T
MZF1,4.481871123589796e-18,-0.4635049757894375,313,2.6219286482521226e-17,healthy,aging,abf300,CD8T
NACC2,9.600803898717413e-19,0.4717349826672823,313,1.0176822637664614e-17,healthy,aging,abf300,CD8T
NCOA1,2.5365696736979355e-16,0.4409433613392143,313,5.814047770575102e-16,healthy,aging,abf300,CD8T
NCOA2,1.703961528810777e-17,0.45621762149379125,313,6.119674655145826e-17,healthy,aging,abf300,CD8T
NCOA3,1.7211364164293228e-14,-0.41544026370683174,313,2.7627447462568664e-14,healthy,aging,abf300,CD8T
NFAT5,7.011820575031481e-16,0.4349883650433656,313,1.4253753139753777e-15,healthy,aging,abf300,CD8T
NFATC1,6.797707619420751e-10,-0.33972153845492914,313,8.624881876905829e-10,healthy,aging,abf300,CD8T
NFATC2,1.430655161758324e-16,0.44424675578061046,313,3.6055168556533323e-16,healthy,aging,abf300,CD8T
NFATC3,9.341922545417886e-14,0.40457196485318675,313,1.3802255439781863e-13,healthy,aging,abf300,CD8T
NFE2L1,7.683494190728919e-19,0.4729142770625784,313,9.142523098388442e-18,healthy,aging,abf300,CD8T
NFE2L2,0.048034923385058055,0.1118466292519968,313,0.04991688866693533,healthy,aging,abf300,CD8T
NFIC,1.3946532980782924e-12,-0.38633547376443367,313,1.913354387831549e-12,healthy,aging,abf300,CD8T
NFIL3,7.932747677887058e-19,0.47274535904379994,313,9.142523098388442e-18,healthy,aging,abf300,CD8T
NFKB1,6.972250245485184e-16,-0.4350218354735059,313,1.4225229621740834e-15,healthy,aging,abf300,CD8T
NFKB2,3.804866912571651e-10,-0.34442932082765304,313,4.838609292800707e-10,healthy,aging,abf300,CD8T
NFX1,0.00016161710836658862,-0.21166054100178158,313,0.0001796820945313171,healthy,aging,abf300,CD8T
NFXL1,1.2809578428427442e-14,0.41729836191339537,313,2.1109259214893743e-14,healthy,aging,abf300,CD8T
NFYA,3.40868387425401e-16,0.43922462539148066,313,7.686563635463497e-16,healthy,aging,abf300,CD8T
NFYB,2.1047409662430973e-17,0.4550496796420515,313,7.076427487318347e-17,healthy,aging,abf300,CD8T
NFYC,1.4433690967242468e-17,0.457132284184118,313,5.520588971793394e-17,healthy,aging,abf300,CD8T
NME2,1.6495370590114557e-17,-0.45639671765506856,313,6.001536874963273e-17,healthy,aging,abf300,CD8T
NR1D1,1.8245485270613657e-09,-0.33152519774073425,313,2.2889043458729974e-09,healthy,aging,abf300,CD8T
NR1D2,8.164008419958608e-16,0.43408720796520067,313,1.618255156554073e-15,healthy,aging,abf300,CD8T
NR1H2,1.7553297261818192e-12,0.384730654719283,313,2.396369244885474e-12,healthy,aging,abf300,CD8T
NR2C1,1.2948314150569494e-15,0.4313387180234999,313,2.4531140414514313e-15,healthy,aging,abf300,CD8T
NR2C2,9.16941906442807e-19,0.47197847515321567,313,1.0103332837772872e-17,healthy,aging,abf300,CD8T
NR3C1,2.8917045724733266e-14,0.41214822180899185,313,4.4493891985294006e-14,healthy,aging,abf300,CD8T
NR3C2,1.9366233157271e-15,-0.42891925611142434,313,3.536700383147523e-15,healthy,aging,abf300,CD8T
NR4A1,1.0584862605900171e-07,-0.29496785442059364,313,1.2651863672716391e-07,healthy,aging,abf300,CD8T
NR4A2,0.004809832330760071,-0.15898884930389212,313,0.005112741618765954,healthy,aging,abf300,CD8T
NR4A3,0.00022832015266113095,-0.20688229456560425,313,0.0002523300099846229,healthy,aging,abf300,CD8T
PA2G4,3.2442854660601508e-18,-0.4652448509562072,313,2.1895442154472967e-17,healthy,aging,abf300,CD8T
PATZ1,8.819438087644856e-15,-0.41962993947966376,313,1.475201635080536e-14,healthy,aging,abf300,CD8T
PBX2,8.58567229978079e-16,-0.4337883228960527,313,1.6838604827386971e-15,healthy,aging,abf300,CD8T
PBX4,0.798065296563338,-0.014518924541058666,313,0.8009412075419446,healthy,aging,abf300,CD8T
PCGF6,2.848595317522066e-18,0.4659428366514147,313,2.0803915682365667e-17,healthy,aging,abf300,CD8T
PHF1,3.569306056686815e-06,-0.2585522221613982,313,4.116156259988717e-06,healthy,aging,abf300,CD8T
PHF19,1.7802683866714963e-18,0.46845507624703725,313,1.51698383288619e-17,healthy,aging,abf300,CD8T
PHF20,0.03069045977397454,-0.12218135855849203,313,0.0321326806280147,healthy,aging,abf300,CD8T
PHF21A,3.4610073928702737e-16,0.43913576237812557,313,7.773086362212671e-16,healthy,aging,abf300,CD8T
PIN1,7.20210239228901e-17,0.4481592729038592,313,1.9758689815295458e-16,healthy,aging,abf300,CD8T
PKNOX1,8.285170988647191e-18,0.460172417055112,313,4.052538139632523e-17,healthy,aging,abf300,CD8T
PLAG1,1.1124617400580994e-19,-0.48325194237171754,313,3.1330066067353408e-18,healthy,aging,abf300,CD8T
PLSCR1,5.7086016472826635e-18,0.4621966930113198,313,3.022972492891851e-17,healthy,aging,abf300,CD8T
POGK,2.6714681918164575e-15,0.42697190342448643,313,4.769237861672329e-15,healthy,aging,abf300,CD8T
