gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
BAZ2B,4.96111072991449e-08,0.17352236289946685,975,1.3430104670535812e-07,healthy,aging,onek1k,B
BBX,1.1399915251749822e-09,0.19339138834329914,975,9.339161340774663e-09,healthy,aging,onek1k,B
BCL11A,1.0838794848735211e-05,0.14038573637646218,975,1.304329549593558e-05,healthy,aging,onek1k,B
BCL11B,0.00018340927397732552,0.11952623308834354,975,0.0002041786168493223,healthy,aging,onek1k,B
BCL6,9.780488886200046e-17,0.2617351172015525,975,1.0415155663803049e-14,healthy,aging,onek1k,B
BHLHE40,2.3728512143471146e-06,0.15045331517732555,975,3.0264509500355283e-06,healthy,aging,onek1k,B
BPTF,1.7084903364909535e-11,0.21328919620664089,975,2.662744693606633e-10,healthy,aging,onek1k,B
CAMTA1,0.00035516910321205356,0.11414660138734871,975,0.0003919741916278104,healthy,aging,onek1k,B
CAMTA2,2.0018806959585068e-07,0.1655683979263194,975,3.686460417053089e-07,healthy,aging,onek1k,B
CARF,1.2135822998677202e-06,0.1546953063685238,975,1.6325875570851934e-06,healthy,aging,onek1k,B
CC2D1A,2.8481582881698624e-07,0.16349716451158205,975,4.789403016159153e-07,healthy,aging,onek1k,B
CDC5L,2.0707130133399112e-07,0.16537092268497372,975,3.769759588387861e-07,healthy,aging,onek1k,B
CEBPB,2.004708742298669e-05,0.13610760042357617,975,2.354795746928031e-05,healthy,aging,onek1k,B
CEBPD,2.0506735728353866e-10,0.20176424274287846,975,2.192888768422312e-09,healthy,aging,onek1k,B
CEBPG,5.174277121293324e-06,0.1453703269414758,975,6.370641773615468e-06,healthy,aging,onek1k,B
CEBPZ,6.990517873508039e-08,0.17160127723356786,975,1.685638083460754e-07,healthy,aging,onek1k,B
CENPT,3.459618401295068e-08,0.17551900808240892,975,1.0187539900584835e-07,healthy,aging,onek1k,B
CENPX,4.048228846744418e-09,0.18695795099986204,975,2.3096591366636547e-08,healthy,aging,onek1k,B
CGGBP1,2.0951702762206147e-07,0.16530227871889489,975,3.7947596603446507e-07,healthy,aging,onek1k,B
CHAMP1,3.349292227202807e-06,0.14822697398375112,975,4.21190126193077e-06,healthy,aging,onek1k,B
CHCHD3,8.566312605257602e-06,0.1419900859230568,975,1.0386857219657686e-05,healthy,aging,onek1k,B
CIC,4.803773206302814e-08,0.17370181108661356,975,1.306217480351855e-07,healthy,aging,onek1k,B
CLOCK,8.326180148965002e-07,0.15702973865970732,975,1.1693250802612249e-06,healthy,aging,onek1k,B
CREB1,3.153150851232083e-07,0.16289471512378778,975,5.182540551935244e-07,healthy,aging,onek1k,B
CREB3,5.389978411019777e-07,0.15968259063129128,975,7.917692424463388e-07,healthy,aging,onek1k,B
CREB3L2,1.6760055813696862e-09,0.19145833644314736,975,1.2076598779368563e-08,healthy,aging,onek1k,B
CREBL2,2.576759426355928e-07,0.16408806208016258,975,4.474318677829821e-07,healthy,aging,onek1k,B
CREBZF,4.946131072475638e-07,0.16020172317053014,975,7.316152211370068e-07,healthy,aging,onek1k,B
CREM,5.1532650202332193e-14,0.23792315929431654,975,1.8294087271827928e-12,healthy,aging,onek1k,B
CSRNP1,2.1143210506643093e-09,0.19028332087701585,975,1.4846715949100038e-08,healthy,aging,onek1k,B
CTCF,1.0567918154578023e-06,0.15555645434444942,975,1.4429272864904472e-06,healthy,aging,onek1k,B
CUX1,2.978180584381321e-06,0.14898918684433685,975,3.7684304820191243e-06,healthy,aging,onek1k,B
CXXC1,0.001192577335422865,0.10363721082820562,975,0.0012982230278282977,healthy,aging,onek1k,B
CXXC5,0.00330072427259083,0.09401138550850713,975,0.0035388637754790943,healthy,aging,onek1k,B
DBP,0.061039377750972616,0.06001364338575174,975,0.06331844542673945,healthy,aging,onek1k,B
DDIT3,7.991728809973318e-13,0.2266449122834928,975,1.9569227335972466e-11,healthy,aging,onek1k,B
DEAF1,8.92169565902269e-08,0.17022155358861213,975,2.0073815232798802e-07,healthy,aging,onek1k,B
DMTF1,2.683989765360555e-07,0.16384773373368441,975,4.598041447896329e-07,healthy,aging,onek1k,B
DNMT1,7.738442764971e-06,0.1426777494032572,975,9.418790336793262e-06,healthy,aging,onek1k,B
DNTTIP1,6.812110986580632e-10,0.1959434273813975,975,6.496923761733021e-09,healthy,aging,onek1k,B
DOT1L,2.586999359328608e-07,0.16406469943233573,975,4.4799257198127823e-07,healthy,aging,onek1k,B
DR1,0.00016488911335443813,0.12037208655923398,975,0.0001842030479606398,healthy,aging,onek1k,B
DRAP1,4.209785686036988e-05,0.13077001889857567,975,4.838224916146826e-05,healthy,aging,onek1k,B
E2F3,5.445436015378192e-07,0.15962064205818724,975,7.96254831539268e-07,healthy,aging,onek1k,B
E2F4,3.398467548923467e-07,0.16244960747090056,975,5.402041700900576e-07,healthy,aging,onek1k,B
E2F5,8.897310367478669e-10,0.19462415653026421,975,7.788193595554753e-09,healthy,aging,onek1k,B
E4F1,4.226122252164464e-07,0.16114781975422748,975,6.384142125609997e-07,healthy,aging,onek1k,B
EBF1,1.7615808353001737e-05,0.1370175846217607,975,2.0765072051836254e-05,healthy,aging,onek1k,B
EEA1,2.524671962554754e-05,0.1344699487434523,975,2.933209789222704e-05,healthy,aging,onek1k,B
EGR1,7.268060350605057e-08,0.17138179914374224,975,1.7329442403119373e-07,healthy,aging,onek1k,B
ELF1,1.0871452271664305e-17,0.26953506223534046,975,1.388093600318698e-15,healthy,aging,onek1k,B
ELF2,1.9647702838386636e-08,0.17860759156662148,975,6.898286875671797e-08,healthy,aging,onek1k,B
ELF4,3.355019941037196e-06,0.14821585600528142,975,4.21190126193077e-06,healthy,aging,onek1k,B
ELK1,1.821100139285359e-08,0.17901802433616265,975,6.6118351647881e-08,healthy,aging,onek1k,B
ELK3,3.3333694285892984e-06,0.1482579774088606,975,4.20122892479005e-06,healthy,aging,onek1k,B
ELK4,3.4525886588028914e-06,0.1480292073568311,975,4.317424956898319e-06,healthy,aging,onek1k,B
ETS1,5.89267515386839e-08,0.17256103656308414,975,1.495297904946669e-07,healthy,aging,onek1k,B
ETV3,3.545607221333737e-09,0.18764154155725665,975,2.078571572867769e-08,healthy,aging,onek1k,B
ETV6,1.938794648219925e-06,0.15174357697572485,975,2.50787404901321e-06,healthy,aging,onek1k,B
FAM200B,1.4509714016863438e-09,0.1921838541470716,975,1.1306960069160777e-08,healthy,aging,onek1k,B
FLI1,0.007649239443392978,0.08537141471531554,975,0.008105910454938827,healthy,aging,onek1k,B
FOS,0.0006527634841640688,0.10897986246219955,975,0.0007166939284894157,healthy,aging,onek1k,B
FOSB,1.5275878421103464e-09,0.19192524621223,975,1.1760585916893029e-08,healthy,aging,onek1k,B
FOSL2,2.4551509294249986e-09,0.18952347147719972,975,1.634209837391858e-08,healthy,aging,onek1k,B
FOXJ2,5.362328994853063e-09,0.18549987053634956,975,2.8554401897539313e-08,healthy,aging,onek1k,B
FOXJ3,2.877231127758205e-07,0.16343711965756366,975,4.812959923134631e-07,healthy,aging,onek1k,B
FOXK1,5.5455343960364714e-08,0.17290084394464098,975,1.4522936389617484e-07,healthy,aging,onek1k,B
FOXN2,2.0687763651818027e-05,0.13588530560653195,975,2.425592839176461e-05,healthy,aging,onek1k,B
FOXN3,5.174933111763624e-09,0.18568501693028333,975,2.7788086205130808e-08,healthy,aging,onek1k,B
FOXO1,4.6428879600360905e-12,0.21907705262204685,975,8.476586857351606e-11,healthy,aging,onek1k,B
FOXO3,3.0416856995945344e-08,0.1762266217615989,975,9.38955150744091e-08,healthy,aging,onek1k,B
FOXP1,0.00015419842506869525,0.12090194856284338,975,0.00017286455020858993,healthy,aging,onek1k,B
GABPA,3.068740975966282e-07,0.1630556247131717,975,5.080117833270441e-07,healthy,aging,onek1k,B
GATAD2A,3.1584376510505406e-07,0.16288477563808543,975,5.182540551935244e-07,healthy,aging,onek1k,B
GATAD2B,1.4513642646251285e-06,0.15357450146968893,975,1.92811177774522e-06,healthy,aging,onek1k,B
GLI4,9.023786785929192e-08,0.17015692426822418,975,2.016153760911928e-07,healthy,aging,onek1k,B
GLMP,0.1783178453500681,0.04314024942791856,975,0.18289743688393822,healthy,aging,onek1k,B
GLYR1,3.769496077799393e-06,0.14745600660546526,975,4.6953372197150205e-06,healthy,aging,onek1k,B
GMEB1,1.642224197623975e-08,0.1795753283856396,975,6.13673252795954e-08,healthy,aging,onek1k,B
GPBP1,6.253528284836716e-08,0.17222774974315747,975,1.548838982174427e-07,healthy,aging,onek1k,B
GPBP1L1,2.3371054951922428e-06,0.15055063148391912,975,2.992806435727128e-06,healthy,aging,onek1k,B
GTF2B,4.1428095455748827e-13,0.2294025076561985,975,1.150980537270587e-11,healthy,aging,onek1k,B
GTF2I,2.7094320409539946e-06,0.14960027419560146,975,3.4351727662095164e-06,healthy,aging,onek1k,B
GTF2IRD2,8.17676443919135e-09,0.18328943899513397,975,3.7665104934885755e-08,healthy,aging,onek1k,B
GTF2IRD2B,2.274421275360709e-08,0.17781385726212745,975,7.509399494740443e-08,healthy,aging,onek1k,B
GTF3A,0.0005309816337846491,0.11075717848572064,975,0.000583988406176232,healthy,aging,onek1k,B
GZF1,2.1679923976204156e-07,0.16510237526442972,975,3.8589056882434027e-07,healthy,aging,onek1k,B
HBP1,5.4301331268934295e-12,0.21838983593306047,975,9.377986653229464e-11,healthy,aging,onek1k,B
HES1,7.020002481171617e-07,0.1580759359010419,975,1.0035305560332438e-06,healthy,aging,onek1k,B
HHEX,2.2261405736309463e-07,0.16494735166364746,975,3.9404538131582014e-07,healthy,aging,onek1k,B
HIF1A,1.3976802071087773e-16,0.2604431135649422,975,1.2757910747750124e-14,healthy,aging,onek1k,B
HIVEP1,1.115095269790013e-08,0.1816466330279618,975,4.693162866543189e-08,healthy,aging,onek1k,B
HIVEP2,4.020947640614449e-07,0.1614459719491241,975,6.132185065280593e-07,healthy,aging,onek1k,B
HIVEP3,8.701449148450058e-08,0.17036345188807925,975,1.9647441716816068e-07,healthy,aging,onek1k,B
HMBOX1,1.8281310995670151e-07,0.1660976059311953,975,3.4270468814488756e-07,healthy,aging,onek1k,B
HMG20A,6.388083743500123e-08,0.17210821690532943,975,1.5699944277292074e-07,healthy,aging,onek1k,B
HMG20B,0.00033416939821662086,0.11465234961587302,975,0.00037007668190714165,healthy,aging,onek1k,B
HMGA1,0.7090529611250791,0.011964589543087125,975,0.7146448614494094,healthy,aging,onek1k,B
HMGN3,0.034800459215714244,0.06760500167495924,975,0.03621741602417167,healthy,aging,onek1k,B
HOXB2,5.057774374241235e-10,0.19740377417715477,975,5.049871601681639e-09,healthy,aging,onek1k,B
HSF1,5.6140069410070025e-05,0.1286430337106152,975,6.428943432443503e-05,healthy,aging,onek1k,B
IKZF1,3.3317389511397554e-07,0.16256753445045222,975,5.34919896929206e-07,healthy,aging,onek1k,B
IKZF2,9.230464632153441e-12,0.21604478425650114,975,1.4745667233890121e-10,healthy,aging,onek1k,B
IKZF3,2.011122763454552e-06,0.15151044909055028,975,2.590942431144057e-06,healthy,aging,onek1k,B
IKZF5,2.7026846434136797e-07,0.16380678434763757,975,4.605374632376739e-07,healthy,aging,onek1k,B
IRF1,5.978287141020262e-14,0.23732702973586794,975,1.9344908904862334e-12,healthy,aging,onek1k,B
IRF2,4.157785858916644e-06,0.14681351436452214,975,5.138926815953054e-06,healthy,aging,onek1k,B
IRF3,3.117479913172831e-05,0.13295548193368814,975,3.589314710842232e-05,healthy,aging,onek1k,B
IRF4,5.180680149634639e-08,0.17328093376304116,975,1.367956452733841e-07,healthy,aging,onek1k,B
IRF5,0.13900253051270706,0.04741659821594863,975,0.14280163504440485,healthy,aging,onek1k,B
IRF7,0.013054707782956207,0.07947255334655715,975,0.013720326107416145,healthy,aging,onek1k,B
IRF8,7.280624590338195e-18,0.27093235319281117,975,1.1614822783065265e-15,healthy,aging,onek1k,B
IRF9,6.691969251400312e-07,0.15836811792928213,975,9.609367082347723e-07,healthy,aging,onek1k,B
JAZF1,4.0830877546470456e-14,0.23885433046137292,975,1.5347602565996837e-12,healthy,aging,onek1k,B
JDP2,0.1274803560231371,0.04884421917409039,975,0.13138701209481388,healthy,aging,onek1k,B
JUN,0.1325272836165187,0.04820710785342,975,0.13636865415612792,healthy,aging,onek1k,B
JUNB,0.2485556907894045,0.03698804449036158,975,0.25412333826308714,healthy,aging,onek1k,B
JUND,0.011354847353282314,0.08104615200220676,975,0.011953455450984182,healthy,aging,onek1k,B
KAT7,1.1238240385436924e-07,0.16890553330544145,975,2.3545034774732967e-07,healthy,aging,onek1k,B
KCMF1,1.0041272268282253e-06,0.15587348832456308,975,1.3828390041879949e-06,healthy,aging,onek1k,B
KDM2A,9.74318510277432e-08,0.16972059055874195,975,2.129611428051774e-07,healthy,aging,onek1k,B
KDM2B,7.71059619092667e-07,0.15750149837979388,975,1.094904659111573e-06,healthy,aging,onek1k,B
KDM5B,7.864033200345797e-08,0.17093667854038502,975,1.8255706762086204e-07,healthy,aging,onek1k,B
KIN,6.941055270201448e-08,0.17164127476007185,975,1.6800508779007898e-07,healthy,aging,onek1k,B
KLF10,0.07176358085142359,0.05769180542661458,975,0.07420214913278265,healthy,aging,onek1k,B
KLF11,1.245371127373044e-07,0.1683167531387011,975,2.5226091104022277e-07,healthy,aging,onek1k,B
KLF12,2.697151262192056e-05,0.13399716593623803,975,3.1279122623243614e-05,healthy,aging,onek1k,B
KLF13,2.3256350192778054e-05,0.13505525170900556,975,2.716783870783395e-05,healthy,aging,onek1k,B
KLF16,0.7264563451293955,-0.011217988474050858,975,0.7310324480908404,healthy,aging,onek1k,B
KLF2,0.003397807490907478,0.09372475275664931,975,0.0036368492239361445,healthy,aging,onek1k,B
KLF3,7.866789001298738e-20,0.28659805754877715,975,2.1939390859149467e-17,healthy,aging,onek1k,B
KLF4,2.8469708898736674e-13,0.23096103844003738,975,8.66292540347273e-12,healthy,aging,onek1k,B
KLF6,1.3881606148104508e-08,0.18047758115325174,975,5.443937750731551e-08,healthy,aging,onek1k,B
KLF7,6.877887161017615e-09,0.18419901525351437,975,3.3549388518197455e-08,healthy,aging,onek1k,B
KLF9,6.518502374781959e-20,0.2873085462323006,975,2.1939390859149467e-17,healthy,aging,onek1k,B
KMT2A,3.875679402478247e-06,0.14727423380895888,975,4.8088526955021235e-06,healthy,aging,onek1k,B
KMT2B,2.0358028695602076e-08,0.178415302988499,975,7.031773154855857e-08,healthy,aging,onek1k,B
L3MBTL3,3.89339215479202e-07,0.16163881092222032,975,5.994885751595269e-07,healthy,aging,onek1k,B
LCOR,9.090816392601159e-08,0.17011487409222986,975,2.017475411338034e-07,healthy,aging,onek1k,B
LCORL,3.163052919021611e-07,0.1628761117736751,975,5.182540551935244e-07,healthy,aging,onek1k,B
LEF1,9.78601093772136e-07,0.1560329474613103,975,1.3536655503801416e-06,healthy,aging,onek1k,B
LIN54,4.2228914748109266e-08,0.17441758356188497,975,1.1732294140884971e-07,healthy,aging,onek1k,B
LYL1,0.12378122481220528,0.04932374270092433,975,0.12778061818255118,healthy,aging,onek1k,B
MAX,6.955567686894399e-07,0.1581322769206487,975,9.965488233016721e-07,healthy,aging,onek1k,B
MAZ,0.006281246338663342,0.08746173064755447,975,0.00666730300731873,healthy,aging,onek1k,B
MBD1,1.0239070308799854e-06,0.1557525827369182,975,1.4012619755449067e-06,healthy,aging,onek1k,B
MBD2,0.0002721874111551301,0.11634007428813795,975,0.0003019579092502224,healthy,aging,onek1k,B
MBD4,0.00015140436126022462,0.12104611966979036,975,0.0001703299064177527,healthy,aging,onek1k,B
MBD6,4.78711160724063e-08,0.17372114613827955,975,1.306217480351855e-07,healthy,aging,onek1k,B
MBNL2,4.5619989857703827e-10,0.19790712009349953,975,4.627170399751389e-09,healthy,aging,onek1k,B
MECP2,1.6356965609896977e-06,0.15282107550297822,975,2.1374439723362178e-06,healthy,aging,onek1k,B
MEF2A,6.242753000317278e-09,0.18470648589454475,975,3.165967593012977e-08,healthy,aging,onek1k,B
MEF2C,0.4336406964250549,0.025103579504982154,975,0.4398355635168414,healthy,aging,onek1k,B
MEF2D,1.0731414863790431e-07,0.16916943798250098,975,2.2857913659871488e-07,healthy,aging,onek1k,B
MGA,6.158414838124949e-07,0.15887416401861568,975,8.863124057571573e-07,healthy,aging,onek1k,B
MLX,0.0013394257138088876,0.10257939054007245,975,0.0014556003930678218,healthy,aging,onek1k,B
MLXIP,1.9738790419618823e-07,0.16565061398492734,975,3.666595080853427e-07,healthy,aging,onek1k,B
MNT,3.1621986045077626e-09,0.1882296159233836,975,1.8884531853028693e-08,healthy,aging,onek1k,B
MTERF1,2.2905430483115783e-09,0.18987669554564607,975,1.5909315302877265e-08,healthy,aging,onek1k,B
MTERF3,1.5630471517770218e-10,0.20305677087352256,975,1.7522581226695035e-09,healthy,aging,onek1k,B
MTERF4,1.7042565691723825e-05,0.137249514588463,975,2.0129758737544395e-05,healthy,aging,onek1k,B
MTF1,3.2355131519180096e-08,0.17588744895307057,975,9.89231054581325e-08,healthy,aging,onek1k,B
MTF2,1.326685388448959e-07,0.1679531039419285,975,2.64097184803371e-07,healthy,aging,onek1k,B
MXD1,6.639147697691146e-10,0.1960699987996545,975,6.427902089031428e-09,healthy,aging,onek1k,B
MXD3,4.3401213597469823e-05,-0.13054626067842479,975,4.979062026711528e-05,healthy,aging,onek1k,B
MXD4,0.00016334345713991678,0.1204466618405593,975,0.0001827959178851258,healthy,aging,onek1k,B
MXI1,9.85450318705099e-19,0.2778056014469175,975,2.0777091788418609e-16,healthy,aging,onek1k,B
MYBL1,6.8454486867998e-09,0.18422380892827298,975,3.3549388518197455e-08,healthy,aging,onek1k,B
MYC,6.05474557116192e-14,0.23727594013183417,975,1.9344908904862334e-12,healthy,aging,onek1k,B
MYNN,2.1730932180088164e-08,0.1780614119708492,975,7.308455612142077e-08,healthy,aging,onek1k,B
MYSM1,3.2792263461065963e-07,0.1626619498517724,975,5.311452665878777e-07,healthy,aging,onek1k,B
MZF1,1.1929996031484228e-07,0.1685633171364701,975,2.443354956448007e-07,healthy,aging,onek1k,B
NCOA1,2.1231092336062985e-07,0.16522480253229616,975,3.810861798523485e-07,healthy,aging,onek1k,B
NCOA2,3.7909803941090445e-07,0.1617980952276229,975,5.865463612192774e-07,healthy,aging,onek1k,B
NCOA3,4.075022013660889e-08,0.17461501995182074,975,1.143520822095813e-07,healthy,aging,onek1k,B
NFAT5,1.764543681400171e-05,0.13700579321885253,975,2.0765072051836254e-05,healthy,aging,onek1k,B
NFATC1,1.8713860275312885e-08,0.17887090699729735,975,6.680534478166785e-08,healthy,aging,onek1k,B
NFATC2,4.3220370853453e-07,0.1610131931436488,975,6.513636079093355e-07,healthy,aging,onek1k,B
NFATC3,7.529477751493287e-11,0.20649174705327203,975,1.0459426701228718e-09,healthy,aging,onek1k,B
NFE2L1,5.631788733426509e-05,0.12861948328097375,975,6.437769231949086e-05,healthy,aging,onek1k,B
NFE2L2,2.4321737919598337e-09,0.18957136879038575,975,1.634209837391858e-08,healthy,aging,onek1k,B
NFIC,1.0586992027840309e-08,0.1819225104145091,975,4.571005341745653e-08,healthy,aging,onek1k,B
NFKB1,2.9061465046328323e-12,0.22111914100411553,975,5.627356394152666e-11,healthy,aging,onek1k,B
NFKB2,1.4212972752983507e-10,0.20350728534762255,975,1.6371448368142694e-09,healthy,aging,onek1k,B
NFX1,2.0618603278319914e-07,0.16539596241866172,975,3.764367855670224e-07,healthy,aging,onek1k,B
NFXL1,1.3425149607721697e-08,0.18065652427206957,975,5.3616691245798586e-08,healthy,aging,onek1k,B
NFYA,6.448792746958889e-08,0.17205508112704032,975,1.5788423621862415e-07,healthy,aging,onek1k,B
NFYB,5.9079238531915044e-08,0.17254655793765705,975,1.495297904946669e-07,healthy,aging,onek1k,B
NFYC,1.3521813161814056e-06,0.15401885152008293,975,1.8076231402508615e-06,healthy,aging,onek1k,B
NKRF,0.0003446885674486582,0.1143954122916576,975,0.0003810657346015443,healthy,aging,onek1k,B
NME2,5.32038995181902e-06,-0.1451855884873461,975,6.537940729254514e-06,healthy,aging,onek1k,B
NR1D2,1.6750225580148622e-08,0.17946886904724685,975,6.222903573086384e-08,healthy,aging,onek1k,B
NR1H2,3.640013415765015e-11,0.20985167525954224,975,5.538020409606772e-10,healthy,aging,onek1k,B
NR2C1,5.7970834019610715e-08,0.17265263523718571,975,1.4936839894566475e-07,healthy,aging,onek1k,B
NR2C2,2.7616176503513297e-07,0.16367946180212226,975,4.680832038658981e-07,healthy,aging,onek1k,B
NR3C1,5.836614867662639e-11,0.20767550418663364,975,8.287993110660946e-10,healthy,aging,onek1k,B
NR3C2,2.2283643007085865e-12,0.22226777646291704,975,4.910085454354437e-11,healthy,aging,onek1k,B
NR4A1,2.143800679353959e-05,0.13563316643144063,975,2.508953542320841e-05,healthy,aging,onek1k,B
NR4A2,8.197908561959005e-10,0.1950295904183967,975,7.378117705673105e-09,healthy,aging,onek1k,B
NR4A3,5.490509945565691e-10,0.19700228370712827,975,5.397593623311657e-09,healthy,aging,onek1k,B
NRF1,4.0409574208147333e-07,0.1614162570957767,975,6.143018158181057e-07,healthy,aging,onek1k,B
PA2G4,0.0015207346117147,0.10141178911799908,975,0.0016498292307057614,healthy,aging,onek1k,B
PATZ1,8.348700402270795e-10,0.19493940334552193,975,7.409471606926581e-09,healthy,aging,onek1k,B
PAX5,7.415831040845894e-12,0.21701555796072736,975,1.2470305338711912e-10,healthy,aging,onek1k,B
PBX2,1.0920036606020434e-07,0.16906984239319262,975,2.303773135133271e-07,healthy,aging,onek1k,B
PBX3,2.1483937951236293e-07,0.1651555304684238,975,3.837079547823016e-07,healthy,aging,onek1k,B
PBX4,0.9671260278664712,-0.00132156955955305,975,0.9671260278664712,healthy,aging,onek1k,B
PHF1,2.7777111805973243e-09,0.18889352824165803,975,1.7337395167855115e-08,healthy,aging,onek1k,B
PHF19,1.1357016602284402e-06,0.15510876307280308,975,1.5342777185749828e-06,healthy,aging,onek1k,B
PHF20,2.5979562847247915e-12,0.2216047965784805,975,5.34957472814861e-11,healthy,aging,onek1k,B
PHF21A,4.385951092182976e-07,0.1609250716707343,975,6.585343164161708e-07,healthy,aging,onek1k,B
PIN1,0.0006564429226882227,0.10893111689323046,975,0.000719497474438721,healthy,aging,onek1k,B
PKNOX1,2.265294953585655e-08,0.17783571118020272,975,7.509399494740443e-08,healthy,aging,onek1k,B
PLAG1,0.8158243440623169,0.0074688533185212165,975,0.8183858019714607,healthy,aging,onek1k,B
PLAGL1,2.0301698283327897e-08,0.17843031258319483,975,7.031773154855857e-08,healthy,aging,onek1k,B
PLSCR1,1.641270512953738e-09,0.1915638957238772,975,1.2076598779368563e-08,healthy,aging,onek1k,B
POGK,3.056878401662571e-07,0.16307857942119444,975,5.073624152369659e-07,healthy,aging,onek1k,B
POU2AF1,0.6722310577894316,0.013566439648977458,975,0.678602916157104,healthy,aging,onek1k,B
POU2F1,1.2727944207979024e-07,0.16819161274737585,975,2.5495787927579804e-07,healthy,aging,onek1k,B
POU2F2,2.372336172185297e-06,0.15045470735284738,975,3.0264509500355283e-06,healthy,aging,onek1k,B
PPARA,0.008498849868920225,0.08423628659669329,975,0.008991332891125867,healthy,aging,onek1k,B
PRDM1,3.73086710560571e-07,0.16189353371607076,975,5.836552876753758e-07,healthy,aging,onek1k,B
PRDM10,1.1589706692320871e-08,0.1814412126732892,975,4.800943571455888e-08,healthy,aging,onek1k,B
PRDM15,7.793514195684572e-07,0.1574358848236882,975,1.101782205982827e-06,healthy,aging,onek1k,B
PRDM2,3.0440892141271317e-13,0.23068372355132333,975,8.84169519966926e-12,healthy,aging,onek1k,B
PRDM4,1.3691155365024922e-10,0.20368425999500486,975,1.6307574248898312e-09,healthy,aging,onek1k,B
PRDM8,0.0028169095764263635,0.09556548075638112,975,0.0030303118170647244,healthy,aging,onek1k,B
PREB,1.6255304476904396e-06,0.15286045140692364,975,2.12851220507005e-06,healthy,aging,onek1k,B
PRMT3,1.1645481276624439e-08,0.18141564197033236,975,4.800943571455888e-08,healthy,aging,onek1k,B
PRR12,9.363786308110436e-07,0.1563056973093597,975,1.3051414474518018e-06,healthy,aging,onek1k,B
PURA,8.679402917582434e-06,0.14190111619435924,975,1.050405012184691e-05,healthy,aging,onek1k,B
PURB,7.102870996610562e-09,0.18403011522415869,975,3.4384352778998174e-08,healthy,aging,onek1k,B
RARA,1.1911857259167244e-05,0.13973710561275302,975,1.4254076383160792e-05,healthy,aging,onek1k,B
RBAK,5.791668869701933e-08,0.1726578672270538,975,1.4936839894566475e-07,healthy,aging,onek1k,B
RBCK1,0.002188774124295184,0.09799506015043813,975,0.002366542581090732,healthy,aging,onek1k,B
RBPJ,2.4659957811896033e-07,0.1643466570645342,975,4.3171816552879247e-07,healthy,aging,onek1k,B
RBSN,2.2992913479155945e-08,0.177754731891477,975,7.534600878550902e-08,healthy,aging,onek1k,B
REL,1.1686490572462462e-10,0.20443153448847962,975,1.4360898990700988e-09,healthy,aging,onek1k,B
RELA,1.1911478766028778e-06,0.1548117310935589,975,1.6057879602304483e-06,healthy,aging,onek1k,B
RELB,3.857180997179518e-11,0.209585866863397,975,5.731950364090028e-10,healthy,aging,onek1k,B
REPIN1,7.544148045666524e-06,0.14284929780372185,975,9.199829391566608e-06,healthy,aging,onek1k,B
REST,3.0395111742201065e-07,0.16311234129640761,975,5.05793656335048e-07,healthy,aging,onek1k,B
REXO4,2.1497253178727757e-07,0.16515190433683202,975,3.837079547823016e-07,healthy,aging,onek1k,B
RFX1,2.3524951988272664e-05,0.13497354719396146,975,2.7431467738150046e-05,healthy,aging,onek1k,B
RFX3,1.023055148108296e-06,0.15575774349920143,975,1.4012619755449067e-06,healthy,aging,onek1k,B
RFX5,9.683395461779175e-08,0.16975564748095218,975,2.1263538488234547e-07,healthy,aging,onek1k,B
RFX7,5.8941533442361044e-08,0.17255963143709233,975,1.495297904946669e-07,healthy,aging,onek1k,B
RLF,4.2067912922726394e-10,0.19830168853732677,975,4.335709089835995e-09,healthy,aging,onek1k,B
RORA,0.005044009316468813,0.08974045001692472,975,0.0053718699220392865,healthy,aging,onek1k,B
RREB1,1.6148849464937336e-06,0.15290193823747422,975,2.1189147449886847e-06,healthy,aging,onek1k,B
RUNX1,5.614935374491748e-08,0.17283129344566422,975,1.4644668180814645e-07,healthy,aging,onek1k,B
RUNX2,0.03680979352109838,0.06687619455166247,975,0.038246273268263194,healthy,aging,onek1k,B
RUNX3,0.0008572429817344795,0.10659366066730885,975,0.0009379764817265966,healthy,aging,onek1k,B
RXRB,9.647268569517662e-08,0.16977693157834878,975,2.1257257296279815e-07,healthy,aging,onek1k,B
SAFB,7.564895067317962e-07,0.15761845407409777,975,1.0766075608053705e-06,healthy,aging,onek1k,B
SAFB2,3.2481791808164914e-07,0.16271845922748882,975,5.294863511585903e-07,healthy,aging,onek1k,B
SATB1,2.0099175294798473e-10,0.20186009564636537,975,2.192888768422312e-09,healthy,aging,onek1k,B
SCML4,0.0004034312398402928,0.11308266200215451,975,0.000444469934927495,healthy,aging,onek1k,B
SETBP1,8.97891978720086e-06,0.14167072085834848,975,1.0845991954671727e-05,healthy,aging,onek1k,B
SETDB1,2.255199349822395e-07,0.1648713388801554,975,3.980862940708416e-07,healthy,aging,onek1k,B
SETDB2,2.5099337404082996e-07,0.16424276191919562,975,4.3754786634034063e-07,healthy,aging,onek1k,B
SGSM2,4.04727800405992e-07,0.16140690038122302,975,6.143018158181057e-07,healthy,aging,onek1k,B
SKI,1.0923994678332475e-07,0.16906777031799733,975,2.303773135133271e-07,healthy,aging,onek1k,B
SKIL,2.0454492727356216e-15,0.2504946013849879,975,1.307035695278062e-13,healthy,aging,onek1k,B
