gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
ZNF92,0.002056001846632285,0.3061686830974459,99,0.004893624230000811,healthy,aging,perez_sle,MONO
ZSCAN16,0.002594437252907329,0.299548518404973,99,0.0053629184286179315,healthy,aging,perez_sle,MONO
ZSCAN18,0.6500810849369267,-0.04615536712160974,99,0.6795765969576585,healthy,aging,perez_sle,MONO
ZXDC,0.002770357366608119,0.2976535040028245,99,0.005573956723057873,healthy,aging,perez_sle,MONO
ZZZ3,0.02350762925406754,0.22754416398085425,99,0.03156269102644033,healthy,aging,perez_sle,MONO
ADNP,0.0014823688704392437,-0.11260551562821347,794,0.0038988331934840382,healthy,aging,onek1k,MONO
ADNP2,0.003374497975705953,-0.10391306782073265,794,0.005617661369961355,healthy,aging,onek1k,MONO
AEBP2,0.0016812990561701682,-0.1113136069333356,794,0.004051859216367519,healthy,aging,onek1k,MONO
AHCTF1,0.0018169435218081255,-0.11051095985876995,794,0.004251192432590284,healthy,aging,onek1k,MONO
AHR,9.450726404140405e-08,-0.1880070894293658,794,7.77659772683471e-06,healthy,aging,onek1k,MONO
AKAP8,0.0019762555126193095,-0.10963565550924922,794,0.004400756090293449,healthy,aging,onek1k,MONO
AKAP8L,0.004092580063787607,-0.10178136811765696,794,0.006476170650389181,healthy,aging,onek1k,MONO
AKNA,0.0006060989829645182,-0.1214268161970709,794,0.0031379300466354803,healthy,aging,onek1k,MONO
ANKZF1,0.002169009144456144,-0.10865920647795932,794,0.0045116031715370175,healthy,aging,onek1k,MONO
ARHGAP35,0.0015263455078751566,-0.11230675754614569,794,0.003924888448821831,healthy,aging,onek1k,MONO
ARID2,0.0009674810424971261,-0.11688860203856882,794,0.0035984313571236766,healthy,aging,onek1k,MONO
ARID3A,0.0019220787621171903,-0.10992581701274556,794,0.004362917413890309,healthy,aging,onek1k,MONO
ARID3B,0.002118551821198583,-0.10890688865387055,794,0.004503639196346716,healthy,aging,onek1k,MONO
ARID5A,6.450771207125805e-05,-0.14131199731488858,794,0.0008846771941201101,healthy,aging,onek1k,MONO
ARID5B,0.837076315345935,-0.007309118036442476,794,0.8473742665013331,healthy,aging,onek1k,MONO
ARNT,0.000948955082503152,-0.11707935735944924,794,0.0035984313571236766,healthy,aging,onek1k,MONO
ASCL2,0.042041062075377424,-0.07217208981554164,794,0.04892050859680282,healthy,aging,onek1k,MONO
ASH1L,0.0002577616511108902,-0.12934918081757318,794,0.002033845356710586,healthy,aging,onek1k,MONO
ATF1,0.010181791422847404,-0.09114518233968642,794,0.01332889058990933,healthy,aging,onek1k,MONO
ATF2,0.000950452969732456,-0.11706380678426495,794,0.0035984313571236766,healthy,aging,onek1k,MONO
ATF3,0.4637082087990555,0.02604109871251024,794,0.48474760121280575,healthy,aging,onek1k,MONO
ATF4,0.0005615845336321664,-0.1221526096194151,794,0.0029951175127048875,healthy,aging,onek1k,MONO
ATF5,0.03140606692434326,-0.07637645218837966,794,0.037375815182689495,healthy,aging,onek1k,MONO
ATF6,0.0008021285918062266,-0.11872618365386842,794,0.003553306119946496,healthy,aging,onek1k,MONO
ATF6B,0.3429587315693503,-0.03369869590680246,794,0.3644727479408594,healthy,aging,onek1k,MONO
ATF7,0.0026572813379784803,-0.10650183693566273,794,0.004738681271441501,healthy,aging,onek1k,MONO
ATMIN,0.001969159430190579,-0.10967324305990667,794,0.004400756090293449,healthy,aging,onek1k,MONO
BACH1,0.0002186406028811931,-0.13082381176827867,794,0.0018128946305211622,healthy,aging,onek1k,MONO
BACH2,0.0019314998967743554,-0.10987482503413436,794,0.004362917413890309,healthy,aging,onek1k,MONO
BATF,2.429297945835495e-06,-0.16638738972191086,794,9.328504112008261e-05,healthy,aging,onek1k,MONO
BATF3,0.03770013764269353,0.07376473488462715,794,0.044316896494268315,healthy,aging,onek1k,MONO
BAZ2A,0.0024109679336302143,-0.10754017653680709,794,0.004623945306581209,healthy,aging,onek1k,MONO
BAZ2B,5.893645328713964e-06,-0.15998510881273365,794,0.00015112281794497936,healthy,aging,onek1k,MONO
BBX,0.1724367732341068,-0.04846920052621043,794,0.18918777406256287,healthy,aging,onek1k,MONO
BCL11A,0.002402973718982546,-0.10757547406444204,794,0.004623945306581209,healthy,aging,onek1k,MONO
BCL11B,0.028893955562123905,-0.07754565881198851,794,0.034745132366979896,healthy,aging,onek1k,MONO
BCL6,0.0010978222272662052,-0.11563471252172437,794,0.003655176895406556,healthy,aging,onek1k,MONO
BHLHE40,0.03541381682988165,-0.07466718380023672,794,0.04197193105763751,healthy,aging,onek1k,MONO
BPTF,0.0005767994184854813,-0.12189870481550028,794,0.003020331500433066,healthy,aging,onek1k,MONO
CAMTA1,2.689935422638328e-07,-0.18132300380227703,794,1.7215586704884657e-05,healthy,aging,onek1k,MONO
CAMTA2,0.00642877844371603,-0.09663495501746408,794,0.009031649716049837,healthy,aging,onek1k,MONO
CARF,7.675142811323107e-05,-0.13986371961341595,794,0.0009824182798493575,healthy,aging,onek1k,MONO
CC2D1A,0.0022795566636920356,-0.10813447947492151,794,0.004574998739674608,healthy,aging,onek1k,MONO
CDC5L,0.0036526415926944928,-0.10304253535164626,794,0.005902604785291873,healthy,aging,onek1k,MONO
CEBPA,0.38627747022652004,-0.03078817256238485,794,0.40824921623940463,healthy,aging,onek1k,MONO
CEBPB,2.698469879760326e-06,0.16564093813376674,794,9.714491567137139e-05,healthy,aging,onek1k,MONO
CEBPD,0.5340044360930114,0.022102702730815556,794,0.5572220202709685,healthy,aging,onek1k,MONO
CEBPG,0.002006559310695542,-0.10947651689365864,794,0.0044453006267716625,healthy,aging,onek1k,MONO
CEBPZ,0.015253313655931846,-0.08608219321954921,794,0.019225183076185433,healthy,aging,onek1k,MONO
CENPB,0.0005521360820366053,-0.12231352270310686,794,0.0029951175127048875,healthy,aging,onek1k,MONO
CENPT,0.0023489127593735184,-0.10781702952954435,794,0.004623945306581209,healthy,aging,onek1k,MONO
CENPX,0.035957604544325034,-0.07444814489658089,794,0.04252891215098813,healthy,aging,onek1k,MONO
CGGBP1,0.0013277938136209216,-0.11372462949691103,794,0.003895873276189034,healthy,aging,onek1k,MONO
CHAMP1,0.002459207451862661,-0.10732942248084001,794,0.004624126655966833,healthy,aging,onek1k,MONO
CHCHD3,0.09558254277878375,-0.05918884625318467,794,0.10729334850173615,healthy,aging,onek1k,MONO
CIC,0.0030146219832973085,-0.10514176708432946,794,0.00512218956454056,healthy,aging,onek1k,MONO
CLOCK,0.002618761362509504,-0.10665826589050413,794,0.004713770452517107,healthy,aging,onek1k,MONO
CREB1,0.0009106089308550906,-0.11748538683409508,794,0.0035984313571236766,healthy,aging,onek1k,MONO
CREB3,0.01324430428944597,-0.08787843452395026,794,0.016953821516271606,healthy,aging,onek1k,MONO
CREB3L2,9.545070803217001e-06,-0.15639513204064207,794,0.0002290816992772078,healthy,aging,onek1k,MONO
CREB5,1.759910647234259e-08,-0.1982702772166016,794,2.5342713320158935e-06,healthy,aging,onek1k,MONO
CREBL2,0.004171153063056799,-0.10156916331412069,794,0.006564437607433651,healthy,aging,onek1k,MONO
CREBZF,0.0014954828731284105,-0.11251558126857023,794,0.0039154460678271115,healthy,aging,onek1k,MONO
CREM,0.003975652442677705,-0.10210409350874047,794,0.0063434232880397725,healthy,aging,onek1k,MONO
CSRNP1,0.24163647741723215,-0.04160145745064607,794,0.26064159361858746,healthy,aging,onek1k,MONO
CTCF,0.00824997291728633,-0.0936904889757861,794,0.01107688671411871,healthy,aging,onek1k,MONO
CUX1,0.5779956463556232,0.019772094745313346,794,0.6020352482836148,healthy,aging,onek1k,MONO
CXXC1,0.0022677845801379187,-0.10818923620342313,794,0.004567286427130913,healthy,aging,onek1k,MONO
CXXC5,2.9120195154279153e-05,-0.14776881913887943,794,0.0005110968873273318,healthy,aging,onek1k,MONO
DBP,0.01748248744509644,-0.08431790433061932,794,0.02168630035780913,healthy,aging,onek1k,MONO
DDIT3,0.004644120185350114,-0.10036338826004765,794,0.007039508491478067,healthy,aging,onek1k,MONO
DEAF1,0.0005107833735010321,-0.12304935146194237,794,0.0029060383095421156,healthy,aging,onek1k,MONO
DMTF1,0.0015531498434223352,-0.11212851941916842,794,0.003952680061877845,healthy,aging,onek1k,MONO
DNMT1,0.008273738379984286,-0.09365607868220176,794,0.011082961178769649,healthy,aging,onek1k,MONO
DNTTIP1,0.002210863955603972,-0.10845772042092629,794,0.0045212121213396754,healthy,aging,onek1k,MONO
DOT1L,0.002071243386134443,-0.1091440678969665,794,0.004503639196346716,healthy,aging,onek1k,MONO
DR1,0.016866857224198666,-0.08478446954474507,794,0.021074424644551913,healthy,aging,onek1k,MONO
DRAP1,0.0065548678334577115,0.09640838661402741,794,0.009164087068135053,healthy,aging,onek1k,MONO
E2F3,0.0003591665706933892,-0.12632915600580166,794,0.002450872382400257,healthy,aging,onek1k,MONO
E2F4,0.011843200486356937,-0.0892794969863514,794,0.015329625798071003,healthy,aging,onek1k,MONO
E4F1,0.00014616248808854956,-0.1343683357797507,794,0.0014770104059474481,healthy,aging,onek1k,MONO
EEA1,0.00492149952615566,-0.09970696694874141,794,0.007363074615754962,healthy,aging,onek1k,MONO
EGR1,0.013124620431160217,-0.08799286373717985,794,0.016874511982920278,healthy,aging,onek1k,MONO
ELF1,0.011495090060953235,-0.08965027689195963,794,0.014912549268263655,healthy,aging,onek1k,MONO
ELF2,0.017507169559689662,-0.0842995002188939,794,0.02168630035780913,healthy,aging,onek1k,MONO
ELF4,0.027717526293046284,-0.07812349996156938,794,0.033540536018476175,healthy,aging,onek1k,MONO
ELK1,0.0034518567425622505,-0.10366459432796547,794,0.005680769953473876,healthy,aging,onek1k,MONO
ELK3,9.375349318779955e-05,-0.13817853843078207,794,0.0011080282619559643,healthy,aging,onek1k,MONO
ELK4,0.0014816290180966227,-0.1126106112291798,794,0.0038988331934840382,healthy,aging,onek1k,MONO
ERF,0.00047807087739530505,-0.1236718180863389,794,0.0028986192145231127,healthy,aging,onek1k,MONO
ESRRA,0.007974085811378954,-0.09409656640902926,794,0.010744064607869171,healthy,aging,onek1k,MONO
ETS1,0.019825788213984386,-0.0826641240395873,794,0.024348942454701504,healthy,aging,onek1k,MONO
ETS2,0.020493984154837653,-0.0822238641160971,794,0.0250627067371263,healthy,aging,onek1k,MONO
ETV3,0.0025900446289103592,-0.10677625602958546,794,0.004691401591988575,healthy,aging,onek1k,MONO
ETV6,3.420825762364174e-05,-0.14648331291674513,794,0.0005629701826062182,healthy,aging,onek1k,MONO
FAM200B,0.008955205959633401,-0.09270508367644482,794,0.011885250305872902,healthy,aging,onek1k,MONO
FLI1,0.011930039854605194,-0.0891885075375669,794,0.015407405731508053,healthy,aging,onek1k,MONO
FOS,0.6381694036815988,0.016714062745157722,794,0.66112513762698,healthy,aging,onek1k,MONO
FOSB,0.4455026129892148,-0.027113261114421652,794,0.46656273651234126,healthy,aging,onek1k,MONO
FOSL1,0.2037583572978551,0.045151268897473736,794,0.22144304491238592,healthy,aging,onek1k,MONO
FOSL2,0.007083671934248618,-0.09549886380531167,794,0.009678621347326905,healthy,aging,onek1k,MONO
FOXJ2,2.9832119992758332e-05,-0.1475766850083258,794,0.0005110968873273318,healthy,aging,onek1k,MONO
FOXJ3,0.0015147615469074584,-0.11238467827715774,794,0.0039182192947910845,healthy,aging,onek1k,MONO
FOXK1,0.0021120394457505433,-0.10893924871741903,794,0.004503639196346716,healthy,aging,onek1k,MONO
FOXK2,0.00020012520529465164,-0.13161021286799876,794,0.001766416914792629,healthy,aging,onek1k,MONO
FOXN2,0.001047880644173921,-0.11609802854088101,794,0.0036142470122405893,healthy,aging,onek1k,MONO
FOXN3,0.0001774145227214912,-0.1326737906809881,794,0.0016752584440586711,healthy,aging,onek1k,MONO
FOXO1,0.01648346003145241,-0.08508262814434622,794,0.020685126313979493,healthy,aging,onek1k,MONO
FOXO3,0.00251328561854537,-0.10709760261099571,794,0.00463636482118955,healthy,aging,onek1k,MONO
FOXP1,0.020389268358294643,-0.0822920252725525,794,0.024987699094420668,healthy,aging,onek1k,MONO
GABPA,0.0022292087542716455,-0.10837050771168154,794,0.0045212121213396754,healthy,aging,onek1k,MONO
GATAD2A,0.0015961353135196456,-0.1118485011590074,794,0.003975945580566968,healthy,aging,onek1k,MONO
GATAD2B,0.0007994193674329545,-0.11875911922058485,794,0.003553306119946496,healthy,aging,onek1k,MONO
GLI4,0.00264774463638587,-0.10654037166861743,794,0.004736338231547395,healthy,aging,onek1k,MONO
GLMP,0.0023865081973257173,-0.10764851500817574,794,0.004623945306581209,healthy,aging,onek1k,MONO
GLYR1,0.0010031646747260228,-0.1165305071819544,794,0.0035984313571236766,healthy,aging,onek1k,MONO
GMEB1,0.010399072052002892,-0.09088645769673995,794,0.013582461455677246,healthy,aging,onek1k,MONO
GMEB2,3.878496392987305e-05,-0.14547346072241482,794,0.0006037875465839695,healthy,aging,onek1k,MONO
GPBP1,0.009050282814454831,-0.09257757375579345,794,0.011956336929188035,healthy,aging,onek1k,MONO
GPBP1L1,0.03937359814743766,-0.07313321607498457,794,0.046095919782366046,healthy,aging,onek1k,MONO
GTF2B,0.023433800510163867,-0.0804239180100523,794,0.028536721128656208,healthy,aging,onek1k,MONO
GTF2I,4.1341312357094856e-08,-0.19312509905028996,794,4.762519183536176e-06,healthy,aging,onek1k,MONO
GTF2IRD2B,0.0008829193506774056,-0.11778853312781856,794,0.0035984313571236766,healthy,aging,onek1k,MONO
GTF3A,0.8668745474783323,0.0059582922047445985,794,0.8729366072509079,healthy,aging,onek1k,MONO
GZF1,1.4972497658694832e-05,-0.15296968922634063,794,0.00033169840966954683,healthy,aging,onek1k,MONO
HBP1,0.004556186271027133,-0.10057889021715039,794,0.006942760032041346,healthy,aging,onek1k,MONO
HES1,0.14936717569714944,0.051213619268775296,794,0.16545287154145785,healthy,aging,onek1k,MONO
HES4,0.011057738560350135,0.09013047433737646,794,0.01437755623196767,healthy,aging,onek1k,MONO
HHEX,0.07405688001105777,-0.06342814646417765,794,0.08463643429835174,healthy,aging,onek1k,MONO
HIC2,0.0036239418047020987,-0.1031295202575537,794,0.005896583275447482,healthy,aging,onek1k,MONO
HIF1A,2.3070399785328412e-05,-0.14960923031142148,794,0.00042866291214029543,healthy,aging,onek1k,MONO
HIVEP1,0.0033714365076224096,-0.10392300724002931,794,0.005617661369961355,healthy,aging,onek1k,MONO
HIVEP2,0.002302144685062093,-0.10803013355678057,794,0.004588357572995728,healthy,aging,onek1k,MONO
HIVEP3,0.004405138289335918,-0.10095800292904472,794,0.00678269911719803,healthy,aging,onek1k,MONO
HLX,5.178114066916699e-08,-0.19174507842246738,794,4.970989504239071e-06,healthy,aging,onek1k,MONO
HMBOX1,0.0008472516127567551,-0.11819226058979257,794,0.0035984313571236766,healthy,aging,onek1k,MONO
HMG20A,0.0025540060900430617,-0.10692603072904731,794,0.00467018256465017,healthy,aging,onek1k,MONO
HMG20B,0.09924444214086564,-0.05854610513176685,794,0.11099960907405555,healthy,aging,onek1k,MONO
HMGA1,0.002180437972968516,-0.10860383827734174,794,0.0045116031715370175,healthy,aging,onek1k,MONO
HMGN3,6.034418077664117e-06,-0.15981117496986677,794,0.00015112281794497936,healthy,aging,onek1k,MONO
HOXB2,0.0008704196208701566,-0.11792827249078909,794,0.0035984313571236766,healthy,aging,onek1k,MONO
HSF1,0.41948267419286034,-0.028689983929193568,794,0.44091609550198463,healthy,aging,onek1k,MONO
IKZF1,0.8876308663227152,-0.005022524053639955,794,0.8922781483453472,healthy,aging,onek1k,MONO
IKZF3,0.0494267552997366,-0.06975634333012921,794,0.05716829528644233,healthy,aging,onek1k,MONO
IKZF5,0.0022994815934006237,-0.10804238697839842,794,0.004588357572995728,healthy,aging,onek1k,MONO
IRF1,0.7009362873295462,-0.013650539485607802,794,0.7209630383961046,healthy,aging,onek1k,MONO
IRF2,0.6774807600107158,-0.014782338403299173,794,0.6980839316031704,healthy,aging,onek1k,MONO
IRF3,0.009022198683567158,-0.09261511334785356,794,0.01194663549824065,healthy,aging,onek1k,MONO
IRF4,0.0001533763830783179,-0.13394888988750175,794,0.0014973694347984933,healthy,aging,onek1k,MONO
IRF5,0.03396419343393535,-0.07526541934333222,794,0.04033685653184899,healthy,aging,onek1k,MONO
IRF7,0.8971665634907431,0.004593822152106313,794,0.9002925793914077,healthy,aging,onek1k,MONO
IRF8,0.001977979299563039,-0.10962654337575649,794,0.004400756090293449,healthy,aging,onek1k,MONO
IRF9,0.6224589360215262,-0.01749973247626853,794,0.6471775219285183,healthy,aging,onek1k,MONO
JAZF1,0.0016017223304723557,-0.11181261613855514,794,0.003975945580566968,healthy,aging,onek1k,MONO
JDP2,0.0004972278512184615,-0.12330265678339057,794,0.0029060383095421156,healthy,aging,onek1k,MONO
JUN,0.21013842051710394,-0.04452195618330835,794,0.2279467612388924,healthy,aging,onek1k,MONO
JUNB,7.24075430574546e-11,0.22852294408119872,794,4.170674479533385e-08,healthy,aging,onek1k,MONO
JUND,0.978796715477199,-0.0009446884502080407,794,0.9798831235346627,healthy,aging,onek1k,MONO
KAT7,0.0012004958914494871,-0.1147403326401156,794,0.0037655907920292773,healthy,aging,onek1k,MONO
KCMF1,0.005195722176654606,-0.09909006352163519,794,0.007584521713521526,healthy,aging,onek1k,MONO
KDM2A,0.0004958635072203884,-0.12332850646735148,794,0.0029060383095421156,healthy,aging,onek1k,MONO
KDM2B,0.001024225150109462,-0.11632464490291501,794,0.0035984313571236766,healthy,aging,onek1k,MONO
KDM5B,0.002362667819324976,-0.10775509100109254,794,0.004623945306581209,healthy,aging,onek1k,MONO
KIN,0.009967086137932008,-0.09140570543003279,794,0.013077543543163636,healthy,aging,onek1k,MONO
KLF10,0.002206200332332547,-0.10847999718938611,794,0.0045212121213396754,healthy,aging,onek1k,MONO
KLF11,0.0954795697610679,-0.05920720240631276,794,0.10729334850173615,healthy,aging,onek1k,MONO
KLF12,0.39355332992170367,-0.03031942523208058,794,0.41517713925806105,healthy,aging,onek1k,MONO
KLF13,0.0003036966398016709,-0.12786447856142838,794,0.0022288392990542916,healthy,aging,onek1k,MONO
KLF16,0.005182249596645847,-0.09911967795548651,794,0.007584521713521526,healthy,aging,onek1k,MONO
KLF2,5.425006783013725e-07,0.17669824835489278,794,2.9644434082107708e-05,healthy,aging,onek1k,MONO
KLF3,0.09114456507001148,0.05999474252271944,794,0.10293974407907179,healthy,aging,onek1k,MONO
KLF4,0.08051557915753114,0.06206161419185417,794,0.09165409801331609,healthy,aging,onek1k,MONO
KLF6,0.799269975196738,-0.009038541025113388,794,0.8119568001998608,healthy,aging,onek1k,MONO
KLF7,0.0012737294303394487,-0.11414454298548392,794,0.003801389387956075,healthy,aging,onek1k,MONO
KLF9,0.009591310294076897,-0.09187392521576643,794,0.012613229975772359,healthy,aging,onek1k,MONO
KMT2A,0.0012927084411388807,-0.11399529583059272,794,0.0038381446499793567,healthy,aging,onek1k,MONO
KMT2B,9.425934867333727e-05,-0.13813295378401982,794,0.0011080282619559643,healthy,aging,onek1k,MONO
L3MBTL3,0.09574441168384094,-0.05916002313618928,794,0.10729334850173615,healthy,aging,onek1k,MONO
LCOR,0.0010470790527655014,-0.11610562997855783,794,0.0036142470122405893,healthy,aging,onek1k,MONO
LCORL,0.001203039174702881,-0.11471908698149837,794,0.0037655907920292773,healthy,aging,onek1k,MONO
LEF1,0.028844792267785295,-0.07756939831766689,794,0.034745132366979896,healthy,aging,onek1k,MONO
LIN54,0.003415625664836088,-0.10378033041297231,794,0.005653009574427387,healthy,aging,onek1k,MONO
LYL1,0.6699197361245846,0.015150336710262259,794,0.692182776920954,healthy,aging,onek1k,MONO
MAF,0.009111283216341373,-0.09249639184016295,794,0.012009380166161626,healthy,aging,onek1k,MONO
MAFB,0.0004129087848841809,0.12503987304412761,794,0.002642616223258758,healthy,aging,onek1k,MONO
MAFF,0.3141716082465817,0.03576452447644526,794,0.33573811938781273,healthy,aging,onek1k,MONO
MAFG,2.981419318104333e-06,-0.16492955626992026,794,0.00010101750160165234,healthy,aging,onek1k,MONO
MAX,0.0011902186117238932,-0.11482661015671242,794,0.0037655907920292773,healthy,aging,onek1k,MONO
MAZ,0.0004001226512199754,-0.12533177304677717,794,0.0026189846261671116,healthy,aging,onek1k,MONO
MBD1,0.0023273585769692604,-0.10791475716125372,794,0.0046067303791556494,healthy,aging,onek1k,MONO
MBD2,0.4304493657568328,-0.02801873142166302,794,0.45161900669569344,healthy,aging,onek1k,MONO
MBD4,0.000898870031277822,-0.11761284879614912,794,0.0035984313571236766,healthy,aging,onek1k,MONO
MBD6,0.0005740377407586147,-0.12194432543121053,794,0.003020331500433066,healthy,aging,onek1k,MONO
MBNL2,0.0010757347438464667,-0.11583716974035335,794,0.003623527558219677,healthy,aging,onek1k,MONO
MECP2,0.006580644991200163,-0.09636255018462918,794,0.00916613548846776,healthy,aging,onek1k,MONO
MEF2A,0.00021669503857569365,-0.13090344701914527,794,0.0018128946305211622,healthy,aging,onek1k,MONO
MEF2C,0.0010024687901422965,-0.11653737725102194,794,0.0035984313571236766,healthy,aging,onek1k,MONO
MEF2D,0.000648145720045716,-0.12078538194743033,794,0.0032748415328625654,healthy,aging,onek1k,MONO
MGA,0.0014807329462376408,-0.11261678589858604,794,0.0038988331934840382,healthy,aging,onek1k,MONO
MLX,0.7712214292952132,0.010335317517620256,794,0.7862363597770669,healthy,aging,onek1k,MONO
MLXIP,6.175923767105872e-07,-0.17583029366041286,794,2.9644434082107708e-05,healthy,aging,onek1k,MONO
MNT,0.00240800800730983,-0.10755323326493019,794,0.004623945306581209,healthy,aging,onek1k,MONO
MTERF1,0.0022618385977240226,-0.10821699224162792,794,0.004567286427130913,healthy,aging,onek1k,MONO
MTERF3,0.00869663093885076,-0.09305807094244359,794,0.01159550791846768,healthy,aging,onek1k,MONO
MTERF4,0.0014324324094915943,-0.11295481008221782,794,0.0038988331934840382,healthy,aging,onek1k,MONO
MTF1,0.00650725542685827,-0.0964934771553403,794,0.009119657240560495,healthy,aging,onek1k,MONO
MTF2,0.0025216397988768293,-0.10706219717651679,794,0.00463636482118955,healthy,aging,onek1k,MONO
MXD1,0.0003048978347857878,-0.1278285455823788,794,0.0022288392990542916,healthy,aging,onek1k,MONO
MXD3,0.780704300843303,0.009895441262908705,794,0.7944976630490151,healthy,aging,onek1k,MONO
MXD4,0.004692683104498566,-0.1002459496448356,794,0.007094450047745862,healthy,aging,onek1k,MONO
MXI1,0.0017011596085670594,-0.11119245152683047,794,0.004051859216367519,healthy,aging,onek1k,MONO
MYBL1,0.015000527777266192,-0.08629632835662805,794,0.018989679120231487,healthy,aging,onek1k,MONO
MYC,0.00012275714715887946,-0.1358776288066765,794,0.0013341154106323503,healthy,aging,onek1k,MONO
MYCL,6.065444215080414e-07,-0.17595140110832072,794,2.9644434082107708e-05,healthy,aging,onek1k,MONO
MYNN,0.0036386833770782378,-0.10308476289659539,794,0.005902604785291873,healthy,aging,onek1k,MONO
MYSM1,0.0013459701075722531,-0.11358698832257369,794,0.003895873276189034,healthy,aging,onek1k,MONO
MZF1,0.001928804151474616,-0.10988939245807336,794,0.004362917413890309,healthy,aging,onek1k,MONO
NACC2,0.0009712756417449857,-0.11684994740912077,794,0.0035984313571236766,healthy,aging,onek1k,MONO
NCOA1,0.0006101530646235656,-0.12136319911771254,794,0.0031379300466354803,healthy,aging,onek1k,MONO
NCOA2,0.005147238260966678,-0.09919696323508395,794,0.00756328887325716,healthy,aging,onek1k,MONO
NCOA3,0.01745639135706133,-0.08433738751078468,794,0.02168630035780913,healthy,aging,onek1k,MONO
NFAT5,0.03644555439359355,-0.07425398451529003,794,0.043017703546536654,healthy,aging,onek1k,MONO
NFATC1,0.7521620788610952,0.011224290067380068,794,0.7681655273475015,healthy,aging,onek1k,MONO
NFATC2,0.02966158318103479,-0.07717942298347728,794,0.035593899817241745,healthy,aging,onek1k,MONO
NFATC3,0.0028730356481473343,-0.1056621178653609,794,0.004987192870878199,healthy,aging,onek1k,MONO
NFE2,0.000983182064662212,-0.11672955934017291,794,0.0035984313571236766,healthy,aging,onek1k,MONO
NFE2L1,0.00798343689612501,-0.09408259846755689,794,0.010744064607869171,healthy,aging,onek1k,MONO
NFE2L2,0.005519263474426576,-0.09839889620656331,794,0.007986452820195803,healthy,aging,onek1k,MONO
NFE2L3,0.0006366540830668451,-0.1209567619949894,794,0.0032452455915619716,healthy,aging,onek1k,MONO
NFIA,0.0007013300200748492,-0.12002722846153767,794,0.003423441453924688,healthy,aging,onek1k,MONO
NFIC,0.00016464837563208594,-0.13332921685139973,794,0.001580624406068025,healthy,aging,onek1k,MONO
NFIL3,0.18890600039834576,-0.04667393038340532,794,0.20607927316183175,healthy,aging,onek1k,MONO
NFKB1,0.0076720255382969164,-0.09455582992671151,794,0.010374658623675731,healthy,aging,onek1k,MONO
NFKB2,0.004015614050242035,-0.10199284155258398,794,0.006389485339611636,healthy,aging,onek1k,MONO
NFX1,0.001589160481717127,-0.11189346234400434,794,0.003975945580566968,healthy,aging,onek1k,MONO
NFXL1,0.0002478627222187109,-0.1297014007460147,794,0.001982901777749687,healthy,aging,onek1k,MONO
NFYA,0.0024672695884746976,-0.10729456857023036,794,0.004624126655966833,healthy,aging,onek1k,MONO
NFYB,0.014071720458098244,-0.0871113967079022,794,0.017853107893974866,healthy,aging,onek1k,MONO
NFYC,0.04171510446275172,-0.07228672285280989,794,0.048639474029443304,healthy,aging,onek1k,MONO
NME2,0.000495028652935723,0.12334435678376907,794,0.0029060383095421156,healthy,aging,onek1k,MONO
NR1D1,0.2186603049509419,0.04370254757897582,794,0.23630081735786593,healthy,aging,onek1k,MONO
NR1D2,0.003668585005851206,-0.10299448083712151,794,0.005902604785291873,healthy,aging,onek1k,MONO
NR1H2,0.12832866749847052,-0.05401423349776168,794,0.14242256739714648,healthy,aging,onek1k,MONO
NR2C1,0.00046915660437617983,-0.12384831771416295,794,0.002874831958730634,healthy,aging,onek1k,MONO
NR2C2,0.0015029657050738524,-0.11246458928995902,794,0.003917231882907416,healthy,aging,onek1k,MONO
NR3C1,0.004520331402707379,-0.10066784142554837,794,0.006906394928274405,healthy,aging,onek1k,MONO
NR4A1,0.04580270805654634,0.07090070740032105,794,0.053190241614053814,healthy,aging,onek1k,MONO
NR4A2,0.24674238414985677,-0.04115388384106305,794,0.2656516135893785,healthy,aging,onek1k,MONO
NR4A3,0.04931445916272528,-0.06979072964441488,794,0.0571531760115287,healthy,aging,onek1k,MONO
NRF1,0.0035873931058252764,-0.10324120384108613,794,0.005853649940383454,healthy,aging,onek1k,MONO
OLIG1,0.25341525024099215,-0.04057860847643933,794,0.2723268360798722,healthy,aging,onek1k,MONO
PA2G4,0.018265304846354618,-0.08374496694761545,794,0.02257685749248983,healthy,aging,onek1k,MONO
PBX2,0.005103567311837109,-0.09929403143608004,794,0.007537576337482499,healthy,aging,onek1k,MONO
PBX3,0.001915881657286071,-0.10995948394807128,794,0.004362917413890309,healthy,aging,onek1k,MONO
PHF1,0.016591567766812775,-0.08499794525111061,794,0.020775528334095995,healthy,aging,onek1k,MONO
PHF19,0.0855474150884265,0.06105733718446349,794,0.09699864387979068,healthy,aging,onek1k,MONO
PHF20,0.11486138596227453,-0.055999791365123244,794,0.12821736107416692,healthy,aging,onek1k,MONO
PHF21A,0.00031343052642950975,-0.1275770387083305,794,0.0022288392990542916,healthy,aging,onek1k,MONO
PIN1,0.802476383800242,0.008891092317622036,794,0.8137788680791186,healthy,aging,onek1k,MONO
PKNOX1,0.003140978910152085,-0.10469584804635432,794,0.00526495538370097,healthy,aging,onek1k,MONO
PLAGL1,0.00044053080681402316,-0.12443700949638975,794,0.0027284488680094335,healthy,aging,onek1k,MONO
