gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
CTCF,1.2345080621726457e-12,0.22468734694373008,976,2.607947878705557e-12,healthy,aging,onek1k,CD4T
CUX1,6.52757614815654e-12,0.2174701650433396,976,1.1405897666938423e-11,healthy,aging,onek1k,CD4T
CXXC1,3.943558378662375e-12,0.21968076852887355,976,7.402622423460516e-12,healthy,aging,onek1k,CD4T
CXXC5,1.5866350847906197e-15,0.25132998466701834,976,6.9494178713829146e-15,healthy,aging,onek1k,CD4T
DBP,1.5738481752273704e-12,0.2236503525226708,976,3.2313070142324448e-12,healthy,aging,onek1k,CD4T
DDIT3,8.149550625469288e-08,0.17064844772307255,976,8.998747497365823e-08,healthy,aging,onek1k,CD4T
DEAF1,2.220850397076288e-13,0.23187081898881115,976,5.424158532264391e-13,healthy,aging,onek1k,CD4T
DMTF1,1.4504639001009949e-12,0.22399953549727838,976,2.9967131314350744e-12,healthy,aging,onek1k,CD4T
DNMT1,2.70404520093822e-13,0.23105861933823102,976,6.390495076677737e-13,healthy,aging,onek1k,CD4T
DNTTIP1,2.1246173792974107e-18,0.2750453326626872,976,2.0134835046353607e-17,healthy,aging,onek1k,CD4T
DOT1L,2.146057466854205e-12,0.22231865185411165,976,4.27260530046428e-12,healthy,aging,onek1k,CD4T
DR1,4.9132065573522455e-09,0.18586094627468874,976,5.633467204491894e-09,healthy,aging,onek1k,CD4T
DRAP1,3.231392068522411e-08,0.1758055004250345,976,3.6291018615702005e-08,healthy,aging,onek1k,CD4T
E2F3,7.819273749832907e-12,0.21667232855401258,976,1.3413218921854361e-11,healthy,aging,onek1k,CD4T
E2F4,5.9889595537446835e-12,0.21784961071455597,976,1.0548918016729911e-11,healthy,aging,onek1k,CD4T
E4F1,1.6129745589750606e-17,0.26801986184674353,976,1.2314735874960638e-16,healthy,aging,onek1k,CD4T
EEA1,0.4344809829075884,0.02504487321014161,976,0.4364740149392746,healthy,aging,onek1k,CD4T
EGR1,8.049450846316765e-07,0.1571577403889426,976,8.641322232075245e-07,healthy,aging,onek1k,CD4T
ELF1,2.5191970677582655e-11,0.2114254818866437,976,3.903567152972124e-11,healthy,aging,onek1k,CD4T
ELF2,4.637022045005115e-13,0.22881756595084052,976,1.0469152638722888e-12,healthy,aging,onek1k,CD4T
ELF4,3.9538395472215993e-10,0.19850300057774592,976,4.968660102738063e-10,healthy,aging,onek1k,CD4T
ELK1,2.371495533551238e-17,0.26666232685398894,976,1.6874823521010255e-16,healthy,aging,onek1k,CD4T
ELK3,2.0002986938934847e-14,0.2415639710411589,976,6.169932323417931e-14,healthy,aging,onek1k,CD4T
ELK4,3.894615172663514e-11,0.20943627765571518,976,5.81536856314302e-11,healthy,aging,onek1k,CD4T
EOMES,0.00022563142912285762,0.11780379533162048,976,0.00023308152348068783,healthy,aging,onek1k,CD4T
ERF,4.1906671997345086e-16,0.25629659798914783,976,2.101681412385933e-15,healthy,aging,onek1k,CD4T
ESRRA,2.262864651544449e-17,0.26682787439121836,976,1.6330165671040694e-16,healthy,aging,onek1k,CD4T
ETS1,0.007505750900566493,-0.08553036588844658,976,0.007669173159676805,healthy,aging,onek1k,CD4T
ETS2,6.453526469879748e-16,0.25469762632492055,976,3.0723921671818802e-15,healthy,aging,onek1k,CD4T
ETV3,1.7586606433327865e-09,0.19111905107833868,976,2.0414135029382876e-09,healthy,aging,onek1k,CD4T
ETV6,5.503403616498715e-12,0.21822147134556,976,9.852142151143476e-12,healthy,aging,onek1k,CD4T
FAM200B,1.2792616418802985e-16,0.2606348601247366,976,7.182984604404753e-16,healthy,aging,onek1k,CD4T
FLI1,2.6474754518387205e-11,0.21119969944709857,976,4.0830783361526747e-11,healthy,aging,onek1k,CD4T
FLYWCH1,1.284519651939964e-18,0.2767650775331545,976,1.3505796956847684e-17,healthy,aging,onek1k,CD4T
FOS,8.42224111859754e-08,0.17046208167121793,976,9.268697512425337e-08,healthy,aging,onek1k,CD4T
FOSB,4.283556748891556e-08,0.17425032187808406,976,4.7862190204440405e-08,healthy,aging,onek1k,CD4T
FOSL2,4.632215647031592e-12,0.21897732221655444,976,8.453793537582657e-12,healthy,aging,onek1k,CD4T
FOXJ2,9.17460296706046e-11,0.2054649571718608,976,1.2797694583230833e-10,healthy,aging,onek1k,CD4T
FOXJ3,6.431122167850728e-13,0.2274468943139736,976,1.417868187442258e-12,healthy,aging,onek1k,CD4T
FOXK1,1.8027070879377978e-13,0.23272812864875597,976,4.503340270247655e-13,healthy,aging,onek1k,CD4T
FOXK2,1.3191329630216725e-18,0.2766743669075687,976,1.3652386614368872e-17,healthy,aging,onek1k,CD4T
FOXN2,7.491898073345844e-09,0.18365717255302255,976,8.545446239898698e-09,healthy,aging,onek1k,CD4T
FOXN3,0.000273475758959191,0.1162421356098844,976,0.0002820621250175643,healthy,aging,onek1k,CD4T
FOXO1,0.083147544972126,-0.055491011595667855,976,0.08378517951945826,healthy,aging,onek1k,CD4T
FOXO3,1.8310525471230286e-11,0.21286986720366752,976,2.8918305836606487e-11,healthy,aging,onek1k,CD4T
FOXP1,7.599810643851314e-08,-0.1710432313139012,976,8.420026295125896e-08,healthy,aging,onek1k,CD4T
GABPA,5.63062594159554e-11,0.20773750622835413,976,8.168869463587305e-11,healthy,aging,onek1k,CD4T
GATA3,5.210911976060412e-15,0.2468003729467716,976,1.967564711650397e-14,healthy,aging,onek1k,CD4T
GATAD2A,3.220623831306165e-10,0.19949575000679237,976,4.0769746764979774e-10,healthy,aging,onek1k,CD4T
GATAD2B,2.0715036695811844e-10,0.20161447444778016,976,2.700352997716544e-10,healthy,aging,onek1k,CD4T
GFI1,1.0054061537483514e-06,0.15578650713633224,976,1.0740680374189599e-06,healthy,aging,onek1k,CD4T
GLI4,1.025519194820463e-18,0.27753274815617335,976,1.0937641163885971e-17,healthy,aging,onek1k,CD4T
GLMP,9.174984558147516e-20,0.28588902880191086,976,1.5345613870579767e-18,healthy,aging,onek1k,CD4T
GLYR1,1.439306706529909e-09,0.19212748056072612,976,1.685605180362888e-09,healthy,aging,onek1k,CD4T
GMEB1,5.65556236145975e-13,0.22798649084700018,976,1.259560815518324e-12,healthy,aging,onek1k,CD4T
GMEB2,5.800508810933529e-19,0.2794732144691419,976,6.9356190533024596e-18,healthy,aging,onek1k,CD4T
GPBP1,4.6056485387451105e-15,0.24727494470528028,976,1.749077757199733e-14,healthy,aging,onek1k,CD4T
GPBP1L1,1.1279360971475859e-10,0.204495634220202,976,1.540652839418428e-10,healthy,aging,onek1k,CD4T
GTF2B,3.530869443164117e-11,0.20988570581283927,976,5.3084238524069224e-11,healthy,aging,onek1k,CD4T
GTF2I,3.4699514348538993e-08,0.17541382185917787,976,3.8837446212919164e-08,healthy,aging,onek1k,CD4T
GTF2IRD2,6.303602725311726e-16,0.2547849608006927,976,3.0248964607398006e-15,healthy,aging,onek1k,CD4T
GTF2IRD2B,1.8760176987617544e-14,0.2418164980097249,976,5.954313869982959e-14,healthy,aging,onek1k,CD4T
GTF3A,6.766935367026222e-19,0.27894846524887135,976,7.684520238835488e-18,healthy,aging,onek1k,CD4T
GZF1,1.0580035202154297e-20,0.30152695450681344,976,5.444044683076764e-20,healthy,aging,onek1k,CD4T
HBP1,4.0522523643350405e-11,0.2092541204942592,976,6.009773821018333e-11,healthy,aging,onek1k,CD4T
HIF1A,3.56337883988381e-05,0.1319198585683264,976,3.710205860227674e-05,healthy,aging,onek1k,CD4T
HINFP,4.816356032512153e-20,0.2883608417062964,976,9.643638128309556e-19,healthy,aging,onek1k,CD4T
HIVEP1,1.3885929926074945e-06,0.15377409591003074,976,1.4786152287570784e-06,healthy,aging,onek1k,CD4T
HIVEP2,6.052757701340674e-10,0.19642539673773887,976,7.433012728439483e-10,healthy,aging,onek1k,CD4T
HIVEP3,1.7710680253691238e-11,0.21302006391057787,976,2.8174132978462817e-11,healthy,aging,onek1k,CD4T
HMBOX1,1.8024266449938372e-10,0.20227772327465074,976,2.3874885195468773e-10,healthy,aging,onek1k,CD4T
HMG20A,1.1624014709969745e-16,0.26098160297576956,976,6.640278838652281e-16,healthy,aging,onek1k,CD4T
HMG20B,5.14641288969254e-12,0.21851595811104516,976,9.28899247790659e-12,healthy,aging,onek1k,CD4T
HMGA1,3.776199491596877e-11,0.20957791456405403,976,5.6513965041506794e-11,healthy,aging,onek1k,CD4T
HMGN3,2.608622789237437e-10,0.2005104928247778,976,3.347392914967376e-10,healthy,aging,onek1k,CD4T
HOXB2,6.283320481882105e-15,0.24607915504661887,976,2.3008686068952935e-14,healthy,aging,onek1k,CD4T
HSF1,1.0227322050641676e-12,0.22548744926209074,976,2.2030657447775675e-12,healthy,aging,onek1k,CD4T
HSF2,1.2763246145121917e-09,0.19272964883398921,976,1.5054672741973787e-09,healthy,aging,onek1k,CD4T
IKZF1,0.07232507853821016,-0.05754876522405547,976,0.07299166912381579,healthy,aging,onek1k,CD4T
IKZF2,0.0012044295329112428,0.10349458792201914,976,0.0012344932966032551,healthy,aging,onek1k,CD4T
IKZF3,4.72819758519678e-12,0.21888751534044074,976,8.605057636853974e-12,healthy,aging,onek1k,CD4T
IKZF5,2.4671070319251687e-13,0.23143734846522304,976,5.915654212681884e-13,healthy,aging,onek1k,CD4T
IRF1,8.698941636204925e-14,0.23569641632564206,976,2.391298743927463e-13,healthy,aging,onek1k,CD4T
IRF2,8.582004254460081e-07,0.15676390573505963,976,9.198004559837207e-07,healthy,aging,onek1k,CD4T
IRF3,4.946107718762855e-18,0.27213826110182954,976,4.2699464873195854e-17,healthy,aging,onek1k,CD4T
IRF4,2.2063470918672896e-07,0.1649160745625224,976,2.403930413526938e-07,healthy,aging,onek1k,CD4T
IRF5,1.0431238208865452e-12,0.22540365877531995,976,2.2396481821975823e-12,healthy,aging,onek1k,CD4T
IRF7,1.5945542793637958e-10,0.2028599703274073,976,2.1249942423454644e-10,healthy,aging,onek1k,CD4T
IRF9,3.787211660166415e-14,0.2390351186343768,976,1.1157835891162937e-13,healthy,aging,onek1k,CD4T
JAZF1,9.22103969630367e-14,0.2354604731598891,976,2.517301409900882e-13,healthy,aging,onek1k,CD4T
JRKL,2.6338240286380445e-19,0.28217225581222805,976,3.622943930764579e-18,healthy,aging,onek1k,CD4T
JUN,6.045908719094253e-07,0.15890560477869903,976,6.543924264324315e-07,healthy,aging,onek1k,CD4T
JUNB,3.4811540408591204e-05,0.13208936969252627,976,3.630346356895939e-05,healthy,aging,onek1k,CD4T
JUND,6.055073455502259e-08,0.17232142355835842,976,6.731274552054697e-08,healthy,aging,onek1k,CD4T
KAT7,7.550263069212655e-11,0.20637511035451028,976,1.0690781973740764e-10,healthy,aging,onek1k,CD4T
KCMF1,7.759093282053101e-11,0.2062479269823717,976,1.0915897827948366e-10,healthy,aging,onek1k,CD4T
KDM2A,2.4566159171189013e-11,0.21153974164133116,976,3.8155949335463784e-11,healthy,aging,onek1k,CD4T
KDM2B,9.299962102276414e-11,0.20540141067326514,976,1.2945074365547888e-10,healthy,aging,onek1k,CD4T
KDM5B,3.169915182467452e-10,0.19957234922990658,976,4.020529488060649e-10,healthy,aging,onek1k,CD4T
KIN,1.530013677150539e-11,0.21367848413312604,976,2.463772022624765e-11,healthy,aging,onek1k,CD4T
KLF10,2.7131018344548714e-15,0.24929768449697723,976,1.1005633530267177e-14,healthy,aging,onek1k,CD4T
KLF11,1.7172665461920965e-17,0.2677997020199856,976,1.2813490009638722e-16,healthy,aging,onek1k,CD4T
KLF12,3.214982905669914e-09,0.1880497371211781,976,3.705690822839585e-09,healthy,aging,onek1k,CD4T
KLF13,2.9560051554667096e-10,0.19990920247957333,976,3.763750750147148e-10,healthy,aging,onek1k,CD4T
KLF16,5.471130391049443e-20,0.2878490677463039,976,9.932196731872474e-19,healthy,aging,onek1k,CD4T
KLF2,2.1737744005450874e-06,0.1509375813615309,976,2.3072209711762774e-06,healthy,aging,onek1k,CD4T
KLF3,2.026195708378193e-09,0.19040313302330453,976,2.3395616527203913e-09,healthy,aging,onek1k,CD4T
KLF4,1.3404103418806887e-12,0.22433647912189233,976,2.7919638144507503e-12,healthy,aging,onek1k,CD4T
KLF6,2.2798566849242837e-15,0.24995875786976143,976,9.420498566007888e-15,healthy,aging,onek1k,CD4T
KLF7,9.78194616893607e-08,0.16961206010523022,976,1.0747054570217962e-07,healthy,aging,onek1k,CD4T
KLF9,6.210126844379905e-11,0.20728361096669648,976,8.908413397599558e-11,healthy,aging,onek1k,CD4T
KMT2A,5.535249649256837e-20,0.2878029958892867,976,9.932196731872474e-19,healthy,aging,onek1k,CD4T
KMT2B,4.6325719995859515e-17,0.26428582078679014,976,3.0429428037279706e-16,healthy,aging,onek1k,CD4T
L3MBTL3,8.14224524930575e-10,0.19496500859970545,976,9.833557221926798e-10,healthy,aging,onek1k,CD4T
LCOR,1.262140843773969e-11,0.214541397039798,976,2.0730663342562443e-11,healthy,aging,onek1k,CD4T
LCORL,2.8459491039703493e-12,0.22109908712898052,976,5.5319188010015374e-12,healthy,aging,onek1k,CD4T
LEF1,8.078425803757333e-17,-0.2622940602359262,976,4.913767363952378e-16,healthy,aging,onek1k,CD4T
LIN54,1.2763562914934047e-10,0.20391315477472405,976,1.7254446161429363e-10,healthy,aging,onek1k,CD4T
LYL1,3.3846352442449265e-12,0.22034654139891266,976,6.4268940719621875e-12,healthy,aging,onek1k,CD4T
MAF,2.612029230326583e-14,0.2405104057279932,976,7.836084690979749e-14,healthy,aging,onek1k,CD4T
MAFF,1.8849180560918884e-13,0.23254513874671504,976,4.6381689031924e-13,healthy,aging,onek1k,CD4T
MAX,5.238814118958995e-14,0.23773847053462854,976,1.5030131961380174e-13,healthy,aging,onek1k,CD4T
MAZ,0.0006234052901533741,0.10932235183934991,976,0.0006419706514588822,healthy,aging,onek1k,CD4T
MBD1,1.3677823704012339e-11,0.21418145944647232,976,2.2243391502391355e-11,healthy,aging,onek1k,CD4T
MBD2,2.1289956289829961e-10,0.20148371480987343,976,2.758875992457847e-10,healthy,aging,onek1k,CD4T
MBD4,1.173584498630918e-13,0.23448152527635238,976,3.096566063857482e-13,healthy,aging,onek1k,CD4T
MBD6,1.9204772043488367e-14,0.24172432201892366,976,6.008346982177075e-14,healthy,aging,onek1k,CD4T
MBNL2,2.838709707877001e-15,0.24912540402618066,976,1.137210797606823e-14,healthy,aging,onek1k,CD4T
MECP2,3.19985097052526e-13,0.23036157028110374,976,7.508221506911057e-13,healthy,aging,onek1k,CD4T
MEF2A,0.00012374406142423125,0.12256374697089314,976,0.0001282331992992428,healthy,aging,onek1k,CD4T
MEF2C,5.794332157162813e-14,0.23733413947616247,976,1.633852176075523e-13,healthy,aging,onek1k,CD4T
MEF2D,3.9984492073302573e-10,0.19844854967205164,976,5.013322765553968e-10,healthy,aging,onek1k,CD4T
MGA,1.2085661491663922e-10,0.20417051680296583,976,1.6428068457049647e-10,healthy,aging,onek1k,CD4T
MLX,4.563939772900106e-11,0.20870720359050854,976,6.708072550645122e-11,healthy,aging,onek1k,CD4T
MLXIP,3.624211156605461e-05,0.13179681953305275,976,3.767573939699031e-05,healthy,aging,onek1k,CD4T
MNT,2.713727856778208e-15,0.24929680656891862,976,1.1005633530267177e-14,healthy,aging,onek1k,CD4T
MSANTD4,1.0534708152036384e-16,0.261337234848396,976,6.070742329726232e-16,healthy,aging,onek1k,CD4T
MTERF1,1.81321107490646e-17,0.26760850736380853,976,1.3377782878803867e-16,healthy,aging,onek1k,CD4T
MTERF2,1.6033313209554513e-18,0.2760082519038009,976,1.6356541841683306e-17,healthy,aging,onek1k,CD4T
MTERF3,6.66550916665642e-20,0.28708190064084804,976,1.1631998507791464e-18,healthy,aging,onek1k,CD4T
MTERF4,3.296584552826089e-08,0.17569575296235418,976,3.696000087382395e-08,healthy,aging,onek1k,CD4T
MTF1,1.3428623621559164e-12,0.22432868105501877,976,2.7919638144507503e-12,healthy,aging,onek1k,CD4T
MTF2,1.8945625177184012e-14,0.24177779171090538,976,5.955631182492773e-14,healthy,aging,onek1k,CD4T
MXD1,1.0350397056015847e-13,0.23499202107637726,976,2.7643130930091106e-13,healthy,aging,onek1k,CD4T
MXD4,1.611139680573377e-13,0.23318844698701893,976,4.1004192735039785e-13,healthy,aging,onek1k,CD4T
MXI1,6.053569700143471e-15,0.24622289640015704,976,2.2343756870754274e-14,healthy,aging,onek1k,CD4T
MYBL1,6.947503881190177e-16,0.2544233706369038,976,3.2837729136273e-15,healthy,aging,onek1k,CD4T
MYC,1.5109419934952191e-09,-0.19188355212285182,976,1.7663503375796959e-09,healthy,aging,onek1k,CD4T
MYNN,3.24301434987526e-13,0.23030599614392266,976,7.555533199177468e-13,healthy,aging,onek1k,CD4T
MYSM1,1.6708654703361415e-11,0.21328242238232975,976,2.6774600325703537e-11,healthy,aging,onek1k,CD4T
MZF1,5.700152854654699e-17,0.26354498506773943,976,3.532399458026545e-16,healthy,aging,onek1k,CD4T
NACC2,1.0245172994915369e-14,0.24418396012684931,976,3.5995037901921916e-14,healthy,aging,onek1k,CD4T
NCOA1,1.0776225229240137e-10,0.20471021016629304,976,1.4780751513473423e-10,healthy,aging,onek1k,CD4T
NCOA2,9.646100861930137e-14,0.23527787057905047,976,2.618796532763678e-13,healthy,aging,onek1k,CD4T
NCOA3,0.006525260938154562,0.08701614293129277,976,0.006677720305868454,healthy,aging,onek1k,CD4T
NFAT5,4.2076369866882314e-10,0.1982008642185147,976,5.255546578305073e-10,healthy,aging,onek1k,CD4T
NFATC1,5.572368025804733e-12,0.21816674285967072,976,9.948493984738342e-12,healthy,aging,onek1k,CD4T
NFATC2,1.2739969193279837e-16,0.26064979781243985,976,7.182984604404753e-16,healthy,aging,onek1k,CD4T
NFATC3,5.117092149253378e-09,0.18564972065699786,976,5.857020108106097e-09,healthy,aging,onek1k,CD4T
NFE2L1,2.3818714829260195e-11,0.2116799971040484,976,3.7259275324414166e-11,healthy,aging,onek1k,CD4T
NFE2L2,5.812684708049639e-12,0.21798108044133366,976,1.0293622228082515e-11,healthy,aging,onek1k,CD4T
NFE2L3,5.761259832981679e-10,0.19666737565889478,976,7.114939304893352e-10,healthy,aging,onek1k,CD4T
NFIA,1.919139469303074e-20,0.29291548083156715,976,3.3548590629562207e-19,healthy,aging,onek1k,CD4T
NFIC,9.69851119112039e-13,0.2257126119877122,976,2.102944484114223e-12,healthy,aging,onek1k,CD4T
NFKB1,9.849053570769204e-09,0.18221378136041808,976,1.1175869077700858e-08,healthy,aging,onek1k,CD4T
NFKB2,5.103245928238335e-14,0.23784353141076067,976,1.4705403148476255e-13,healthy,aging,onek1k,CD4T
NFX1,1.447284973220763e-10,0.2033191848002436,976,1.9484963675006996e-10,healthy,aging,onek1k,CD4T
NFXL1,1.822378560059363e-11,0.21289128606615637,976,2.885066779040967e-11,healthy,aging,onek1k,CD4T
NFYA,2.627565737395542e-10,0.2004757436575754,976,3.3585811077882707e-10,healthy,aging,onek1k,CD4T
NFYB,2.8268730370431697e-16,0.25774496625920224,976,1.4509295979198144e-15,healthy,aging,onek1k,CD4T
NFYC,2.0857048639531992e-10,0.2015818490918372,976,2.7088729491610277e-10,healthy,aging,onek1k,CD4T
NKRF,1.1447409833438162e-19,0.28508789362701065,976,1.8551211515051006e-18,healthy,aging,onek1k,CD4T
NME2,8.875233862757202e-09,0.18276448110124482,976,1.0088284857828568e-08,healthy,aging,onek1k,CD4T
NR1D1,3.237418578877723e-18,0.273599759560643,976,3.0269516257368926e-17,healthy,aging,onek1k,CD4T
NR1D2,2.8050644820294777e-12,0.22116178152093105,976,5.468627175440257e-12,healthy,aging,onek1k,CD4T
NR1H2,2.4775566128593234e-12,0.22169892501967622,976,4.888152216452178e-12,healthy,aging,onek1k,CD4T
NR2C1,3.3317012404021805e-15,0.24851476632929329,976,1.3107312245175046e-14,healthy,aging,onek1k,CD4T
NR2C2,4.5382183452340367e-11,0.20873323157530516,976,6.68522298690978e-11,healthy,aging,onek1k,CD4T
NR3C1,7.756925474330659e-17,0.2624400867845582,976,4.762283211808639e-16,healthy,aging,onek1k,CD4T
NR3C2,1.194913112214766e-10,0.2042240510484813,976,1.6287508602892144e-10,healthy,aging,onek1k,CD4T
NR4A1,6.552290958722033e-07,0.15841634063591525,976,7.080353881382091e-07,healthy,aging,onek1k,CD4T
NR4A2,6.225501975523894e-08,0.17216579144390867,976,6.909045266754292e-08,healthy,aging,onek1k,CD4T
NR4A3,1.9284897629389026e-08,0.17861809143393712,976,2.1732723400518045e-08,healthy,aging,onek1k,CD4T
NRF1,2.8002673381131896e-11,0.2109443256676954,976,4.3086080573380923e-11,healthy,aging,onek1k,CD4T
PA2G4,2.4731788460666624e-05,0.13454852364894898,976,2.587386149467829e-05,healthy,aging,onek1k,CD4T
PATZ1,9.051133108681412e-20,0.2859388060317637,976,1.5345613870579767e-18,healthy,aging,onek1k,CD4T
PBX2,3.243673377885047e-12,0.2205314679069653,976,6.2131002994182966e-12,healthy,aging,onek1k,CD4T
PBX3,1.7484031385465096e-20,0.29356615463006874,976,3.228999349421282e-19,healthy,aging,onek1k,CD4T
PBX4,5.649381682444144e-12,0.218106404671701,976,1.0058655172888354e-11,healthy,aging,onek1k,CD4T
PCGF6,9.386949951026332e-17,0.26175346957848034,976,5.477976115355589e-16,healthy,aging,onek1k,CD4T
PHF1,8.060604366730731e-16,0.2538697918084731,976,3.755852034710703e-15,healthy,aging,onek1k,CD4T
PHF19,6.73619387999515e-11,0.2069060567140182,976,9.621042127173507e-11,healthy,aging,onek1k,CD4T
PHF20,1.9047231032164747e-17,0.2674352198578859,976,1.3897178653480267e-16,healthy,aging,onek1k,CD4T
PHF21A,1.2589447792799892e-10,0.20397796006722727,976,1.705415917363408e-10,healthy,aging,onek1k,CD4T
PIN1,7.78958414166412e-12,0.21668917057096054,976,1.3397269043202427e-11,healthy,aging,onek1k,CD4T
PKNOX1,3.352946276416389e-11,0.21012229451392941,976,5.052490144377449e-11,healthy,aging,onek1k,CD4T
PLAG1,2.8979911376515614e-06,-0.149090026949648,976,3.065990623892221e-06,healthy,aging,onek1k,CD4T
PLAGL2,1.7912805203606047e-14,0.24199828076068536,976,5.72585847777363e-14,healthy,aging,onek1k,CD4T
PLSCR1,7.584350243216916e-11,0.206354117545344,976,1.0715952922874222e-10,healthy,aging,onek1k,CD4T
POGK,2.6962217447320876e-14,0.2403848103727842,976,8.051895587677189e-14,healthy,aging,onek1k,CD4T
POU2F1,1.0674950831059267e-14,0.24402393191675317,976,3.710812765082507e-14,healthy,aging,onek1k,CD4T
POU2F2,1.4854120200051484e-10,0.2031960683007295,976,1.991664687913638e-10,healthy,aging,onek1k,CD4T
PPARA,9.2359585846325e-17,0.2618119228032654,976,5.466097108201399e-16,healthy,aging,onek1k,CD4T
PRDM1,9.422785403884041e-17,0.26173973258650435,976,5.477976115355589e-16,healthy,aging,onek1k,CD4T
PRDM10,2.624021790669197e-12,0.22145060694150884,976,5.146215850446753e-12,healthy,aging,onek1k,CD4T
PRDM15,4.287613513985956e-12,0.21931548590295571,976,7.912814809322398e-12,healthy,aging,onek1k,CD4T
PRDM2,5.2031529313871914e-17,0.26387116761828194,976,3.318266481477073e-16,healthy,aging,onek1k,CD4T
PRDM4,1.3484199735121178e-13,0.23391579101752186,976,3.501627892875341e-13,healthy,aging,onek1k,CD4T
PRDM8,3.722359732706103e-09,0.18729642320405895,976,4.282995349179229e-09,healthy,aging,onek1k,CD4T
PREB,1.2058891337102667e-11,0.21474527000999794,976,1.9874072770857086e-11,healthy,aging,onek1k,CD4T
PRMT3,6.184018442089883e-14,0.23707262020034897,976,1.7362818202790826e-13,healthy,aging,onek1k,CD4T
PRR12,1.0138225482735759e-10,0.20499682140066416,976,1.3963970946541705e-10,healthy,aging,onek1k,CD4T
PURA,1.1094439718310831e-11,0.21511749214079084,976,1.847580612886185e-11,healthy,aging,onek1k,CD4T
PURB,2.6774020222163284e-13,0.23109954627861057,976,6.350372068217068e-13,healthy,aging,onek1k,CD4T
RARA,1.2429370152759657e-17,0.26893351383092073,976,9.713721655194161e-17,healthy,aging,onek1k,CD4T
RARG,5.508485737360101e-13,0.22809696130925822,976,1.2309779128386348e-12,healthy,aging,onek1k,CD4T
RBAK,1.786766407161128e-13,0.23276455620783518,976,4.4805552053620656e-13,healthy,aging,onek1k,CD4T
RBCK1,1.2683607600830044e-15,0.25217278914793595,976,5.70757842037352e-15,healthy,aging,onek1k,CD4T
RBPJ,1.6955104876105034e-15,0.2510795492329449,976,7.377111393113251e-15,healthy,aging,onek1k,CD4T
RBSN,5.993698990123313e-15,0.2462612347438344,976,2.224776082774586e-14,healthy,aging,onek1k,CD4T
REL,8.025935093986946e-14,0.23602195334084736,976,2.2249108437761282e-13,healthy,aging,onek1k,CD4T
RELA,1.3155821228281193e-11,0.2143557798089345,976,2.1500931692564042e-11,healthy,aging,onek1k,CD4T
RELB,1.5070119783455665e-14,0.24267658347161983,976,4.9015159048170153e-14,healthy,aging,onek1k,CD4T
REPIN1,4.4206394519905375e-15,0.24743230685443374,976,1.708443264681049e-14,healthy,aging,onek1k,CD4T
REST,1.0015085373982914e-20,0.3124749433351179,976,1.982218141354951e-21,healthy,aging,onek1k,CD4T
REXO4,9.287077994546932e-13,0.22589627970185727,976,2.020400720767329e-12,healthy,aging,onek1k,CD4T
RFX1,7.909019501818887e-11,0.20615866235594132,976,1.1103046606918822e-10,healthy,aging,onek1k,CD4T
RFX3,5.896900913266262e-08,0.17246970302531722,976,6.577697623115921e-08,healthy,aging,onek1k,CD4T
RFX5,6.877574994928546e-12,0.21723968956189288,976,1.1922339749599088e-11,healthy,aging,onek1k,CD4T
RFX7,1.4676721001725087e-11,0.2138653020597168,976,2.3691905876077106e-11,healthy,aging,onek1k,CD4T
RLF,1.1709695853699117e-09,0.19316014343967272,976,1.3842401487901046e-09,healthy,aging,onek1k,CD4T
RORA,3.717412444418809e-17,0.2650695329629389,976,2.54025785763961e-16,healthy,aging,onek1k,CD4T
RREB1,1.1107980863729727e-11,0.21511205027789812,976,1.847580612886185e-11,healthy,aging,onek1k,CD4T
RUNX1,1.606489852734497e-06,0.15285719688310737,976,1.7078702803342364e-06,healthy,aging,onek1k,CD4T
RUNX2,2.451804070047607e-13,0.2314630214055842,976,5.90049526857611e-13,healthy,aging,onek1k,CD4T
RUNX3,6.30375960793231e-15,0.24606661875037011,976,2.3008686068952935e-14,healthy,aging,onek1k,CD4T
RXRA,1.0077383640452996e-11,0.21554599204228236,976,1.6933097302321273e-11,healthy,aging,onek1k,CD4T
RXRB,8.433481939882178e-12,0.21633726343722987,976,1.4280406257558226e-11,healthy,aging,onek1k,CD4T
SAFB,1.1691051923068835e-09,0.19316809643502725,976,1.3842401487901046e-09,healthy,aging,onek1k,CD4T
SAFB2,1.6713884109587093e-17,0.26789487975010495,976,1.2614312482757152e-16,healthy,aging,onek1k,CD4T
SATB1,1.5603300979962478e-13,-0.23331956166936113,976,3.988859177756945e-13,healthy,aging,onek1k,CD4T
SCMH1,1.3911610283274091e-08,0.18037483193458026,976,1.5758496476042254e-08,healthy,aging,onek1k,CD4T
SCML4,7.48073334245889e-07,0.1576070071622324,976,8.043930942709371e-07,healthy,aging,onek1k,CD4T
SETDB1,1.6164515335426643e-13,0.23317497466453124,976,4.1004192735039785e-13,healthy,aging,onek1k,CD4T
SETDB2,2.4814604372584146e-10,0.20075033502396752,976,3.191905149193053e-10,healthy,aging,onek1k,CD4T
SGSM2,4.341121135684461e-16,0.2561663870562777,976,2.160644610715675e-15,healthy,aging,onek1k,CD4T
SKI,3.586531246249212e-10,0.19897555181064913,976,4.5314442860000626e-10,healthy,aging,onek1k,CD4T
SKIL,2.199279304910161e-07,0.16493485964083543,976,2.4002101384151333e-07,healthy,aging,onek1k,CD4T
