gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
AHDC1,0.37534763450286823,-0.050358512855921585,312,0.4175659976103965,healthy,aging,abf300,NK
AHR,7.964053131649759e-08,-0.2981567506350021,312,1.5753892601042702e-06,healthy,aging,abf300,NK
AKAP8,0.01813910252683321,-0.13370085067938825,312,0.051014119327855136,healthy,aging,abf300,NK
AKAP8L,0.22636693295702467,-0.0686845508221498,312,0.29914461077619336,healthy,aging,abf300,NK
AKNA,0.09075446451384235,-0.09592252960906786,312,0.1751450488940921,healthy,aging,abf300,NK
ANKZF1,0.012423239727924237,-0.1413841784061844,312,0.03873847659002976,healthy,aging,abf300,NK
ARHGAP35,0.21918704257731597,-0.06975625241587434,312,0.29395211430390045,healthy,aging,abf300,NK
ARID2,0.23212709175320267,-0.06784209021104018,312,0.3035877047102836,healthy,aging,abf300,NK
ARID3B,0.2967453145132703,-0.059258991627480655,312,0.35623676204206395,healthy,aging,abf300,NK
ARID5A,0.06955684792818621,-0.10288216726833325,312,0.1430459099586138,healthy,aging,abf300,NK
ARID5B,0.014823363601261099,-0.1378431957109316,312,0.043846678315879795,healthy,aging,abf300,NK
ARNT,0.12915602734932402,-0.08609402010099204,312,0.22202981877531675,healthy,aging,abf300,NK
ASCL2,2.179290969522599e-06,0.26440042308035233,312,2.6528676609765365e-05,healthy,aging,abf300,NK
ASH1L,0.10437693872992439,-0.09211475783922016,312,0.19150899193055693,healthy,aging,abf300,NK
ATF1,0.26455056819748113,-0.06335489559789081,312,0.3309496238517896,healthy,aging,abf300,NK
ATF2,0.20233257376578798,-0.072374737777639,312,0.2766788985682425,healthy,aging,abf300,NK
ATF3,0.0003743620767439465,-0.20016670450859222,312,0.0022355773073482843,healthy,aging,abf300,NK
ATF4,4.551546599121847e-08,-0.30345241495494235,312,9.65553999743031e-07,healthy,aging,abf300,NK
ATF5,0.009203005196906587,-0.1472327877859146,312,0.03098671430660569,healthy,aging,abf300,NK
ATF6,0.0755805386304772,-0.10074686656389045,312,0.1538343439006176,healthy,aging,abf300,NK
ATF6B,0.17257652003686894,-0.07741448220750488,312,0.2543466986900793,healthy,aging,abf300,NK
ATF7,0.24644680945049,-0.06580975032723729,312,0.3170748585003255,healthy,aging,abf300,NK
ATMIN,0.011166318749632753,-0.14348667393552886,312,0.03572143915467877,healthy,aging,abf300,NK
BACH1,0.03388597113954789,-0.1201489537976514,312,0.08346233358495647,healthy,aging,abf300,NK
BACH2,2.7170089674273245e-08,-0.30824414435620334,312,7.817575801731197e-07,healthy,aging,abf300,NK
BATF,0.006390847679802414,0.15408274549229103,312,0.023383853071184554,healthy,aging,abf300,NK
BAZ2A,0.012242336251941162,-0.14167487968672446,312,0.03836336063108295,healthy,aging,abf300,NK
BAZ2B,5.686885060133155e-06,-0.25370020497372975,312,5.999663738440469e-05,healthy,aging,abf300,NK
BBX,0.009685714642832079,-0.1462504111267952,312,0.032099776800590084,healthy,aging,abf300,NK
BCL11B,0.38046275735508517,0.049821970383680754,312,0.4225139042206472,healthy,aging,abf300,NK
BCL6,8.667861767947098e-06,-0.24884424857302923,312,8.849607256629848e-05,healthy,aging,abf300,NK
BHLHE40,7.261774006843083e-05,-0.2226848881336215,312,0.0005472265412299607,healthy,aging,abf300,NK
BPTF,0.08249473247594129,-0.09845999014077038,312,0.1636964440666797,healthy,aging,abf300,NK
BRF2,0.03538633018547198,-0.11916400805855441,312,0.08681994964109986,healthy,aging,abf300,NK
CAMTA1,0.14193115626756236,-0.08333502582660737,312,0.2345217353621156,healthy,aging,abf300,NK
CAMTA2,0.39839815148716395,-0.047974604258263664,312,0.4355544557709409,healthy,aging,abf300,NK
CARF,0.08433978085434762,-0.09787601849971267,312,0.16579838907081382,healthy,aging,abf300,NK
CASZ1,0.3149925726198613,-0.057068356892751484,312,0.3699263422418779,healthy,aging,abf300,NK
CC2D1A,0.3839363463949004,-0.049460125349915375,312,0.4241391051797067,healthy,aging,abf300,NK
CDC5L,0.05558006003470183,-0.10849204983168527,312,0.12599836728623304,healthy,aging,abf300,NK
CEBPB,0.5367287765901763,-0.03510430405673261,312,0.560642434953105,healthy,aging,abf300,NK
CEBPD,0.0021077590653123283,-0.17344076312335963,312,0.009330150268130796,healthy,aging,abf300,NK
CEBPG,0.41132538376915273,-0.04667385930346101,312,0.4473693606973775,healthy,aging,abf300,NK
CEBPZ,2.7714295686902042e-05,-0.23490975639616968,312,0.00024365484958068038,healthy,aging,abf300,NK
CENPT,0.2844581541408009,-0.06078502513416343,312,0.3479906213985838,healthy,aging,abf300,NK
CENPX,0.5626549838367693,0.032897069112917544,312,0.5829142467572421,healthy,aging,abf300,NK
CGGBP1,0.0966287446734078,-0.09422832017462192,312,0.18258506083064818,healthy,aging,abf300,NK
CHAMP1,0.04080872087096199,-0.11587657379493513,312,0.09691433466690245,healthy,aging,abf300,NK
CHCHD3,0.05853536603975064,-0.10721600756897473,312,0.12941277626117387,healthy,aging,abf300,NK
CIC,0.2873575374689869,-0.060421006263493955,312,0.34846230118365656,healthy,aging,abf300,NK
CLOCK,0.023312781974666217,-0.1283988624702724,312,0.06343499363502877,healthy,aging,abf300,NK
CREB1,0.09231519328831875,-0.0954640476438381,312,0.17654234849397513,healthy,aging,abf300,NK
CREB3,0.4430543272427522,-0.04357969890277048,312,0.47454042156457216,healthy,aging,abf300,NK
CREB3L2,0.2361649822508151,-0.06726029240688657,312,0.30759760033902456,healthy,aging,abf300,NK
CREBL2,0.0039347421124445595,-0.1628004243423684,312,0.015664728032562303,healthy,aging,abf300,NK
CREBZF,0.16738378738345594,-0.07835871791003407,312,0.2516720603651487,healthy,aging,abf300,NK
CREM,0.0004523857973397749,-0.19740632688345042,312,0.0025798217091538515,healthy,aging,abf300,NK
CSRNP1,0.000177349761390449,-0.21071831121958853,312,0.001169399989168273,healthy,aging,abf300,NK
CTCF,0.09048018833403207,-0.09600375206066675,312,0.1751450488940921,healthy,aging,abf300,NK
CUX1,0.0013345705507291385,-0.18086777571700793,312,0.0063043519299369,healthy,aging,abf300,NK
CXXC1,0.1540886160245004,-0.08088056634033437,312,0.24636480736688252,healthy,aging,abf300,NK
CXXC5,0.005530730747255471,-0.15672553830307434,312,0.020593838605957135,healthy,aging,abf300,NK
DBP,0.41535781657548065,-0.04627308282695847,312,0.4494384579355201,healthy,aging,abf300,NK
DDIT3,0.0002199188149313903,-0.2077334355287136,312,0.0014351403077481448,healthy,aging,abf300,NK
DEAF1,0.0021809626359438083,-0.17287418217753478,312,0.009521029990016763,healthy,aging,abf300,NK
DMTF1,0.11225578064110502,-0.09008913708766636,312,0.2024441856006253,healthy,aging,abf300,NK
DNMT1,0.3434185729396172,-0.053814913533450956,312,0.39097833933593107,healthy,aging,abf300,NK
DNTTIP1,0.1985579280793123,-0.07298262162464189,312,0.2731292467982599,healthy,aging,abf300,NK
DOT1L,0.19835082058745152,-0.07301621728588717,312,0.2731292467982599,healthy,aging,abf300,NK
DR1,0.26416701065973003,-0.06340568433283222,312,0.3309496238517896,healthy,aging,abf300,NK
DRAP1,0.1660383557084691,0.07860693056017569,312,0.25084076172663705,healthy,aging,abf300,NK
E2F3,8.243323792188969e-09,-0.3190048346530674,312,3.0694258590878157e-07,healthy,aging,abf300,NK
E2F4,0.208927596038187,-0.07133208654981482,312,0.28319307985475883,healthy,aging,abf300,NK
E2F5,0.16185147638480113,-0.07938911660258055,312,0.24988288915019297,healthy,aging,abf300,NK
E4F1,0.009096773208858775,-0.14745511201474368,312,0.03089791850427839,healthy,aging,abf300,NK
EEA1,0.046830953363333365,-0.11263222102632452,312,0.10898527014334566,healthy,aging,abf300,NK
EGR1,0.00026135349039345396,-0.20530782878680415,312,0.0016061821302821005,healthy,aging,abf300,NK
ELF1,0.00010108144904725456,-0.2183287165993288,312,0.0007270972414421832,healthy,aging,abf300,NK
ELF2,0.0004033193830143508,-0.19908472659495738,312,0.0023859922378325613,healthy,aging,abf300,NK
ELF4,0.43989372026910045,-0.04388205985397803,312,0.47195377106837383,healthy,aging,abf300,NK
ELK3,5.059518634361739e-09,-0.3232886767049144,312,2.4635963811881935e-07,healthy,aging,abf300,NK
ELK4,0.016556394738151032,-0.13558734586907922,312,0.04742170981560906,healthy,aging,abf300,NK
EOMES,7.475377757421698e-05,-0.22230644289077023,312,0.0005566957788762275,healthy,aging,abf300,NK
ESRRA,0.5716227625248079,-0.032145119165633416,312,0.5912372690820318,healthy,aging,abf300,NK
ETS1,0.000980293750306054,-0.18572551071153912,312,0.004888452850665164,healthy,aging,abf300,NK
ETV3,2.3558173638177035e-05,-0.23690850061872723,312,0.00021303319875665795,healthy,aging,abf300,NK
ETV6,1.0796278112266374e-09,-0.33642141830723216,312,1.2633972142436141e-07,healthy,aging,abf300,NK
FAM200B,0.38179413973676246,-0.04968304244335466,312,0.4230325629148527,healthy,aging,abf300,NK
FLI1,0.005001150612286905,-0.1585428659549074,312,0.01884362105700959,healthy,aging,abf300,NK
FLYWCH1,0.11799974476531738,-0.08868167650302575,312,0.2104051786942138,healthy,aging,abf300,NK
FOS,1.467328633429649e-05,-0.24263616561797446,312,0.00014073015529711625,healthy,aging,abf300,NK
FOSB,3.378229822547426e-05,-0.23245035637147823,312,0.00027771681528214546,healthy,aging,abf300,NK
FOSL2,8.571659287961775e-05,-0.2205112488510517,312,0.0006236621068137704,healthy,aging,abf300,NK
FOXJ2,0.15412395531956632,-0.08087364958654858,312,0.24636480736688252,healthy,aging,abf300,NK
FOXJ3,0.04123677946805229,-0.11563310406167521,312,0.09703673384117881,healthy,aging,abf300,NK
FOXK1,4.2583381543111455e-08,-0.3040757132818107,312,9.65553999743031e-07,healthy,aging,abf300,NK
FOXN2,0.20237334918972558,-0.07236821626692669,312,0.2766788985682425,healthy,aging,abf300,NK
FOXN3,0.06499129201976682,-0.10460364847484889,312,0.13667603936382855,healthy,aging,abf300,NK
FOXO1,0.007246113914985205,-0.15175377568184598,312,0.025664703390980467,healthy,aging,abf300,NK
FOXO3,0.041031661438751754,-0.11574950314681327,312,0.09691433466690245,healthy,aging,abf300,NK
FOXP1,0.0009023304648057602,-0.18701024832186605,312,0.004606251485661662,healthy,aging,abf300,NK
GABPA,0.21282162583751962,-0.07072756226893646,312,0.2872411282625798,healthy,aging,abf300,NK
GATA3,2.8540572144673383e-08,-0.3077908005509288,312,7.854861811987792e-07,healthy,aging,abf300,NK
GATAD2A,0.10560356226481372,-0.09179164662665525,312,0.1926428095493576,healthy,aging,abf300,NK
GATAD2B,0.024296479784377954,-0.12750837982573568,312,0.06516810043860698,healthy,aging,abf300,NK
GFI1,0.6814654669145561,-0.02332843192565082,312,0.6935171070046849,healthy,aging,abf300,NK
GLI4,0.24414121704339192,-0.06613128056750833,312,0.3153659635385355,healthy,aging,abf300,NK
GLMP,0.32253872130075767,-0.05618676721736792,312,0.37599817786994405,healthy,aging,abf300,NK
GLYR1,0.13222531376979516,-0.085412621042323,312,0.22379311127347684,healthy,aging,abf300,NK
GMEB1,0.2633504274142041,-0.06351398093496408,312,0.3309496238517896,healthy,aging,abf300,NK
GPBP1,0.011980669313795617,-0.14210213744914973,312,0.037730167540460824,healthy,aging,abf300,NK
GPBP1L1,0.12220390285093108,-0.08768507109326128,312,0.21487519584622047,healthy,aging,abf300,NK
GTF2B,8.132119744811826e-05,-0.2212035170942413,312,0.0005985618370309169,healthy,aging,abf300,NK
GTF2I,0.031718085929805684,-0.121639810670795,312,0.07999023264369322,healthy,aging,abf300,NK
GTF2IRD2,4.081089365011668e-06,-0.25745521179326863,312,4.7803179216872756e-05,healthy,aging,abf300,NK
GTF2IRD2B,3.343969577422661e-05,-0.23257762464113688,312,0.00027771681528214546,healthy,aging,abf300,NK
GTF3A,0.7935038606898777,-0.014878332636315278,312,0.803660710106708,healthy,aging,abf300,NK
GZF1,0.020053322990629476,-0.13160210995924174,312,0.054951313649647004,healthy,aging,abf300,NK
HBP1,0.00010306357245341177,-0.21807022762927683,312,0.0007330251838540409,healthy,aging,abf300,NK
HES4,0.4538251446497491,0.04255839080091389,312,0.48443729605951297,healthy,aging,abf300,NK
HES6,0.1580745440907615,0.08010786613169288,312,0.24822820393746844,healthy,aging,abf300,NK
HIF1A,3.322411514741346e-07,-0.28413016682202313,312,4.8908988112353685e-06,healthy,aging,abf300,NK
HINFP,0.02002567342345633,-0.13163116032514208,312,0.054951313649647004,healthy,aging,abf300,NK
HIVEP1,6.957571440051071e-09,-0.3205006320646294,312,2.9360951476973323e-07,healthy,aging,abf300,NK
HIVEP2,9.616387059467871e-09,-0.3176386769696048,312,3.2037752677035956e-07,healthy,aging,abf300,NK
HIVEP3,0.596127939599127,-0.03011811506332245,312,0.6139728893765286,healthy,aging,abf300,NK
HMBOX1,0.11102270805224844,-0.09039861241419643,312,0.2013678343755681,healthy,aging,abf300,NK
HMG20A,0.02833269424878556,-0.12415197564579522,312,0.07290485959138723,healthy,aging,abf300,NK
HMG20B,0.2767060181417742,-0.06177076135940738,312,0.3414325720930664,healthy,aging,abf300,NK
HMGA1,0.023349689600255456,-0.12836487156595366,312,0.06343499363502877,healthy,aging,abf300,NK
HMGN3,0.9285955147506291,-0.005093695109395066,312,0.9315387651935788,healthy,aging,abf300,NK
HOXB2,0.5548649113084909,0.033554951208714864,312,0.5767315087984807,healthy,aging,abf300,NK
HOXB4,0.4835833636067679,-0.03980492992955787,312,0.5127441694524022,healthy,aging,abf300,NK
HSF1,0.0015609481359423647,-0.1783536345266404,312,0.007207807335551825,healthy,aging,abf300,NK
HSF2,0.06923473103419389,-0.1030005425688387,312,0.1430459099586138,healthy,aging,abf300,NK
IKZF1,0.6325042810628061,-0.027177111353603057,312,0.6468097090674576,healthy,aging,abf300,NK
IKZF2,0.015007238178384872,-0.13759320446695936,312,0.043979545217211216,healthy,aging,abf300,NK
IKZF3,0.5476582167912047,0.034167577972599436,312,0.5701770579421589,healthy,aging,abf300,NK
IKZF5,0.05922648653466422,-0.10692530628843468,312,0.1301748818626474,healthy,aging,abf300,NK
IRF1,4.914640319709e-05,-0.22771969202506898,312,0.0003937933319463034,healthy,aging,abf300,NK
IRF2,0.8436709658226648,-0.011208895942183461,312,0.8503880913467307,healthy,aging,abf300,NK
IRF3,0.3661681171274983,-0.05133278703203478,312,0.4087908609201171,healthy,aging,abf300,NK
IRF7,0.10819076272198687,-0.09111973340174959,312,0.19679526667533817,healthy,aging,abf300,NK
IRF8,4.14312791976246e-08,-0.30433202841495854,312,9.65553999743031e-07,healthy,aging,abf300,NK
IRF9,0.009301710281218302,-0.14702824949539187,312,0.031153347132334315,healthy,aging,abf300,NK
JAZF1,0.9761999023468577,-0.0016957904067398276,312,0.9761999023468577,healthy,aging,abf300,NK
JUN,0.00014586402792093547,-0.21339450207008046,312,0.000982482833263631,healthy,aging,abf300,NK
JUNB,0.001571370319598976,-0.17824612841065549,312,0.007207807335551825,healthy,aging,abf300,NK
JUND,0.0005842956016713687,-0.1936155505657621,312,0.003216166224851969,healthy,aging,abf300,NK
KAT7,0.06527924968019737,-0.10449218992812925,312,0.13682703658134085,healthy,aging,abf300,NK
KCMF1,0.21466233913011473,-0.07044456822832915,312,0.2889495149188844,healthy,aging,abf300,NK
KDM2A,0.00104391367585758,-0.18474511026778706,312,0.005122460130370916,healthy,aging,abf300,NK
KDM2B,0.13678854176096675,-0.0844217466571239,312,0.2289676506532132,healthy,aging,abf300,NK
KDM5B,6.105202467442694e-07,-0.2779151671131826,312,8.401289482372092e-06,healthy,aging,abf300,NK
KIN,0.2849070332565802,-0.06072850537465666,312,0.3479906213985838,healthy,aging,abf300,NK
KLF10,4.775520567797634e-06,-0.25568412758103204,312,5.123566982060841e-05,healthy,aging,abf300,NK
KLF11,0.007257475366485788,-0.1517245276944089,312,0.025664703390980467,healthy,aging,abf300,NK
KLF12,0.39185546328220544,-0.04864256505243459,312,0.42988649611375396,healthy,aging,abf300,NK
KLF13,0.16138888463191933,-0.07947646532181829,312,0.24977790702201694,healthy,aging,abf300,NK
KLF2,0.7317761782220492,-0.019481531091529215,312,0.7435221842930291,healthy,aging,abf300,NK
KLF3,0.0004180199990532237,-0.19856280811643506,312,0.0024500616611175057,healthy,aging,abf300,NK
KLF4,2.4329221363356477e-10,-0.34853048034925244,312,1.2633972142436141e-07,healthy,aging,abf300,NK
KLF6,0.002386713585609679,-0.17136988703989306,312,0.01020803851142518,healthy,aging,abf300,NK
KLF7,0.04089631867234782,-0.11582657554614069,312,0.09691433466690245,healthy,aging,abf300,NK
KLF9,0.0983213785397033,-0.0937554118372104,312,0.18413441602258043,healthy,aging,abf300,NK
KMT2A,0.05573387494493721,-0.10842426564458447,312,0.12599836728623304,healthy,aging,abf300,NK
KMT2B,0.009864047126729883,-0.1458984471698667,312,0.03252053037093758,healthy,aging,abf300,NK
L3MBTL3,0.07648597170454419,-0.10043798410197058,312,0.15418987289482952,healthy,aging,abf300,NK
LCOR,0.05660413800863892,-0.10804364656482911,312,0.1270582246789661,healthy,aging,abf300,NK
LCORL,0.23058617843986004,-0.06806599541216313,312,0.30262555497574156,healthy,aging,abf300,NK
LEF1,1.3229466118708882e-06,-0.26978936476563237,312,1.674850410628532e-05,healthy,aging,abf300,NK
LIN54,0.12597156801162807,-0.08681435060239824,312,0.2178688594299469,healthy,aging,abf300,NK
MAF,0.8394314670816638,0.011516987917956377,312,0.84746430408723,healthy,aging,abf300,NK
MAFF,1.7918247220908165e-07,-0.29028686817752625,312,2.908269356624163e-06,healthy,aging,abf300,NK
MAX,0.07382802373876039,-0.10135336706013616,312,0.150752061376243,healthy,aging,abf300,NK
MAZ,0.18081764617933316,-0.07595840672482698,312,0.2613186530399952,healthy,aging,abf300,NK
MBD1,0.11861444214833108,-0.08853425083661999,312,0.2109071401120606,healthy,aging,abf300,NK
MBD2,0.01910219801185059,-0.13262203471034117,312,0.052802145596076086,healthy,aging,abf300,NK
MBD4,0.16056039075458003,-0.07963337682198743,312,0.24977790702201694,healthy,aging,abf300,NK
MBD6,0.013539976867289083,-0.13966803298116065,312,0.04162924313910481,healthy,aging,abf300,NK
MBNL2,0.17270186335569715,-0.07739195335231688,312,0.2543466986900793,healthy,aging,abf300,NK
MECP2,0.4090569633517459,-0.04690033358456157,312,0.44566791360009494,healthy,aging,abf300,NK
MEF2A,1.7776833303700562e-07,-0.2903649286845374,312,2.908269356624163e-06,healthy,aging,abf300,NK
MEF2C,5.342933730137622e-10,-0.3422026387429351,312,1.2633972142436141e-07,healthy,aging,abf300,NK
MEF2D,0.0074607033111691624,-0.15120814261891524,312,0.02612904984509789,healthy,aging,abf300,NK
MGA,0.10298119669829778,-0.0924860887067489,312,0.18949737648262352,healthy,aging,abf300,NK
MLX,0.30712183614920496,-0.058002711518443814,312,0.3646397128644019,healthy,aging,abf300,NK
MLXIP,1.9140991583231474e-08,-0.31144917043900333,312,6.058123836089597e-07,healthy,aging,abf300,NK
MNT,0.06036230380353037,-0.10645358368024355,312,0.13041272872791512,healthy,aging,abf300,NK
MTERF1,0.060704556588598094,-0.10631287714608684,312,0.13041272872791512,healthy,aging,abf300,NK
MTERF2,0.4364996973085079,-0.044208135389594005,312,0.46910748454377843,healthy,aging,abf300,NK
MTERF3,0.03202352400388671,-0.12142460081728847,312,0.08044004243833447,healthy,aging,abf300,NK
MTERF4,0.05984333897422418,-0.10666820066913989,312,0.13041272872791512,healthy,aging,abf300,NK
MTF1,0.05497452997322815,-0.10876041987857404,312,0.1251758182483936,healthy,aging,abf300,NK
MTF2,5.321161845890662e-05,-0.226703917326241,312,0.00041583894425293693,healthy,aging,abf300,NK
MXD1,0.12462741366416707,-0.08712264019970789,312,0.21672844189400484,healthy,aging,abf300,NK
MXD4,0.5601805379786629,-0.03310555983417503,312,0.5813020992467108,healthy,aging,abf300,NK
MXI1,0.0005332582108055253,-0.19497775581848992,312,0.0029609863810517324,healthy,aging,abf300,NK
MYBL1,0.5253988076075751,-0.036085494986631605,312,0.5506249092973428,healthy,aging,abf300,NK
MYC,7.519111016057932e-07,-0.2757520017720598,312,1.0126802708860869e-05,healthy,aging,abf300,NK
MYNN,0.16313453571581152,-0.07914782070622473,312,0.2505065918913703,healthy,aging,abf300,NK
MYSM1,0.15600776021813614,-0.08050666639282805,312,0.24794594339786277,healthy,aging,abf300,NK
MZF1,7.2836451443379e-10,-0.33967071161426116,312,1.2633972142436141e-07,healthy,aging,abf300,NK
NACC2,0.5077974097373636,-0.03763148826852482,312,0.5344343104094971,healthy,aging,abf300,NK
NCOA1,0.17308490938070556,-0.07732318105753241,312,0.2543466986900793,healthy,aging,abf300,NK
NCOA2,0.0670818699197036,-0.10380347887260097,312,0.13982743261236283,healthy,aging,abf300,NK
NCOA3,0.01801631956106262,-0.13384195245661842,312,0.05091218875960999,healthy,aging,abf300,NK
NFAT5,0.1857573477743464,-0.07510902935993154,312,0.2637393657639041,healthy,aging,abf300,NK
NFATC1,0.31207410297363136,-0.05741300885282073,312,0.3685250479326778,healthy,aging,abf300,NK
NFATC2,0.6360114111704055,-0.026897476879120266,312,0.6493471343078495,healthy,aging,abf300,NK
NFATC3,0.6241133864806888,-0.027848826956971974,312,0.6402978503116304,healthy,aging,abf300,NK
NFE2L1,0.2977081313116143,-0.05914120919158542,312,0.35623676204206395,healthy,aging,abf300,NK
NFE2L2,3.024830827895195e-05,-0.23382619751024095,312,0.00026229012521337774,healthy,aging,abf300,NK
NFE2L3,3.1466166012988903e-07,-0.28467817134339474,312,4.742400734814605e-06,healthy,aging,abf300,NK
NFIC,3.536571685844493e-08,-0.305806482700553,312,9.292665206425384e-07,healthy,aging,abf300,NK
NFIL3,0.15367106749792828,-0.08096238165654347,312,0.24636480736688252,healthy,aging,abf300,NK
NFKB1,8.087910961658214e-06,-0.24964896347062215,312,8.392864981524006e-05,healthy,aging,abf300,NK
NFKB2,2.8669591099599256e-07,-0.2856137116983074,312,4.536962791511424e-06,healthy,aging,abf300,NK
NFX1,0.040001920479899145,-0.11634137964934047,312,0.09574204057934428,healthy,aging,abf300,NK
NFYA,0.1878881051044916,-0.07474777719077638,312,0.26547582707844464,healthy,aging,abf300,NK
NFYB,0.41899236879138035,-0.04591380687317068,312,0.45235624292134125,healthy,aging,abf300,NK
NFYC,0.341420386018531,-0.05403783062689025,312,0.38940379162113536,healthy,aging,abf300,NK
NME2,0.0010748158238212643,-0.1842886045179247,312,0.005233526280606617,healthy,aging,abf300,NK
NR1D2,0.0007224513640749193,-0.19041665075060096,312,0.003779435648424991,healthy,aging,abf300,NK
NR1H2,0.0025243543139581975,-0.17042822041734149,312,0.010652775204903594,healthy,aging,abf300,NK
NR2C1,0.057843516654566794,-0.10750987079410258,312,0.12847349488540624,healthy,aging,abf300,NK
NR2C2,0.1858258406488171,-0.07509736968926407,312,0.2637393657639041,healthy,aging,abf300,NK
NR3C1,0.007188782836890692,-0.1519019918343987,312,0.025664703390980467,healthy,aging,abf300,NK
NR3C2,0.014554030087500662,-0.1382143289569236,312,0.04325211758398084,healthy,aging,abf300,NK
NR4A1,0.00023969402868274039,-0.20652695604693444,312,0.0015172632015617467,healthy,aging,abf300,NK
NR4A2,0.00043558684151389634,-0.19796105053707103,312,0.002528858788087325,healthy,aging,abf300,NK
NR4A3,5.818699722812662e-05,-0.22555593381933606,312,0.00044917523470005064,healthy,aging,abf300,NK
NRF1,0.31478112361034644,-0.05709325720638034,312,0.3699263422418779,healthy,aging,abf300,NK
PA2G4,0.12288056028928902,-0.08752717148540845,312,0.21546646721085858,healthy,aging,abf300,NK
PATZ1,2.090407644880668e-05,-0.2383679356675297,312,0.00019177217959557424,healthy,aging,abf300,NK
PBX2,0.06038052980734555,-0.10644607406184754,312,0.13041272872791512,healthy,aging,abf300,NK
PBX3,0.010300890229498936,-0.14505954374641833,312,0.03343827443729654,healthy,aging,abf300,NK
PCGF6,0.2973007810781405,-0.05919100981884313,312,0.35623676204206395,healthy,aging,abf300,NK
PHF1,4.139296310459188e-06,-0.25729612645619543,312,4.7803179216872756e-05,healthy,aging,abf300,NK
PHF19,0.300514639874793,-0.05879932393303048,312,0.35891654158630937,healthy,aging,abf300,NK
PHF20,1.2116223640868876e-05,-0.24491335858579444,312,0.00011983702444796863,healthy,aging,abf300,NK
PHF21A,0.13697949881600416,-0.08438083899901937,312,0.2289676506532132,healthy,aging,abf300,NK
PIN1,0.6660440265228421,-0.024528389896717625,312,0.678914442494298,healthy,aging,abf300,NK
PKNOX1,0.3193579049210006,-0.05655671473413949,312,0.37297703655902836,healthy,aging,abf300,NK
PLSCR1,8.724231879325113e-08,-0.2972836586856982,312,1.6734662968521707e-06,healthy,aging,abf300,NK
POGK,0.00010857414468830495,-0.2173753903061097,312,0.0007636381509744114,healthy,aging,abf300,NK
POU2F1,0.17180396978127319,-0.0775536077693677,312,0.2543466986900793,healthy,aging,abf300,NK
POU2F2,0.20817744377468464,-0.07144947374263658,312,0.2827818066724794,healthy,aging,abf300,NK
PRDM1,0.0001349344564275011,0.21445177729162315,312,0.000928407727376176,healthy,aging,abf300,NK
PRDM10,0.41511657265433144,-0.046296995032903646,312,0.4494384579355201,healthy,aging,abf300,NK
PRDM2,0.00966953710432477,-0.14628262343728332,312,0.032099776800590084,healthy,aging,abf300,NK
PRDM4,0.32726920897033007,-0.05564093653290044,312,0.3785647113938779,healthy,aging,abf300,NK
PRDM8,1.468507894127004e-06,-0.26867201259692164,312,1.8226774450635042e-05,healthy,aging,abf300,NK
PREB,0.8527714261432061,-0.010548642387945287,312,0.8581944558802058,healthy,aging,abf300,NK
PRMT3,0.016331583877672588,-0.13586796845124569,312,0.04720498901628652,healthy,aging,abf300,NK
PRR12,0.10027527948869208,-0.0932174860142124,312,0.18559722782556165,healthy,aging,abf300,NK
PURA,0.0034920502098577336,-0.16488276247496572,312,0.014169665274615035,healthy,aging,abf300,NK
PURB,0.0034515685256528796,-0.16508492930704763,312,0.014095760495085631,healthy,aging,abf300,NK
RARA,4.415314269369125e-09,-0.3244720344668953,312,2.3290782770869382e-07,healthy,aging,abf300,NK
RBAK,0.24368388810438676,-0.0661953099454111,312,0.3153659635385355,healthy,aging,abf300,NK
RBCK1,0.19096733311689812,-0.07423099687220923,312,0.2662658810788342,healthy,aging,abf300,NK
RBPJ,4.035287641218153e-09,-0.3252512561862491,312,2.3221246153497825e-07,healthy,aging,abf300,NK
RBSN,0.1893566086832803,-0.07450055264831845,312,0.2662658810788342,healthy,aging,abf300,NK
REL,0.0002446082160571931,-0.2062415905478863,312,0.001518009811413757,healthy,aging,abf300,NK
RELA,0.27033160637383297,-0.0625954360322107,312,0.3355292290875221,healthy,aging,abf300,NK
RELB,3.072859180826035e-05,-0.23363055218887138,312,0.0002628540353328216,healthy,aging,abf300,NK
REPIN1,1.4640320999332306e-05,-0.2426630421469707,312,0.00014073015529711625,healthy,aging,abf300,NK
REST,0.06070889303787022,-0.10631109855225622,312,0.13041272872791512,healthy,aging,abf300,NK
REXO4,0.029986939086804974,-0.12289411456446447,312,0.07623185719657649,healthy,aging,abf300,NK
RFX1,0.018860511737884608,-0.13288823092032587,312,0.052362736535442794,healthy,aging,abf300,NK
RFX2,7.454786194659362e-09,-0.31989274821762653,312,2.949299788258154e-07,healthy,aging,abf300,NK
RFX3,0.006344376924998823,-0.15421712813727215,312,0.023348782520489855,healthy,aging,abf300,NK
RFX5,0.13709121579394598,-0.08435692679307417,312,0.2289676506532132,healthy,aging,abf300,NK
RFX7,0.18275284693781074,-0.07562363584159458,312,0.2623187122712794,healthy,aging,abf300,NK
RLF,0.0007036231153317265,-0.19081742722710354,312,0.0037677096914245445,healthy,aging,abf300,NK
RORA,0.7755358406618488,-0.01620694222779784,312,0.7867214537483178,healthy,aging,abf300,NK
