gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
ZBTB4,1.1397075131023052e-12,0.2800231573847776,622,1.0941192125782129e-11,healthy,aging,aida,MONO,5.3025698679219905e-14,5.26600042055701e-13,12.27851911054602,Inconsistent
ZBTB40,0.004261208736417586,0.11445473107166478,622,0.008492158122254213,healthy,aging,aida,MONO,5.47340699021912e-06,1.08339602280626e-05,4.96521276305975,Inconsistent
ZBTB43,0.7677208887516076,0.011866203927361782,622,0.8054776537721785,healthy,aging,aida,MONO,5.83544369807198e-06,1.14359231417572e-05,4.941728772098843,Inconsistent
ZBTB44,0.39307988402856964,0.03430301935580499,622,0.44569687637885064,healthy,aging,aida,MONO,0.0002314591677052,0.0002715284737234,3.566184621572179,Inconsistent
ZBTB7A,2.8504911488034685e-15,0.3094687527102183,622,4.829067357972935e-14,healthy,aging,aida,MONO,9.71707246309369e-15,1.0176424979530799e-13,12.992404764666254,Inconsistent
ZBTB7B,0.10596072814165837,0.06488268206993565,622,0.135931802693976,healthy,aging,aida,MONO,0.0002615023349192,0.0003030691044536,3.518458334332517,Inconsistent
ZC3H8,0.018743825216608587,0.09422970621740268,622,0.02983239372606693,healthy,aging,aida,MONO,0.0005654877540258,0.0006192413428115,3.20814005627297,Inconsistent
ZEB2,0.04037820709711156,0.08221803996465071,622,0.058290344080040746,healthy,aging,aida,MONO,7.01742394637058e-05,9.37811934670174e-05,4.027884244695464,Inconsistent
ZFAT,0.0009448168146068762,0.13226029742972956,622,0.002134174451817885,healthy,aging,aida,MONO,1.88787744945018e-06,4.42039597920042e-06,5.354538824795965,Inconsistent
ZFHX3,0.9893551984413596,-0.0005360306644307559,622,0.9945350685902672,healthy,aging,aida,MONO,0.000189909759982,0.0002255423128858,3.646771970287266,Inconsistent
ZFP14,3.937457633111633e-05,0.16405276974127056,622,0.00012599864425957225,healthy,aging,aida,MONO,5.86649236894536e-07,1.56964550520194e-06,5.80419841925845,Inconsistent
ZFP90,0.027182798638961652,0.08857216457109329,622,0.04186441715519228,healthy,aging,aida,MONO,0.0001327832430013,0.0001630770745602,3.7876070879591377,Inconsistent
ZFP91,0.06957894481470153,0.07281037880369998,622,0.09380676325524592,healthy,aging,aida,MONO,4.67583838168005e-05,6.58557561773728e-05,4.18140625917122,Inconsistent
ZFX,0.014390470234268279,0.09809099267036091,622,0.02388735116696982,healthy,aging,aida,MONO,1.96300993773446e-05,3.18505274404239e-05,4.496883371411237,Inconsistent
ZFY,0.05188134665521801,0.0779901046462543,622,0.07218274317247722,healthy,aging,aida,MONO,8.75620963855316e-06,1.59606859234387e-05,4.796948448426188,Inconsistent
ZGPAT,6.325535116140223e-05,0.15968924916896104,622,0.00019380362909025365,healthy,aging,aida,MONO,2.31318864930907e-07,6.9395659479272e-07,6.158667692702962,Inconsistent
ZHX1,7.569438339976718e-06,0.1784283484342109,622,2.831166547939344e-05,healthy,aging,aida,MONO,4.82932637213017e-08,1.66568382655508e-07,6.778407431148723,Inconsistent
ZHX2,4.9558685464500396e-05,0.16194942741654014,622,0.0001568450704810562,healthy,aging,aida,MONO,1.41805441647235e-07,4.43912686895693e-07,6.352702442787077,Inconsistent
ZKSCAN1,0.34207944897683273,0.03815699777355415,622,0.3925055032084774,healthy,aging,aida,MONO,0.0004658825791022,0.0005170488739169,3.2864684033872735,Inconsistent
ZKSCAN8,1.5060917746109937e-05,0.17257236744277052,622,5.289688183999588e-05,healthy,aging,aida,MONO,4.27383315691131e-08,1.50105359657373e-07,6.823603800574413,Inconsistent
ZMAT1,5.708482763140913e-05,0.16064363367148668,622,0.00017773438224698193,healthy,aging,aida,MONO,1.36781662921632e-07,4.30525889851693e-07,6.3660007269475045,Inconsistent
ZNF100,0.005239024908067448,0.1118209451128341,622,0.010092569722564716,healthy,aging,aida,MONO,1.08616567716008e-05,1.94295475169009e-05,4.711537313306614,Inconsistent
ZNF101,0.2510360740539903,0.046092301847723824,622,0.2975242359158404,healthy,aging,aida,MONO,0.0085020045256529,0.0085465176383527,2.0682108067362237,Inconsistent
ZNF107,2.8078109416454736e-06,0.186551291924346,622,1.1231243766581895e-05,healthy,aging,aida,MONO,6.24793136093909e-08,2.08023610630111e-07,6.681887369919748,Inconsistent
ZNF12,0.013164964876155975,0.09936363836492676,622,0.02210792935471091,healthy,aging,aida,MONO,6.37902870694426e-05,8.60496612458991e-05,4.065250835032253,Inconsistent
ZNF121,0.00150574743087204,0.12698863500771912,622,0.0032977586318718444,healthy,aging,aida,MONO,4.88130233551981e-06,9.79662071518959e-06,5.008923705719496,Inconsistent
ZNF124,0.8015154838777844,0.010099729601040094,622,0.8312619991399816,healthy,aging,aida,MONO,0.0009537805720395,0.0010137499847598,2.994069139309749,Inconsistent
ZNF131,0.00019650011207228508,0.1487654076520745,622,0.0005288974979141878,healthy,aging,aida,MONO,1.95259774628327e-06,4.51685261790828e-06,5.34516407996626,Inconsistent
ZNF136,3.719591861079825e-05,0.1645692457995446,622,0.0001196918945241329,healthy,aging,aida,MONO,6.85781367627175e-07,1.79550030796933e-06,5.745814516046474,Inconsistent
ZNF141,0.0002740709489625637,0.1454129150906859,622,0.00070209089419873,healthy,aging,aida,MONO,1.56529639964758e-06,3.75671135915419e-06,5.425192171969406,Inconsistent
ZNF143,2.1997061124391324e-06,0.1884972496000346,622,9.235816265898756e-06,healthy,aging,aida,MONO,7.066377790450271e-09,2.86636169528124e-08,7.542669008511756,Inconsistent
ZNF146,0.05074103562707798,0.07837189336620412,622,0.0710806122136083,healthy,aging,aida,MONO,7.49642874426532e-05,9.94917731957794e-05,4.002212828836076,Inconsistent
ZNF148,0.013297164892908445,0.09922144345459595,622,0.02226502028580019,healthy,aging,aida,MONO,3.39578682021337e-05,5.05419433706176e-05,4.2963480631895665,Inconsistent
ZNF160,5.4789610673570495e-05,0.16102370138655794,622,0.0001724525450709104,healthy,aging,aida,MONO,2.4577058641733e-07,7.18598262824275e-07,6.14351383701551,Inconsistent
ZNF169,2.3003729495855924e-05,0.1688687649440504,622,7.6590451963081e-05,healthy,aging,aida,MONO,2.54072870576853e-06,5.54340808531316e-06,5.25622314906837,Inconsistent
ZNF195,0.057843036071452275,0.07610094013155912,622,0.07932759232656313,healthy,aging,aida,MONO,0.0007227305048926,0.0007839788527648,3.105695651921966,Inconsistent
ZNF207,0.0423620464069399,0.08142201285305481,622,0.060397373095043026,healthy,aging,aida,MONO,6.80064870656628e-05,9.10970617437715e-05,4.040495630590619,Inconsistent
ZNF217,1.0029592733049898e-12,0.28068858766239846,622,9.791602397011426e-12,healthy,aging,aida,MONO,2.06014649457479e-15,2.32675368799035e-14,13.633249589041798,Inconsistent
ZNF22,0.0010740468441908274,-0.13082926940213427,622,0.002379426854822756,healthy,aging,aida,MONO,3.13438615273453e-06,6.63752361755548e-06,5.177993920606403,Inconsistent
ZNF224,1.9475152488062127e-05,0.17033413824291835,622,6.560051364399875e-05,healthy,aging,aida,MONO,3.92506171480234e-07,1.1082527194736e-06,5.95536119433864,Inconsistent
ZNF236,0.009290559308159781,0.10422300787906694,622,0.01646572972769241,healthy,aging,aida,MONO,1.8224349585637e-05,3.03388016223322e-05,4.5180015777710105,Inconsistent
ZNF24,2.378428458395223e-10,0.25044235093691936,622,1.8766777973091073e-09,healthy,aging,aida,MONO,2.8114656993197597e-12,2.07615928565152e-11,10.682739329905582,Inconsistent
ZNF25,8.232057675446118e-11,0.25661966099866185,622,6.67840171979854e-10,healthy,aging,aida,MONO,3.26318541763441e-12,2.3792339247562296e-11,10.623562856308087,Inconsistent
ZNF254,0.7892730925878723,0.01073722472700844,622,0.8235893140047362,healthy,aging,aida,MONO,0.0009588452824253,0.0010171176476556,2.992628810329394,Inconsistent
ZNF26,0.4009471329348534,-0.033736434619254387,622,0.45194823595005,healthy,aging,aida,MONO,0.0001709028596812,0.0002063732645207,3.685346565878163,Inconsistent
ZNF263,0.002584092075571937,0.120624184372005,622,0.005392887809889259,healthy,aging,aida,MONO,7.08025061957993e-06,1.33712273996001e-05,4.873828725243093,Inconsistent
ZNF264,2.3104091280857595e-08,0.2216708906818912,622,1.3442380381589873e-07,healthy,aging,aida,MONO,2.64090338541854e-10,1.46265418269335e-09,8.834858342569857,Inconsistent
ZNF266,0.012981021173900757,0.09956359917813887,622,0.0218627725034118,healthy,aging,aida,MONO,2.57704875919633e-05,4.0667947542386e-05,4.3907477453113914,Inconsistent
ZNF267,0.33771233517243127,0.03850336871194463,622,0.38826807397069946,healthy,aging,aida,MONO,6.65033834382257e-05,8.92912560848904e-05,4.049191067651314,Inconsistent
ZNF274,6.889930381626998e-09,0.22965176397219392,622,4.1774735787548954e-08,healthy,aging,aida,MONO,3.58106767076122e-10,1.8416919449629102e-09,8.734783011376507,Inconsistent
ZNF276,0.008708930978127435,0.10510363859281022,622,0.015530477533750474,healthy,aging,aida,MONO,1.93569818427112e-05,3.16245730109048e-05,4.499975329539755,Inconsistent
ZNF277,0.12903796492743957,0.060928511237733074,622,0.16087850172771687,healthy,aging,aida,MONO,0.0001898840546666,0.0002255423128858,3.646771970287266,Inconsistent
ZNF280D,0.11772225489797143,0.06279136183725566,622,0.14837640879919375,healthy,aging,aida,MONO,8.80058104173774e-05,0.0001141697000009,3.9424491401220014,Inconsistent
ZNF281,0.29350973840572514,-0.04218544617863256,622,0.34292415683914335,healthy,aging,aida,MONO,9.0775649516461e-05,0.0001172349195548,3.93094301023636,Decrease in aging
ZNF292,0.08568310450708784,0.06896715043091707,622,0.11293699816037207,healthy,aging,aida,MONO,0.0002464021875961,0.0002867225455663,3.5425381562684923,Inconsistent
ZNF296,3.657708308111807e-16,0.31883595778547236,622,1.0032571359392385e-14,healthy,aging,aida,MONO,8.66433189835319e-18,1.78237684766123e-16,15.749000467775595,Increase in aging
ZNF3,1.253760963900425e-05,0.17415200050031684,622,4.5135394700415297e-05,healthy,aging,aida,MONO,2.82602095626701e-07,8.17983955180804e-07,6.087255214965327,Inconsistent
ZNF302,6.643383084983695e-05,0.1592314618712568,622,0.0002003449558612884,healthy,aging,aida,MONO,8.4584948887967e-07,2.17504154283344e-06,5.662532443697377,Inconsistent
ZNF316,0.010560587586011066,-0.10245900282061451,622,0.018433025604673862,healthy,aging,aida,MONO,2.44879244573513e-07,7.18598262824275e-07,6.14351383701551,Decrease in aging
ZNF317,0.7626150953363982,0.012135004935717387,622,0.8015808301346083,healthy,aging,aida,MONO,0.0053261282039358,0.005401144094132,2.2675142362622918,Inconsistent
ZNF318,0.40087606429420064,0.03374152280759108,622,0.45194823595005,healthy,aging,aida,MONO,0.0005164650652491,0.0005700157479273,3.2441131458302235,Inconsistent
ZNF32,0.00037870984492695877,0.14208426717660064,622,0.0009484211768605575,healthy,aging,aida,MONO,8.39778056951477e-06,1.55035948975657e-05,4.809567588077774,Inconsistent
ZNF326,0.0035503334487475046,0.11673880385074656,622,0.007150321910764205,healthy,aging,aida,MONO,8.24780146680341e-06,1.53439744948302e-05,4.814062132068857,Inconsistent
ZNF331,0.9537903008873321,-0.0023281704113331182,622,0.9655241007225014,healthy,aging,aida,MONO,8.51994123457769e-06,1.5628936786996e-05,4.806070565374695,Decrease in aging
ZNF333,0.006074257712318772,0.10990182513641161,622,0.011396652906500366,healthy,aging,aida,MONO,1.09105801832121e-05,1.94566383452946e-05,4.710932193574547,Inconsistent
ZNF335,0.012250624912498419,0.10038312174764245,622,0.020753999851762028,healthy,aging,aida,MONO,3.95780075853139e-05,5.727872454558e-05,4.242006661248101,Inconsistent
ZNF33A,0.00953587131109314,0.10386623608510585,622,0.016848656058863955,healthy,aging,aida,MONO,1.29292588332494e-05,2.25226539925673e-05,4.647380435027873,Inconsistent
ZNF33B,0.7333377204141263,0.013687276509904166,622,0.7750505081808013,healthy,aging,aida,MONO,0.0009539105759371,0.0010137499847598,2.994069139309749,Inconsistent
ZNF34,4.228184840943907e-21,0.3655552790772949,622,1.2177172341918452e-18,healthy,aging,aida,MONO,3.13698166757569e-19,9.03450720261798e-18,17.04409553153919,Inconsistent
ZNF350,2.177587848122098e-05,0.16935284121482752,622,7.292387212315862e-05,healthy,aging,aida,MONO,3.27072057796868e-07,9.37281120850727e-07,6.0281301306456925,Inconsistent
ZNF354A,0.010901276088081219,0.10201795167180204,622,0.018964951339305227,healthy,aging,aida,MONO,2.79378410839852e-05,4.3375192626349e-05,4.362758583523844,Inconsistent
ZNF362,0.014252794108724872,0.09822909707634261,622,0.023727194816836782,healthy,aging,aida,MONO,2.16193753531827e-05,3.47842463783051e-05,4.458617401456512,Inconsistent
ZNF37A,0.011174964723283509,0.10167240382270133,622,0.019157082382771726,healthy,aging,aida,MONO,1.74643430068029e-05,2.91578596287492e-05,4.535244359144875,Inconsistent
ZNF384,0.0043174675873330895,0.11428906564552598,622,0.008492158122254213,healthy,aging,aida,MONO,2.61568617073364e-05,4.11648971131851e-05,4.385472965719042,Inconsistent
ZNF385A,0.25011351620937394,0.04618204352240726,622,0.29704203162185444,healthy,aging,aida,MONO,0.0003173557999945,0.0003626923428509,3.4404616131339427,Inconsistent
ZNF394,1.5864345815297875e-06,0.19107197266680012,622,6.922623628493619e-06,healthy,aging,aida,MONO,1.9376709086787e-07,5.93669384786664e-07,6.22645534683113,Inconsistent
ZNF395,2.474346101354644e-15,-0.3101251539477514,622,4.3188586496371974e-14,healthy,aging,aida,MONO,6.70677423026148e-24,2.8155316109981103e-21,20.55043959231339,Decrease in aging
ZNF397,3.0774847153193474e-06,0.1858149013731081,622,1.2141309561807838e-05,healthy,aging,aida,MONO,1.34505399861197e-08,5.1431375999282e-08,7.2887718563730335,Inconsistent
ZNF398,0.0006439356321764784,0.13645872624419308,622,0.001501647466128144,healthy,aging,aida,MONO,1.99390317039523e-06,4.55749296090338e-06,5.34127399344494,Inconsistent
ZNF407,0.031574072122851446,0.08621047197777724,622,0.04773403029596439,healthy,aging,aida,MONO,4.46177635204707e-05,6.3300078295052e-05,4.198595752809059,Inconsistent
ZNF41,0.00022321019720365485,0.14748961925294773,622,0.0005870733953849553,healthy,aging,aida,MONO,6.11576798435452e-07,1.61590933898541e-06,5.791583009083012,Inconsistent
ZNF410,0.0003865900470856391,0.1418698399455685,622,0.0009598097720746903,healthy,aging,aida,MONO,3.02857265591147e-06,6.4609549992778e-06,5.189703283821833,Inconsistent
ZNF414,2.6291664088314653e-05,0.16768413991928938,622,8.653713437068137e-05,healthy,aging,aida,MONO,1.30448661361623e-07,4.12848510682939e-07,6.384209277746883,Inconsistent
ZNF428,0.00016109333560032104,-0.150734037696381,622,0.00044185600621802346,healthy,aging,aida,MONO,1.10278075208192e-06,2.74979096623025e-06,5.56070031913817,Inconsistent
ZNF43,0.05287087059862269,0.07766443565060625,622,0.0733822203971245,healthy,aging,aida,MONO,0.0007446386160957,0.0008047126507901,3.094359171128438,Inconsistent
ZNF430,4.9301705191517666e-08,0.2165142861657492,622,2.730555979837902e-07,healthy,aging,aida,MONO,1.6609239758594302e-09,7.7152597588309e-09,8.11264944744558,Inconsistent
ZNF431,0.002864822816948017,0.11937490942484837,622,0.00591447291240881,healthy,aging,aida,MONO,1.17439514889693e-05,2.08138955619887e-05,4.681646628930912,Inconsistent
ZNF438,0.004334539041567254,0.11423918144614661,622,0.008492158122254213,healthy,aging,aida,MONO,3.11659742244702e-06,6.62420706763647e-06,5.178866100298306,Inconsistent
ZNF44,2.3551993402441e-06,0.18795473398968449,622,9.689962999861442e-06,healthy,aging,aida,MONO,2.54858976958871e-08,9.4708884340845e-08,7.023609279294239,Inconsistent
ZNF445,0.07337921137234837,0.07184282487253818,622,0.09829401337319224,healthy,aging,aida,MONO,4.06478434101014e-05,5.84611051822927e-05,4.233132978748778,Inconsistent
ZNF451,0.0379379042478811,0.08324393346698665,622,0.055462519915684044,healthy,aging,aida,MONO,4.67621602023359e-05,6.58557561773728e-05,4.18140625917122,Inconsistent
ZNF460,0.0031036963797244264,0.11839682992761755,622,0.006339464945820105,healthy,aging,aida,MONO,8.25804182881487e-06,1.53439744948302e-05,4.814062132068857,Inconsistent
ZNF467,9.01780413119383e-16,-0.3147600445646845,622,1.8550911355598734e-14,healthy,aging,aida,MONO,2.77268170937811e-16,3.62969241954953e-15,14.440130175556734,Decrease in aging
ZNF480,0.00034682000598928775,0.14299679883584698,622,0.0008761768572360954,healthy,aging,aida,MONO,5.85693980350412e-06,1.14359231417572e-05,4.941728772098843,Inconsistent
ZNF484,1.5424356797307028e-05,0.17236592168363907,622,5.352065973041475e-05,healthy,aging,aida,MONO,7.85331469453705e-08,2.55565495144257e-07,6.592497782282069,Inconsistent
ZNF487,0.11628670151301836,0.06303756530329242,622,0.1472112968604364,healthy,aging,aida,MONO,0.0001027830518679,0.0001298312234121,3.886620850487161,Inconsistent
ZNF490,9.285365631022485e-07,0.19521794824561625,622,4.2786964827751605e-06,healthy,aging,aida,MONO,7.829654982805321e-09,3.15376312594116e-08,7.501170928939861,Inconsistent
ZNF493,7.608140808295613e-05,0.1579587413503919,622,0.00022706161168799344,healthy,aging,aida,MONO,3.73293363942381e-07,1.06444048332085e-06,5.972878616506488,Inconsistent
ZNF506,2.7062905935064825e-08,0.2206052893568493,622,1.5433894869898357e-07,healthy,aging,aida,MONO,4.00871823951191e-10,2.0433820406715602e-09,8.689650427961718,Inconsistent
ZNF511,5.83073320261176e-11,0.25859295521561027,622,4.797860463863391e-10,healthy,aging,aida,MONO,3.32300177295546e-13,2.8147779723857998e-12,11.55055585629063,Inconsistent
ZNF512,3.139669270144441e-05,0.1660980219158237,622,0.00010275281247745442,healthy,aging,aida,MONO,8.27240615517024e-08,2.67691345245958e-07,6.572365669801799,Inconsistent
ZNF516,0.4651178606659313,0.029340913333043058,622,0.5153386721589246,healthy,aging,aida,MONO,0.0002018883942456,0.000237891771726,3.6236205792144935,Inconsistent
ZNF518A,0.003473985666538553,0.11700827829579379,622,0.007021107873425286,healthy,aging,aida,MONO,5.71597374242424e-06,1.12753454645081e-05,4.947870142928396,Inconsistent
ZNF518B,0.03213214128361327,0.08593084609815632,622,0.04844735915224964,healthy,aging,aida,MONO,0.0008598407890881,0.0009222873268431,3.035133758964875,Inconsistent
ZNF524,0.016006314728810644,0.09655141662491618,622,0.026060091240209967,healthy,aging,aida,MONO,3.27522180978608e-05,4.92775227949146e-05,4.307351132490142,Inconsistent
ZNF561,0.5226664099879831,-0.025678639893508725,622,0.5712634765713059,healthy,aging,aida,MONO,0.0008939085920072,0.0009570471170932,3.0190666806245514,Inconsistent
ZNF562,0.0007817533005566683,0.1343498218312319,622,0.0017798019807139958,healthy,aging,aida,MONO,4.4816051726918e-06,9.08945274461435e-06,5.041462263879113,Inconsistent
ZNF564,0.0003816290287288953,0.14200435268919492,622,0.0009515944612460766,healthy,aging,aida,MONO,8.68963750202485e-07,2.22454720051836e-06,5.652758374943048,Inconsistent
ZNF580,1.0243390621218734e-14,0.30345957734248385,622,1.5946467561681058e-13,healthy,aging,aida,MONO,1.04957652280011e-16,1.5501437875201602e-15,14.80962801587467,Inconsistent
ZNF581,4.556017523614018e-06,0.1826312418845189,622,1.737924565299122e-05,healthy,aging,aida,MONO,1.41998293955298e-08,5.34581812537593e-08,7.271985820829998,Inconsistent
ZNF585A,1.7783223140880679e-07,0.20748335047851127,622,8.985207481708132e-07,healthy,aging,aida,MONO,1.2681461533710402e-09,5.9873129864075504e-09,8.22276803854434,Inconsistent
ZNF586,0.07689506061615513,0.07098344482773052,622,0.10205427399747778,healthy,aging,aida,MONO,0.0015367827917488,0.0015931240607024,2.797750403244333,Inconsistent
ZNF587,0.01975690561734302,-0.09344527718216247,622,0.031178020919423503,healthy,aging,aida,MONO,5.84493995321485e-06,1.14359231417572e-05,4.941728772098843,Inconsistent
ZNF592,0.0007813705924643148,0.13435518438266517,622,0.0017798019807139958,healthy,aging,aida,MONO,1.94356660465103e-06,4.51409017854432e-06,5.3454297692163895,Inconsistent
ZNF598,0.020884256877937178,0.09261253529982337,622,0.0327774712852638,healthy,aging,aida,MONO,0.0018372602318803,0.0018931339777514,2.722818649776738,Inconsistent
ZNF600,0.014670606745321972,0.09781353675341298,622,0.02421280654815317,healthy,aging,aida,MONO,0.0001646974837564,0.0001992977954699,3.700497505215984,Inconsistent
ZNF609,0.6737974950787811,-0.01691104289479436,622,0.7227325086878545,healthy,aging,aida,MONO,0.000208650015062,0.0002452702217872,3.610355176206722,Inconsistent
ZNF611,0.0018856782271776324,0.12437230851867119,622,0.004052800965874314,healthy,aging,aida,MONO,3.72046527128424e-06,7.79268362276264e-06,5.108312955440214,Inconsistent
ZNF621,0.05662209597265439,0.07647419865341508,622,0.07802470641207879,healthy,aging,aida,MONO,0.00040122641322,0.0004522630411247,3.3446089012910623,Inconsistent
ZNF639,0.004769453873792785,0.11302470072805708,622,0.009281099430083258,healthy,aging,aida,MONO,1.59325315835654e-05,2.68337374038997e-05,4.571318834564365,Inconsistent
ZNF641,0.010189855906074463,0.10295352983116166,622,0.017894381103350277,healthy,aging,aida,MONO,1.58487012526925e-05,2.67708267494161e-05,4.572338216517025,Inconsistent
ZNF644,0.011678487487023225,0.10105581017627292,622,0.019843093783260702,healthy,aging,aida,MONO,0.0001076735417266,0.0001348260000751,3.870226349638082,Inconsistent
ZNF652,0.3005351806352277,0.041576883888304245,622,0.3492624344242559,healthy,aging,aida,MONO,0.0002815684854109,0.0003243668951933,3.488963476188742,Inconsistent
ZNF654,0.0005895278749496646,0.1374088705897715,622,0.0014031737850041604,healthy,aging,aida,MONO,1.19039735415785e-06,2.94278487551467e-06,5.531241484686559,Inconsistent
ZNF655,6.0170875276239215e-09,0.23052713190290267,622,3.687066399905722e-08,healthy,aging,aida,MONO,4.93689201460137e-10,2.45142224173309e-09,8.61058187787031,Inconsistent
ZNF664,0.00010205771640495919,-0.15516777027931689,622,0.0002954032394435,healthy,aging,aida,MONO,3.38381055326841e-09,1.49928836821739e-08,7.824114828338521,Decrease in aging
ZNF672,0.008481500564737081,0.1054623059863477,622,0.015266701016526746,healthy,aging,aida,MONO,3.82279808923815e-05,5.57451063139538e-05,4.253793251941326,Inconsistent
ZNF675,1.1884124527432288e-07,0.2103637639190734,622,6.166897052072971e-07,healthy,aging,aida,MONO,4.30423329775266e-09,1.8364728737078e-08,7.73601548217631,Inconsistent
ZNF687,0.009981101869785205,0.10323906698840904,622,0.0175813904495299,healthy,aging,aida,MONO,0.0001757847723502,0.0002113821062082,3.6749317791097194,Inconsistent
ZNF688,1.4950592324738383e-07,0.2087283104424216,622,7.688876052722597e-07,healthy,aging,aida,MONO,9.19088075907282e-10,4.4486952245596205e-09,8.351767346291936,Inconsistent
ZNF689,0.0008087651454278257,0.13397733651446633,622,0.0018340500935686128,healthy,aging,aida,MONO,5.43109512251098e-05,7.50194434188567e-05,4.124826162272952,Inconsistent
ZNF699,1.1117365038521736e-06,0.19383411067063386,622,5.082224017609937e-06,healthy,aging,aida,MONO,3.03334434421e-08,1.10582679890187e-07,6.956312889461331,Inconsistent
ZNF7,6.202827021298032e-08,0.2149265968100031,622,3.3705927964789307e-07,healthy,aging,aida,MONO,1.0123004406030902e-09,4.81888474204445e-09,8.317053461018299,Inconsistent
ZNF700,0.002529349148966787,0.1208821355669956,622,0.0052978367629267975,healthy,aging,aida,MONO,4.46935216829067e-06,9.08945274461435e-06,5.041462263879113,Inconsistent
ZNF703,3.641748712004098e-18,0.33874379395798093,622,2.996638940163372e-16,healthy,aging,aida,MONO,4.3276119417985305e-19,1.1870021326076e-17,16.925548500776763,Increase in aging
ZNF706,1.0753323734102277e-14,0.30322858855725787,622,1.629977492327082e-13,healthy,aging,aida,MONO,2.0261733067742301e-19,7.29422390438724e-18,17.137020909661203,Increase in aging
ZNF708,0.0005698619559886004,0.13777245157694784,622,0.0013733911575290118,healthy,aging,aida,MONO,1.05908743931281e-06,2.67558932036922e-06,5.572580546204968,Inconsistent
ZNF710,0.025706991638274643,0.089439900219297,622,0.03974602513396279,healthy,aging,aida,MONO,2.99089859276155e-05,4.59402023848174e-05,4.337807095897288,Inconsistent
ZNF714,0.005660233520910568,0.11082124081517233,622,0.010724652986988444,healthy,aging,aida,MONO,2.86649782553327e-05,4.41471322862878e-05,4.355097502113376,Inconsistent
ZNF721,0.30075376297644263,0.041558102487237916,622,0.3492624344242559,healthy,aging,aida,MONO,0.0005371825125561,0.000591619746142,3.2279573392434417,Inconsistent
ZNF736,0.0006029138779053549,0.1371677802541711,622,0.0014232721052191985,healthy,aging,aida,MONO,2.27367613409803e-06,5.09586557681115e-06,5.292782036720418,Inconsistent
ZNF746,0.08990622742714295,0.06805713792373935,622,0.11716286651138991,healthy,aging,aida,MONO,8.88388540509013e-05,0.0001149914155804,3.9393345796917623,Inconsistent
ZNF75A,1.2199095646407274e-06,0.19311662623096074,622,5.489593040883273e-06,healthy,aging,aida,MONO,2.74093627610127e-08,1.01203800963739e-07,6.994803176166392,Inconsistent
ZNF75D,0.03593860761466922,0.0841270334485992,622,0.05280774996441192,healthy,aging,aida,MONO,3.24916333024985e-05,4.91212094022024e-05,4.308730949068905,Inconsistent
ZNF76,2.1493414296983023e-09,0.23706772364662523,622,1.3910344533777776e-08,healthy,aging,aida,MONO,2.15365329896435e-10,1.21618068647399e-09,8.9150018976709,Inconsistent
ZNF766,7.5572460552797e-05,0.1580219695731052,622,0.000226717381658391,healthy,aging,aida,MONO,6.54876037782628e-07,1.72241368841458e-06,5.7638625317335155,Inconsistent
ZNF770,0.04196392436935959,0.08157919796529912,622,0.06012741402176897,healthy,aging,aida,MONO,7.03358951002631e-05,9.37811934670174e-05,4.027884244695464,Inconsistent
ZNF780B,0.10994838269171522,0.06415402356960154,622,0.14073392984539548,healthy,aging,aida,MONO,3.12353263074175e-05,4.77229388675662e-05,4.321272819514128,Inconsistent
ZNF787,0.030686049331465386,0.08666426853953114,622,0.04651359056558964,healthy,aging,aida,MONO,4.3258400354759e-05,6.16753430800524e-05,4.209888425991299,Inconsistent
ZNF789,2.8329018208349456e-06,0.18647998246133327,622,1.1253458267592612e-05,healthy,aging,aida,MONO,2.11161880522202e-07,6.40153911477835e-07,6.193715596532677,Inconsistent
ZNF791,5.096886093932688e-06,0.18171077863757124,622,1.9314515724376502e-05,healthy,aging,aida,MONO,1.78010713461771e-07,5.51258983623549e-07,6.258644319961577,Inconsistent
ZNF800,2.629481542555455e-06,0.1870764228912124,622,1.0602590627904535e-05,healthy,aging,aida,MONO,5.75174313534051e-08,1.94882590938596e-07,6.710226955120416,Inconsistent
ZNF808,0.0029144519631168755,0.11916574497685077,622,0.005995444038411858,healthy,aging,aida,MONO,3.81332543357165e-06,7.9295142589793e-06,5.100753415596148,Inconsistent
ZNF814,0.008321993357520771,0.10571901007635381,622,0.015026545999786723,healthy,aging,aida,MONO,0.0001819119954704,0.0002178405600643,3.661861255103079,Inconsistent
ZNF821,9.827892795492154e-06,0.17622830558898367,622,3.6056472931232365e-05,healthy,aging,aida,MONO,5.91342143452813e-07,1.56964550520194e-06,5.80419841925845,Inconsistent
ZNF83,0.0007258480187640882,0.13516019065014936,622,0.0016656910709486647,healthy,aging,aida,MONO,6.60466798709817e-06,1.25969826508892e-05,4.89973346877118,Inconsistent
ZNF830,4.080657467604501e-06,0.18353092836242507,622,1.566972467560128e-05,healthy,aging,aida,MONO,6.12687312684089e-08,2.05179007038393e-07,6.6878670762784465,Inconsistent
ZNF841,1.56166631498788e-09,0.239058352622858,622,1.0339308016471482e-08,healthy,aging,aida,MONO,5.4597610727768096e-11,3.3455557211909e-10,9.47553173242505,Inconsistent
ZNF846,2.6030960196642045e-05,0.16777278414158647,622,8.617145444405643e-05,healthy,aging,aida,MONO,7.61047839336478e-08,2.49070201964665e-07,6.603678227085757,Inconsistent
