gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
MYC,0.16292721773331298,-0.46361586680205025,LPS,LPS + ruxolitinib,0.7058338349645126,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NCOA1,0.6378505281016444,0.1270108447269251,LPS,LPS + ruxolitinib,0.9701439169929202,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NCOA2,0.24699647485730258,0.24196342676946642,LPS,LPS + ruxolitinib,0.890227510616711,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NCOA3,0.5210526576220211,0.09936377413852425,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFAT5,0.8483917628809228,0.05655772442931093,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFATC1,0.37366545247865157,0.143641278781329,LPS,LPS + ruxolitinib,0.9397131181146287,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFATC2,0.8129499089882704,-0.05128976484640395,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFATC3,0.5894677276548863,0.15791032751332879,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFE2L2,0.3253314449837674,0.12650817742551598,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFKB1,0.37136052195954317,0.17378564412591607,LPS,LPS + ruxolitinib,0.9397131181146287,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFKB2,0.8365995536499118,0.01685488548475433,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NFYC,0.8864767608503678,-0.014268340756517367,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR1D2,0.3426789448339974,0.18304063357160114,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR1H2,0.060371264139370835,0.09303511385790093,LPS,LPS + ruxolitinib,0.3651024069380998,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR2C1,0.607281324408748,0.04876490691110596,LPS,LPS + ruxolitinib,0.970122367294478,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR2C2,0.9700991668916097,0.011000652424647634,LPS,LPS + ruxolitinib,0.995964347292403,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR3C1,0.8457385582772565,0.02429384626258318,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR3C2,0.6899164445982215,0.04794545773666923,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR4A1,0.8833814572372414,0.010371732469151367,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
NR4A2,0.002598358219208369,0.4524327755545583,LPS,LPS + ruxolitinib,0.04399886584526172,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
PBX1,0.8436269300713967,0.030976962619681504,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
PHF20,0.9451173790537637,0.004724820721263156,LPS,LPS + ruxolitinib,0.9926687685595994,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
PHF21A,0.9022088267921355,0.030180269461457764,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
PLAG1,0.25935762120329375,0.05947775874142648,LPS,LPS + ruxolitinib,0.890227510616711,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
POU2F2,0.9945086988011576,-0.0004179381456832182,LPS,LPS + ruxolitinib,0.9984395632232965,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
PRDM1,0.06399787893082158,-0.25934203831162406,LPS,LPS + ruxolitinib,0.37803398252159726,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
PRDM2,0.4483969523661334,0.1858496584994295,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RARA,0.4167939781437958,-0.05304058500321997,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RARG,0.6352060274944706,-0.04267661404206889,LPS,LPS + ruxolitinib,0.9701439169929202,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RBPJ,0.46057744975293824,-0.03951062851552908,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
REL,0.34271413466489364,0.204162346048061,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RELA,0.9268370047782751,-0.010739415891944305,LPS,LPS + ruxolitinib,0.9900746759711403,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RELB,0.8605540493900967,-0.02253291302819095,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
REST,0.81076844599583,-0.01971016877526515,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RFX3,0.6289115760438897,0.11654480415186189,LPS,LPS + ruxolitinib,0.9701439169929202,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RLF,0.299851820230024,0.2855612165493748,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RORA,0.5664269365887165,0.11796138945021337,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RORC,0.4196463877401124,0.11680422428881385,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RREB1,0.8156003383616611,0.049975731791781594,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RUNX1,0.6273100676710666,0.13499090653434312,LPS,LPS + ruxolitinib,0.9701439169929202,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RUNX2,0.9855085610896562,-0.0016980075661961866,LPS,LPS + ruxolitinib,0.9972875478755884,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RUNX3,0.9055322003580322,0.012229109788698626,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
RXRA,0.47220386184315155,0.05466229981210296,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SAFB,0.7861101270391762,-0.025067910045162227,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SAFB2,0.9277077672485488,-0.010332414403509103,LPS,LPS + ruxolitinib,0.9900746759711403,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SATB1,0.5743665166797374,0.0562620683151661,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SKI,0.703097842878748,0.07749091714090031,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SKIL,2.4432872862228388e-05,0.2873835750906498,LPS,LPS + ruxolitinib,0.0007757437133757513,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SMAD3,0.7377643002368519,-0.08493350858950978,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SMAD5,0.879603773377827,0.021517195183799912,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SNAI3,0.408637209216266,-0.09894974060567309,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SOX13,0.5289772709819494,-0.07208921955225225,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SOX4,0.2777008209196724,0.06453254802192436,LPS,LPS + ruxolitinib,0.8960199642727477,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SP1,0.9422955908744544,-0.015163642104255358,LPS,LPS + ruxolitinib,0.9926687685595994,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SP110,0.0005871454162473141,-0.43201066562231244,LPS,LPS + ruxolitinib,0.010784688381614104,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SP140L,0.0003333008228234821,-0.14044328144706753,LPS,LPS + ruxolitinib,0.007696218999742223,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SP3,0.38271576650726613,0.22565441618677903,LPS,LPS + ruxolitinib,0.9452361266643252,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SP4,0.9106939988691833,0.030597755313867287,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SPEN,0.4437580380378343,0.2337055184978121,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SREBF1,0.9717537244980732,-0.0037933726935927485,LPS,LPS + ruxolitinib,0.995964347292403,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
SREBF2,0.8858200991625351,0.03356238305418711,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT1,1.2252827989105395e-12,-1.3960244762744234,LPS,LPS + ruxolitinib,3.1122183092327705e-10,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT2,0.017059476449858453,-0.6823355636482134,LPS,LPS + ruxolitinib,0.1384899836203056,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT3,0.36487226308327514,0.21901001049937055,LPS,LPS + ruxolitinib,0.9397131181146287,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT4,0.5467355815570376,0.12765999319012572,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT5A,0.09027521166558707,-0.13100248653721483,LPS,LPS + ruxolitinib,0.46157861804543227,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT5B,0.8742441673584328,0.03912448679124582,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
STAT6,0.27507568777868274,-0.08986791771844059,LPS,LPS + ruxolitinib,0.8960199642727477,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TBPL1,0.003935702259585038,-0.06318408899861017,LPS,LPS + ruxolitinib,0.05261412494392629,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TBX21,0.01457730198870568,-0.2531383290637543,LPS,LPS + ruxolitinib,0.13304865875386726,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TCF12,0.8250811356311787,0.0734566527868716,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TCF7,0.6418712658740968,0.08111951454236939,LPS,LPS + ruxolitinib,0.9704482234048845,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TFDP1,0.1595790430180105,-0.06764414506404395,LPS,LPS + ruxolitinib,0.7058338349645126,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TFDP2,0.5666244059944053,0.061817095975825964,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TFE3,0.9460381373518045,-0.013807172159829406,LPS,LPS + ruxolitinib,0.9926687685595994,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TGIF1,0.8411679806384641,-0.020188473042317412,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
THAP11,0.8574986510331073,-0.014988305173981992,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
THRA,0.5356151018803283,0.029099813284881395,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TRERF1,0.7494896296020391,0.040796295122075624,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
TRPS1,0.23212371910932428,0.17914214049007576,LPS,LPS + ruxolitinib,0.8670503625554171,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
USF2,0.17359357957108423,-0.035246548627463826,LPS,LPS + ruxolitinib,0.7182566718420382,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
XBP1,0.34786532112033686,-0.14809618632844287,LPS,LPS + ruxolitinib,0.9203936621308912,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
YBX1,0.10018611825626697,-0.31934769464926854,LPS,LPS + ruxolitinib,0.4989661575900355,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
YBX3,0.33288714525732277,-0.1323011734881285,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
YY1,0.2681968339528822,-0.07460288815625454,LPS,LPS + ruxolitinib,0.8960199642727477,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB1,0.024394901756587834,0.30531020779552576,LPS,LPS + ruxolitinib,0.17211958461592528,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB10,0.3203458725893098,0.03532533815588655,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB11,0.7666632148234901,0.074999431841854,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB20,0.4726447292705235,0.2532295182038402,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB21,0.01571440851423629,0.2239083828415819,LPS,LPS + ruxolitinib,0.13304865875386726,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB25,0.7395882050843243,0.0720711056764348,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB40,0.9496791762204041,0.014270664060234141,LPS,LPS + ruxolitinib,0.9926687685595994,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB44,0.7756222635858764,0.057701788379595054,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB7A,0.83563819189383,0.01947263341677756,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZBTB7B,0.4930265879475346,-0.053781247425205514,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZEB1,0.3286378282508954,0.3096670078553346,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZEB2,0.11514410282819035,-0.179954811299629,LPS,LPS + ruxolitinib,0.5610420412883481,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZFP14,0.02206332275115822,-0.0705289290517949,LPS,LPS + ruxolitinib,0.16011668510840535,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZFP91,0.7415389093125819,0.06181405606169018,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZFX,0.6542121633851886,0.11032994011637244,LPS,LPS + ruxolitinib,0.9774699382343406,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZGPAT,0.010089708602037317,-0.17989534427960882,LPS,LPS + ruxolitinib,0.11649027204170356,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZHX2,0.478568404278399,0.18414089302978118,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZKSCAN1,0.7292579077747914,-0.03847635194807506,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF10,0.15751840064175415,0.17903136355833535,LPS,LPS + ruxolitinib,0.7058338349645126,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF101,0.13829421493172733,-0.07823479669448728,LPS,LPS + ruxolitinib,0.6504950109751618,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF142,0.9832442592458395,0.004037278108400852,LPS,LPS + ruxolitinib,0.9972875478755884,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF148,0.42050438115169286,0.17636670732719845,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF207,0.5033411848913769,0.10956523870666905,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF217,0.7406513756447326,0.08693840697890719,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF24,0.3409115579976455,-0.06331279760096566,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF276,0.8987682954709519,0.020509342149714328,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF280D,0.7749319889112928,0.04667456105047205,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF292,0.5408048283555693,0.08357380593848521,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF326,0.4377760511634141,0.0844485717822308,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF331,0.017447556991534562,0.6150971739228817,LPS,LPS + ruxolitinib,0.1384899836203056,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF335,0.6029810999303948,0.12803145766347615,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF33A,0.33287816591898145,0.13064745966160882,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF350,0.4860301300437936,0.07964963450922219,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF394,0.08203940893259867,0.142547383857321,LPS,LPS + ruxolitinib,0.434125205601668,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF407,0.7152672285786859,0.08956967172278703,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF451,0.5188235947379991,0.17432385402620043,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF460,0.843767264781643,0.0521566534906778,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF507,0.5878411260169757,0.06179335515638635,LPS,LPS + ruxolitinib,0.9696978825511585,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF511,0.17532249470159988,-0.0804269546629965,LPS,LPS + ruxolitinib,0.7182566718420382,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF592,0.984039990966928,0.006164424201297642,LPS,LPS + ruxolitinib,0.9972875478755884,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF609,0.3519300116153725,0.1569889711746514,LPS,LPS + ruxolitinib,0.921548690209326,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF639,0.3011662076712477,0.12657873575880513,LPS,LPS + ruxolitinib,0.9163093705777157,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF644,0.4032959509644024,0.2617363120361469,LPS,LPS + ruxolitinib,0.9651934398389651,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF652,0.6878225268104667,0.07878500364722231,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF655,2.7176639017907e-12,-0.151732067125219,LPS,LPS + ruxolitinib,3.451433155274189e-10,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF708,0.6321631100150787,0.06055585235330542,LPS,LPS + ruxolitinib,0.9701439169929202,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF766,0.8890590786822115,0.018462008296842625,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF770,0.9113643344596224,0.01582950536280566,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF800,0.7480264380678898,0.0632384115748193,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF83,0.8783966051802412,0.01776881012564401,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ZNF830,0.7948613740590479,0.04281584049944749,LPS,LPS + ruxolitinib,0.9808751735285767,All age groups,CXCL9,Ruxolitinib (ctr: LPS),CD4T
ADNP,0.026047867104996375,-0.09686764181345453,RPMI,LPS,0.03737942511112474,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
AEBP2,8.110851994917332e-08,-0.5225296540218868,RPMI,LPS,9.364347303222738e-07,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
AHR,0.037841221577260366,-0.4026812467014733,RPMI,LPS,0.053696482014659964,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
AKAP8,0.011214613752000604,-0.3845178382083744,RPMI,LPS,0.017915169138416058,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
AKNA,7.5522691919256e-06,-0.7392088467820405,RPMI,LPS,2.4465077682514478e-05,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ARHGAP35,1.909672733488921e-08,-0.8063445874804934,RPMI,LPS,2.42528437153093e-07,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ARID2,1.183228609845817e-06,-1.0187200712453586,RPMI,LPS,6.261251393767448e-06,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ARID5A,2.532232644619749e-12,0.77035966364637,RPMI,LPS,7.146523241482403e-11,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ASH1L,0.0005877522682433082,-0.9106253891612663,RPMI,LPS,0.0012236809519163957,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ATF1,0.3848248726515494,0.06625165987549789,RPMI,LPS,0.4344245229044158,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ATF2,2.5494432308206254e-06,-0.9325645690131926,RPMI,LPS,1.027870762902284e-05,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ATF3,0.07730994748576066,0.18943209874407857,RPMI,LPS,0.10227461802803754,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ATF4,1.1898180465661315e-10,1.5840901200233106,RPMI,LPS,2.158669884484267e-09,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
ATF6,5.0535539333476286e-05,-0.42906398244545985,RPMI,LPS,0.0001309798672520712,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
BACH1,7.609217074482849e-06,-0.876670166430479,RPMI,LPS,2.4465077682514478e-05,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
BACH2,0.06100943287067941,-0.5450258667799416,RPMI,LPS,0.0824276380274073,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
BATF,0.01558579209894165,0.47588037494779817,RPMI,LPS,0.023992673897764723,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
BCL11B,0.004529912251606221,-0.9089170654867308,RPMI,LPS,0.007827195319101905,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
BHLHE40,0.053884065654078904,0.37792250344059175,RPMI,LPS,0.07358361653836581,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CAMTA1,0.00039726691444181796,0.2586936074396856,RPMI,LPS,0.0008624427031471945,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CC2D1A,1.3199774139478682e-08,-0.3642973040148452,RPMI,LPS,1.7646013849618868e-07,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CDC5L,0.0003916844457471372,-0.22208262457652342,RPMI,LPS,0.0008576538725842487,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CEBPB,5.369978821234555e-13,0.5631695546796698,RPMI,LPS,1.704968275741971e-11,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CEBPD,0.0006196996249890122,0.22900439384747304,RPMI,LPS,0.0012797049166439764,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CEBPZ,1.880215904820878e-09,0.26896241057702897,RPMI,LPS,2.984842748903144e-08,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CLOCK,2.1627450966645757e-11,-0.9126366257064625,RPMI,LPS,5.493372545528022e-10,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CREB1,2.2956168758562394e-06,-0.620231783819713,RPMI,LPS,9.882825194364149e-06,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CREB3,0.924654454146243,0.008740079342100162,RPMI,LPS,0.9283092148345681,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CREB3L2,5.180333314586879e-06,-0.27131388278568497,RPMI,LPS,1.8024721395959827e-05,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CREM,0.023776622655838228,0.6738044700914191,RPMI,LPS,0.034510069454759484,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CTCF,8.477349904132316e-06,-0.6165095478764647,RPMI,LPS,2.6583294761106276e-05,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
CUX1,7.3060932642584e-07,-0.746566444761136,RPMI,LPS,4.427530749045991e-06,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
DDIT3,4.85495757516713e-15,1.0736828172758142,RPMI,LPS,3.082898060231128e-13,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
DMTF1,8.231084209505317e-06,-0.7236792934649671,RPMI,LPS,2.613369236517938e-05,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
DNMT1,0.4910683305119251,0.06100152076917759,RPMI,LPS,0.5423102432609956,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
DR1,0.21929381534348114,-0.11506251909668054,RPMI,LPS,0.26150530092602914,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
DRAP1,0.0008018046737104715,1.4158611236096104,RPMI,LPS,0.0015910811493942169,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
E2F2,3.418165694071309e-11,-0.3151830922127776,RPMI,LPS,7.235117385784271e-10,All age groups,CXCL9,LPS (ctr: RPMI),CD4T
