gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
ZNF800,0.0003355704379302528,0.7968787719661401,PBS,IL-10,0.000683607889034385,All age groups,parsebioscience,IL-10,CD4T
ZNF805,0.0004920844720200799,0.5956711829957643,PBS,IL-10,0.0007830274588835562,All age groups,parsebioscience,IL-10,CD4T
ZNF808,0.0005377998077796069,0.7557941615675282,PBS,IL-10,0.0008156359945353978,All age groups,parsebioscience,IL-10,CD4T
ZNF814,2.9859944723654276e-05,0.6995820965302664,PBS,IL-10,0.00020255508895014962,All age groups,parsebioscience,IL-10,CD4T
ZNF821,0.00218788578279284,0.6327161707136224,PBS,IL-10,0.0025203244600361446,All age groups,parsebioscience,IL-10,CD4T
ZNF827,0.0009700069086331294,0.6139693829767794,PBS,IL-10,0.0012250759038015338,All age groups,parsebioscience,IL-10,CD4T
ZNF83,0.00019918685189762909,0.8471109867148072,PBS,IL-10,0.000530627322059271,All age groups,parsebioscience,IL-10,CD4T
ZNF830,0.0003284869716975284,0.7870191609020396,PBS,IL-10,0.0006818360724261064,All age groups,parsebioscience,IL-10,CD4T
ZNF831,0.0007046276340625485,0.7473042564264312,PBS,IL-10,0.0009481492499246563,All age groups,parsebioscience,IL-10,CD4T
ZNF836,0.0004113169015862975,0.4015548108714781,PBS,IL-10,0.0007355756016376684,All age groups,parsebioscience,IL-10,CD4T
ZNF84,8.034281849476957e-11,0.4179344321558055,PBS,IL-10,4.805961324505307e-09,All age groups,parsebioscience,IL-10,CD4T
ZNF841,0.000377432346823081,0.737588026150275,PBS,IL-10,0.0007097761523530684,All age groups,parsebioscience,IL-10,CD4T
ZNF844,3.928368855993975e-05,0.5214458558147177,PBS,IL-10,0.00024157632777981638,All age groups,parsebioscience,IL-10,CD4T
ZNF880,5.93283553553306e-05,0.6277411480408052,PBS,IL-10,0.00030425078476973015,All age groups,parsebioscience,IL-10,CD4T
ZNF891,2.7337952247094227e-06,0.4844133810569225,PBS,IL-10,3.5976745157176e-05,All age groups,parsebioscience,IL-10,CD4T
ZNF91,2.0740354943279346e-05,0.9717727624737531,PBS,IL-10,0.00015868783200788153,All age groups,parsebioscience,IL-10,CD4T
ZNF92,0.0004950447156467468,0.76147588167808,PBS,IL-10,0.0007830274588835562,All age groups,parsebioscience,IL-10,CD4T
ZSCAN16,0.00013482716222583494,0.4470280378986233,PBS,IL-10,0.0004709189783256369,All age groups,parsebioscience,IL-10,CD4T
ZSCAN18,8.893789525340547e-05,0.639825226180187,PBS,IL-10,0.00039541307484284324,All age groups,parsebioscience,IL-10,CD4T
ZSCAN25,9.232761423932444e-05,0.5914258601416239,PBS,IL-10,0.0004050104677965032,All age groups,parsebioscience,IL-10,CD4T
ZSCAN29,0.00033522765121370217,0.47119143766449917,PBS,IL-10,0.000683607889034385,All age groups,parsebioscience,IL-10,CD4T
ZXDA,0.000702328007729503,0.5756625056655528,PBS,IL-10,0.0009469914530451086,All age groups,parsebioscience,IL-10,CD4T
ZXDB,0.00018432081232652663,0.6601498229442089,PBS,IL-10,0.0005160982745142746,All age groups,parsebioscience,IL-10,CD4T
ZXDC,0.0003720346921837468,0.7361644416681594,PBS,IL-10,0.0007097761523530684,All age groups,parsebioscience,IL-10,CD4T
ZZZ3,6.05709741747052e-05,0.6398459260932347,PBS,IL-10,0.0003065823154381233,All age groups,parsebioscience,IL-10,CD4T
ADNP,0.0015033874590303041,0.42440703969792376,PBS,IL-10,0.0031142815211776735,All age groups,parsebioscience,IL-10,CD8T
ADNP2,0.0007952549673518951,0.320861184031608,PBS,IL-10,0.0017300253139468967,All age groups,parsebioscience,IL-10,CD8T
AEBP1,1.3438765528787568e-07,0.5631928794861027,PBS,IL-10,7.865214351585145e-07,All age groups,parsebioscience,IL-10,CD8T
AEBP2,0.001597674407557172,0.41388423906640504,PBS,IL-10,0.0032538716871860353,All age groups,parsebioscience,IL-10,CD8T
AHCTF1,0.000187020652893871,0.6415758312171274,PBS,IL-10,0.0004791865576451257,All age groups,parsebioscience,IL-10,CD8T
AHR,0.0002799773010869294,0.37219773147582563,PBS,IL-10,0.0006768146930623164,All age groups,parsebioscience,IL-10,CD8T
AKAP8,0.014868635518749004,0.43168154522343977,PBS,IL-10,0.02240368929112316,All age groups,parsebioscience,IL-10,CD8T
AKAP8L,0.008909165175371239,0.4567898436139244,PBS,IL-10,0.01461208211653808,All age groups,parsebioscience,IL-10,CD8T
AKNA,0.6598846598003025,-0.08067955854543943,PBS,IL-10,0.6806973485138557,All age groups,parsebioscience,IL-10,CD8T
ANKZF1,2.921652125787138e-08,0.5476060544195452,PBS,IL-10,1.9810226608995717e-07,All age groups,parsebioscience,IL-10,CD8T
ARHGAP35,0.1344229389502119,0.3006827791390058,PBS,IL-10,0.15190884970796303,All age groups,parsebioscience,IL-10,CD8T
ARID2,0.018251694290660415,0.47839249633474956,PBS,IL-10,0.02656529326075181,All age groups,parsebioscience,IL-10,CD8T
ARID3A,0.1967356906151212,0.1703532113176926,PBS,IL-10,0.21703381742461783,All age groups,parsebioscience,IL-10,CD8T
ARID3B,0.0048028041768924026,0.4056574465092831,PBS,IL-10,0.00853149879345743,All age groups,parsebioscience,IL-10,CD8T
ARID5A,0.07252121954390917,0.23426300486939033,PBS,IL-10,0.08542753827629977,All age groups,parsebioscience,IL-10,CD8T
ARID5B,0.0429220435774512,-0.32713075281689163,PBS,IL-10,0.05326932193987247,All age groups,parsebioscience,IL-10,CD8T
ARNT,0.0025744636621159644,0.4528657973488187,PBS,IL-10,0.004918906515932908,All age groups,parsebioscience,IL-10,CD8T
ASCL2,1.0918194161514541e-07,-0.7862856781162615,PBS,IL-10,6.457995695534133e-07,All age groups,parsebioscience,IL-10,CD8T
ASH1L,1.1875483189502484e-06,0.7981906606601314,PBS,IL-10,5.079052810279524e-06,All age groups,parsebioscience,IL-10,CD8T
ATF1,0.01256248565180065,0.43326354808569034,PBS,IL-10,0.01973090966779989,All age groups,parsebioscience,IL-10,CD8T
ATF2,0.02890193001819562,0.4260182723899905,PBS,IL-10,0.03872831932100579,All age groups,parsebioscience,IL-10,CD8T
ATF3,0.003608280691270353,0.23317637122980395,PBS,IL-10,0.006582399985045169,All age groups,parsebioscience,IL-10,CD8T
ATF4,0.003449736750488733,0.27643273248928685,PBS,IL-10,0.0063354206750076865,All age groups,parsebioscience,IL-10,CD8T
ATF6,2.3757313817200845e-06,0.6734416627703403,PBS,IL-10,9.368132256995512e-06,All age groups,parsebioscience,IL-10,CD8T
ATF6B,0.02904623949075434,0.45161886954839703,PBS,IL-10,0.03872831932100579,All age groups,parsebioscience,IL-10,CD8T
ATF7,0.03302807251454387,0.3797779172664275,PBS,IL-10,0.042312461562411044,All age groups,parsebioscience,IL-10,CD8T
ATMIN,0.0133269222503597,0.3752087344768205,PBS,IL-10,0.02054985727921016,All age groups,parsebioscience,IL-10,CD8T
BACH1,0.0003489087240643852,0.5637286292025631,PBS,IL-10,0.0008325890582823956,All age groups,parsebioscience,IL-10,CD8T
BACH2,1.7613322649158751e-19,1.4836715866414307,PBS,IL-10,9.793007392932265e-17,All age groups,parsebioscience,IL-10,CD8T
BATF,2.6802676539070576e-05,-0.6054205157337662,PBS,IL-10,8.2790489754018e-05,All age groups,parsebioscience,IL-10,CD8T
BAZ2A,0.013919072768755682,0.5146687990570668,PBS,IL-10,0.02126100126216527,All age groups,parsebioscience,IL-10,CD8T
BAZ2B,0.07014537976584827,0.38323603735518574,PBS,IL-10,0.08280431241998225,All age groups,parsebioscience,IL-10,CD8T
BBX,0.002002471228357862,0.5953349664728671,PBS,IL-10,0.003990587824254378,All age groups,parsebioscience,IL-10,CD8T
BCL11B,5.681737571395542e-14,1.0977734580913345,PBS,IL-10,1.8582624057034834e-12,All age groups,parsebioscience,IL-10,CD8T
BCL6,0.00010212329204921635,0.41127019111684177,PBS,IL-10,0.00027563373970565194,All age groups,parsebioscience,IL-10,CD8T
BHLHE40,1.4863010097816879e-08,-0.816023216225589,PBS,IL-10,1.0902787604150745e-07,All age groups,parsebioscience,IL-10,CD8T
BPTF,0.011842806649011746,0.4503503222006987,PBS,IL-10,0.018766766738659624,All age groups,parsebioscience,IL-10,CD8T
CAMTA1,0.024859205152125672,0.41674516773163667,PBS,IL-10,0.034127698924893514,All age groups,parsebioscience,IL-10,CD8T
CAMTA2,0.0007053271401329172,0.36963472289310867,PBS,IL-10,0.0015686475596556077,All age groups,parsebioscience,IL-10,CD8T
CARF,2.160679568026297e-07,0.4574005137007264,PBS,IL-10,1.1021448071767167e-06,All age groups,parsebioscience,IL-10,CD8T
CASZ1,0.15408208582064808,0.27352670300261883,PBS,IL-10,0.17133927943256066,All age groups,parsebioscience,IL-10,CD8T
CC2D1A,0.10585002108603449,0.3146158186193741,PBS,IL-10,0.1223049850837913,All age groups,parsebioscience,IL-10,CD8T
CDC5L,0.02939484324426329,0.4316618898643785,PBS,IL-10,0.03885224410688254,All age groups,parsebioscience,IL-10,CD8T
CEBPA,0.8560673293171043,-0.028707101452283744,PBS,IL-10,0.8701525321760695,All age groups,parsebioscience,IL-10,CD8T
CEBPB,0.46401885186328307,0.11959214030212108,PBS,IL-10,0.48678204082261395,All age groups,parsebioscience,IL-10,CD8T
CEBPD,0.0015123309545287263,-0.29354746837968576,PBS,IL-10,0.0031142815211776735,All age groups,parsebioscience,IL-10,CD8T
CEBPG,0.0280422241849275,0.44585414819259034,PBS,IL-10,0.03784338991946527,All age groups,parsebioscience,IL-10,CD8T
CEBPZ,4.260733516468533e-06,0.6182284884641519,PBS,IL-10,1.557717092047718e-05,All age groups,parsebioscience,IL-10,CD8T
CENPB,0.9386847592008121,-0.00636897914838639,PBS,IL-10,0.9437770815834566,All age groups,parsebioscience,IL-10,CD8T
CENPT,0.009167294085617329,0.4442011190479778,PBS,IL-10,0.014860103532370945,All age groups,parsebioscience,IL-10,CD8T
CENPX,0.006985694255507789,0.4141342956122292,PBS,IL-10,0.011841603677019301,All age groups,parsebioscience,IL-10,CD8T
CGGBP1,0.006029046306080919,0.5703010830639252,PBS,IL-10,0.010346141191916639,All age groups,parsebioscience,IL-10,CD8T
CHAMP1,0.00010135095416425552,0.3649497288059155,PBS,IL-10,0.00027488356348939546,All age groups,parsebioscience,IL-10,CD8T
CHCHD3,0.01340047581862247,0.4863831352594348,PBS,IL-10,0.02054985727921016,All age groups,parsebioscience,IL-10,CD8T
CLOCK,0.0014558220883257272,0.35218874512602,PBS,IL-10,0.0030429965455229485,All age groups,parsebioscience,IL-10,CD8T
CREB1,2.4367503710884407e-05,0.7043344462965784,PBS,IL-10,7.611422507444793e-05,All age groups,parsebioscience,IL-10,CD8T
CREB3,0.032557227418666304,0.41742741999562943,PBS,IL-10,0.0419995787581867,All age groups,parsebioscience,IL-10,CD8T
CREB3L2,0.26728196313792363,0.20526250102743818,PBS,IL-10,0.2868895202793157,All age groups,parsebioscience,IL-10,CD8T
CREBL2,9.70564841693292e-09,0.41738352841747084,PBS,IL-10,7.709057885449576e-08,All age groups,parsebioscience,IL-10,CD8T
CREBZF,0.0017672045759605764,0.5721801437672003,PBS,IL-10,0.003547168751747583,All age groups,parsebioscience,IL-10,CD8T
CREM,0.6731675924471829,0.04961849708630328,PBS,IL-10,0.6918321282821326,All age groups,parsebioscience,IL-10,CD8T
CSRNP1,0.9287554917748237,0.007670844321163569,PBS,IL-10,0.9354856040340616,All age groups,parsebioscience,IL-10,CD8T
CTCF,0.026865622750624697,0.44956834382862604,PBS,IL-10,0.036610995709184635,All age groups,parsebioscience,IL-10,CD8T
CUX1,0.00015007116977867204,0.6332292565118909,PBS,IL-10,0.0003973312876044841,All age groups,parsebioscience,IL-10,CD8T
CXXC1,0.004370585198856514,0.42295786986466277,PBS,IL-10,0.007813650709209717,All age groups,parsebioscience,IL-10,CD8T
CXXC5,0.4624493123850536,-0.10298190887137565,PBS,IL-10,0.48605258541793916,All age groups,parsebioscience,IL-10,CD8T
DBP,6.774765339537342e-10,0.38860151486796163,PBS,IL-10,8.188629410397309e-09,All age groups,parsebioscience,IL-10,CD8T
DDIT3,0.6687840910740914,-0.036095284182631644,PBS,IL-10,0.6885999159948053,All age groups,parsebioscience,IL-10,CD8T
DEAF1,6.238007879269326e-06,0.32466009416543934,PBS,IL-10,2.209128905015124e-05,All age groups,parsebioscience,IL-10,CD8T
DMTF1,0.007305110089042606,0.5605912322421923,PBS,IL-10,0.012308003665174816,All age groups,parsebioscience,IL-10,CD8T
DNMT1,2.125763654038691e-06,0.6144029726676636,PBS,IL-10,8.690621997393471e-06,All age groups,parsebioscience,IL-10,CD8T
DR1,0.06999681404403119,0.3785419051111374,PBS,IL-10,0.08280431241998225,All age groups,parsebioscience,IL-10,CD8T
DRAP1,0.2666671000177814,-0.15645801349616104,PBS,IL-10,0.2867831868663181,All age groups,parsebioscience,IL-10,CD8T
E2F3,0.048365581497492885,0.38673336100887884,PBS,IL-10,0.0595495060694053,All age groups,parsebioscience,IL-10,CD8T
E2F4,0.017899707350229853,0.4681633374486618,PBS,IL-10,0.02612135770794698,All age groups,parsebioscience,IL-10,CD8T
E4F1,0.0010062141511453693,0.2607829096090628,PBS,IL-10,0.0021272055818890695,All age groups,parsebioscience,IL-10,CD8T
EEA1,4.635124438189239e-10,0.6941731117606122,PBS,IL-10,5.9933236921702715e-09,All age groups,parsebioscience,IL-10,CD8T
EGR1,0.001049436462304021,-0.20650846790663677,PBS,IL-10,0.0022101767918221047,All age groups,parsebioscience,IL-10,CD8T
ELF1,8.288812453273499e-07,0.5531456727125372,PBS,IL-10,3.716596551629085e-06,All age groups,parsebioscience,IL-10,CD8T
ELF2,0.021690786814683675,0.4504173691958663,PBS,IL-10,0.030454741083242736,All age groups,parsebioscience,IL-10,CD8T
ELF4,0.6319799172509151,0.08880686712628073,PBS,IL-10,0.6531242267500164,All age groups,parsebioscience,IL-10,CD8T
ELK3,0.004367974798673969,0.4473839577492232,PBS,IL-10,0.007813650709209717,All age groups,parsebioscience,IL-10,CD8T
ELK4,9.084231054107875e-06,0.581066945696247,PBS,IL-10,3.1371630224124096e-05,All age groups,parsebioscience,IL-10,CD8T
EOMES,0.004003995865249531,-0.43636110698242286,PBS,IL-10,0.007251536485598498,All age groups,parsebioscience,IL-10,CD8T
ETS1,4.4505357963863595e-14,1.0097449984078803,PBS,IL-10,1.6029306991811592e-12,All age groups,parsebioscience,IL-10,CD8T
ETV3,0.011504787920683377,0.39434670038858777,PBS,IL-10,0.018381212884769994,All age groups,parsebioscience,IL-10,CD8T
ETV6,0.029181204413825074,0.38469617965057973,PBS,IL-10,0.03881519056001613,All age groups,parsebioscience,IL-10,CD8T
FAM200B,6.398770702722485e-07,0.4017960191726098,PBS,IL-10,3.0231177408718145e-06,All age groups,parsebioscience,IL-10,CD8T
FLI1,0.01478654746017523,0.4650615983111789,PBS,IL-10,0.02234054453222127,All age groups,parsebioscience,IL-10,CD8T
FOS,1.923587590072552e-09,0.7363853483265884,PBS,IL-10,2.017952264302526e-08,All age groups,parsebioscience,IL-10,CD8T
FOSB,1.5013612365707124e-07,0.555855557450083,PBS,IL-10,8.264919282508079e-07,All age groups,parsebioscience,IL-10,CD8T
FOSL2,0.054983756653097446,-0.26292130433376665,PBS,IL-10,0.06689489868516889,All age groups,parsebioscience,IL-10,CD8T
FOXJ3,3.9263071073915653e-05,0.6167888102825038,PBS,IL-10,0.00011673939848715028,All age groups,parsebioscience,IL-10,CD8T
FOXK1,3.0201495057672065e-06,0.4249026413050801,PBS,IL-10,1.1742679197248718e-05,All age groups,parsebioscience,IL-10,CD8T
FOXK2,1.3377148619244313e-05,0.33735114409180733,PBS,IL-10,4.37511448958814e-05,All age groups,parsebioscience,IL-10,CD8T
FOXN2,0.031221767338985525,0.4382080753441635,PBS,IL-10,0.04074953671473228,All age groups,parsebioscience,IL-10,CD8T
FOXN3,2.3056355906962777e-05,0.7527173204090677,PBS,IL-10,7.325333648155032e-05,All age groups,parsebioscience,IL-10,CD8T
FOXO1,1.6260081274665957e-17,1.1050336937918293,PBS,IL-10,3.013535062904757e-15,All age groups,parsebioscience,IL-10,CD8T
FOXO3,0.032489018787309844,0.445343793047354,PBS,IL-10,0.0419995787581867,All age groups,parsebioscience,IL-10,CD8T
FOXP1,3.1847191759983003e-16,1.3354141664301789,PBS,IL-10,2.951173103091758e-14,All age groups,parsebioscience,IL-10,CD8T
FOXP4,0.24199044294955763,0.12130521297925446,PBS,IL-10,0.26158526434684787,All age groups,parsebioscience,IL-10,CD8T
GABPA,0.0008165262262562004,0.42017948906425734,PBS,IL-10,0.0017664925361807293,All age groups,parsebioscience,IL-10,CD8T
GATA3,0.13440715275841203,0.23383626474414138,PBS,IL-10,0.15190884970796303,All age groups,parsebioscience,IL-10,CD8T
GATAD2A,0.025251924781618914,0.4726359824786653,PBS,IL-10,0.03458145364182295,All age groups,parsebioscience,IL-10,CD8T
GATAD2B,0.00024036507417397675,0.6535618681296016,PBS,IL-10,0.0006000163653168749,All age groups,parsebioscience,IL-10,CD8T
GFI1,0.3362142527993537,-0.1520985898700387,PBS,IL-10,0.35811326543379435,All age groups,parsebioscience,IL-10,CD8T
GLMP,0.17988984396319985,0.09108798005774735,PBS,IL-10,0.1996382300270242,All age groups,parsebioscience,IL-10,CD8T
GLYR1,0.01685972114580577,0.4596789215418125,PBS,IL-10,0.0249308642475213,All age groups,parsebioscience,IL-10,CD8T
GMEB1,0.0015853708677853477,0.48224269970849665,PBS,IL-10,0.00324068456797299,All age groups,parsebioscience,IL-10,CD8T
GPBP1,0.0005264521848577984,0.6529001642342768,PBS,IL-10,0.001199620552380885,All age groups,parsebioscience,IL-10,CD8T
GPBP1L1,0.01856698170138299,0.46695746922570996,PBS,IL-10,0.02688344225512745,All age groups,parsebioscience,IL-10,CD8T
GTF2B,0.20118248484749024,0.1823278415593553,PBS,IL-10,0.2214999239112962,All age groups,parsebioscience,IL-10,CD8T
GTF2I,0.0031281830022494464,0.5883047174138609,PBS,IL-10,0.005816955683112683,All age groups,parsebioscience,IL-10,CD8T
GTF2IRD2,0.00019900614454358405,0.17628319461796357,PBS,IL-10,0.0005029428016646943,All age groups,parsebioscience,IL-10,CD8T
GTF2IRD2B,6.404142964528451e-07,0.5077679415631728,PBS,IL-10,3.0231177408718145e-06,All age groups,parsebioscience,IL-10,CD8T
GTF3A,7.295682406261239e-07,0.3558014132891521,PBS,IL-10,3.380332848234374e-06,All age groups,parsebioscience,IL-10,CD8T
HBP1,0.000173495892748054,0.6460250038226598,PBS,IL-10,0.0004465912794811019,All age groups,parsebioscience,IL-10,CD8T
HES6,0.43912702819093175,0.1241508146346254,PBS,IL-10,0.46329151361320314,All age groups,parsebioscience,IL-10,CD8T
HHEX,0.23249160484078923,0.10451210917345133,PBS,IL-10,0.25247135213179456,All age groups,parsebioscience,IL-10,CD8T
HIC2,0.12002083745372433,0.10483378113912299,PBS,IL-10,0.13759089819437262,All age groups,parsebioscience,IL-10,CD8T
HIF1A,2.6429381896765647e-06,0.697053984133737,PBS,IL-10,1.0348405869437815e-05,All age groups,parsebioscience,IL-10,CD8T
HIVEP1,4.439366720086525e-16,0.8428127618136662,PBS,IL-10,3.526125566240154e-14,All age groups,parsebioscience,IL-10,CD8T
HIVEP2,7.011294148998487e-13,0.9773954467105244,PBS,IL-10,1.6949041508013735e-11,All age groups,parsebioscience,IL-10,CD8T
HIVEP3,0.1252167278013703,-0.2547311821170618,PBS,IL-10,0.14266496036385634,All age groups,parsebioscience,IL-10,CD8T
HMBOX1,0.0005371143456282026,0.6076620711942724,PBS,IL-10,0.0012189207190582885,All age groups,parsebioscience,IL-10,CD8T
HMG20A,7.358625531073727e-07,0.5895637151940464,PBS,IL-10,3.381318839071894e-06,All age groups,parsebioscience,IL-10,CD8T
HMG20B,0.017628764872826146,0.42757848275373705,PBS,IL-10,0.0257936664981351,All age groups,parsebioscience,IL-10,CD8T
HMGA1,5.408249247213781e-05,0.45153158609900224,PBS,IL-10,0.00015186800916418497,All age groups,parsebioscience,IL-10,CD8T
HMGN3,0.0034525763750491534,0.2911050208999053,PBS,IL-10,0.0063354206750076865,All age groups,parsebioscience,IL-10,CD8T
HOXB2,0.02898075282814675,0.15801148631395553,PBS,IL-10,0.03872831932100579,All age groups,parsebioscience,IL-10,CD8T
HOXB4,0.15198808576832132,0.24583897935959406,PBS,IL-10,0.1696895094120214,All age groups,parsebioscience,IL-10,CD8T
HSF1,2.1335665511562195e-05,0.5189640504166945,PBS,IL-10,6.817603462315277e-05,All age groups,parsebioscience,IL-10,CD8T
HSF2,5.1804264744899575e-12,0.5023163649904302,PBS,IL-10,9.601057066054722e-11,All age groups,parsebioscience,IL-10,CD8T
IKZF1,9.516296535122364e-09,0.7008117201470905,PBS,IL-10,7.668204164533384e-08,All age groups,parsebioscience,IL-10,CD8T
IKZF2,0.7663104929490047,-0.05305992555032823,PBS,IL-10,0.7846567846770656,All age groups,parsebioscience,IL-10,CD8T
IKZF3,0.7829327198211316,0.05353694721445707,PBS,IL-10,0.8002032945230683,All age groups,parsebioscience,IL-10,CD8T
IKZF5,3.4189320557147572e-06,0.6213438758264205,PBS,IL-10,1.3109836020533828e-05,All age groups,parsebioscience,IL-10,CD8T
IRF1,8.553729749900774e-07,-0.7278716036081703,PBS,IL-10,3.8046989927558646e-06,All age groups,parsebioscience,IL-10,CD8T
IRF2,0.03424625883336662,0.40768151279355347,PBS,IL-10,0.043254208336570656,All age groups,parsebioscience,IL-10,CD8T
IRF3,0.04841074953843741,0.3499157756508493,PBS,IL-10,0.0595495060694053,All age groups,parsebioscience,IL-10,CD8T
IRF4,0.31100214990513175,0.1842076978781405,PBS,IL-10,0.33317378679624904,All age groups,parsebioscience,IL-10,CD8T
IRF5,0.5899471493371078,0.06261287801630358,PBS,IL-10,0.6131039533297793,All age groups,parsebioscience,IL-10,CD8T
IRF7,0.3185487806216475,-0.1618291502439605,PBS,IL-10,0.34060215774160774,All age groups,parsebioscience,IL-10,CD8T
IRF8,0.020206087889536373,0.27042261870071543,PBS,IL-10,0.02873295362297244,All age groups,parsebioscience,IL-10,CD8T
IRF9,0.19027595593452484,-0.2577365076658127,PBS,IL-10,0.2103249135180831,All age groups,parsebioscience,IL-10,CD8T
JAZF1,0.0008340277930455582,-0.5517854010449932,PBS,IL-10,0.001797362220671823,All age groups,parsebioscience,IL-10,CD8T
JUN,0.009081630790733628,0.23232043166462757,PBS,IL-10,0.014764288653941221,All age groups,parsebioscience,IL-10,CD8T
JUNB,3.863721595780893e-10,0.9768542165852768,PBS,IL-10,5.114831445843277e-09,All age groups,parsebioscience,IL-10,CD8T
JUND,0.5155050287950276,-0.05565106130741687,PBS,IL-10,0.5397755103767145,All age groups,parsebioscience,IL-10,CD8T
KAT7,0.03114438658873931,0.44584045020578666,PBS,IL-10,0.040744185749033074,All age groups,parsebioscience,IL-10,CD8T
KCMF1,0.030562361531670825,0.42118415069430376,PBS,IL-10,0.04007705898964382,All age groups,parsebioscience,IL-10,CD8T
KDM2A,0.030515773634417844,0.3907313265229054,PBS,IL-10,0.04007705898964382,All age groups,parsebioscience,IL-10,CD8T
KDM2B,0.02195877632652919,0.4663772302218952,PBS,IL-10,0.030731161828647012,All age groups,parsebioscience,IL-10,CD8T
KDM5B,0.0015097790858395934,0.5337898967035375,PBS,IL-10,0.0031142815211776735,All age groups,parsebioscience,IL-10,CD8T
KIN,0.029030189146647054,0.4330527100734927,PBS,IL-10,0.03872831932100579,All age groups,parsebioscience,IL-10,CD8T
KLF10,0.9237664588770332,-0.01528726420985755,PBS,IL-10,0.932149094620019,All age groups,parsebioscience,IL-10,CD8T
KLF11,0.07399898924388174,0.28846185369022237,PBS,IL-10,0.08698401272642335,All age groups,parsebioscience,IL-10,CD8T
KLF12,0.017002204643040364,0.4650968882746395,PBS,IL-10,0.025008533813572598,All age groups,parsebioscience,IL-10,CD8T
KLF13,4.0945278919875274e-07,0.6808187954379711,PBS,IL-10,2.014652661898288e-06,All age groups,parsebioscience,IL-10,CD8T
KLF2,0.3846601543509879,-0.07066560409014462,PBS,IL-10,0.40815085079990315,All age groups,parsebioscience,IL-10,CD8T
KLF3,0.6133364304757125,-0.07469540829770745,PBS,IL-10,0.635037347010235,All age groups,parsebioscience,IL-10,CD8T
KLF6,9.407694065782811e-08,-0.8200672882828358,PBS,IL-10,5.624384839328219e-07,All age groups,parsebioscience,IL-10,CD8T
KLF7,8.530955405165044e-12,0.8296535592598093,PBS,IL-10,1.4373367288702318e-10,All age groups,parsebioscience,IL-10,CD8T
KLF9,4.441782816134704e-09,0.6281343315636924,PBS,IL-10,3.920049596461739e-08,All age groups,parsebioscience,IL-10,CD8T
KMT2A,0.009757239453333207,0.4817965661841787,PBS,IL-10,0.015770421907131578,All age groups,parsebioscience,IL-10,CD8T
KMT2B,1.72406823549581e-05,0.3540574571683373,PBS,IL-10,5.573150807765525e-05,All age groups,parsebioscience,IL-10,CD8T
L3MBTL3,0.004279894816968101,0.4141785006713023,PBS,IL-10,0.007701040512084998,All age groups,parsebioscience,IL-10,CD8T
LCOR,0.029335002640993563,0.456587167050346,PBS,IL-10,0.03885224410688254,All age groups,parsebioscience,IL-10,CD8T
LCORL,0.032458851026354645,0.41828394061598334,PBS,IL-10,0.0419995787581867,All age groups,parsebioscience,IL-10,CD8T
LEF1,2.8138136611165162e-15,1.338113307064924,PBS,IL-10,1.3037336629839858e-13,All age groups,parsebioscience,IL-10,CD8T
LIN54,0.011071174879635638,0.40700686996333885,PBS,IL-10,0.017739404129906093,All age groups,parsebioscience,IL-10,CD8T
MAF,0.007633007973100177,-0.361581011182937,PBS,IL-10,0.012821608559044406,All age groups,parsebioscience,IL-10,CD8T
MAFF,0.595582229482936,0.051550567781555395,PBS,IL-10,0.6178054470009561,All age groups,parsebioscience,IL-10,CD8T
MAX,8.272189143713897e-09,0.6482914695448406,PBS,IL-10,6.864682334186457e-08,All age groups,parsebioscience,IL-10,CD8T
MAZ,0.07948264941606109,0.33618019200892085,PBS,IL-10,0.09323281239521089,All age groups,parsebioscience,IL-10,CD8T
MBD1,0.006003483965175573,0.4779173365895925,PBS,IL-10,0.01033417054067374,All age groups,parsebioscience,IL-10,CD8T
MBD2,0.03430774438206413,0.4108678120230567,PBS,IL-10,0.043254208336570656,All age groups,parsebioscience,IL-10,CD8T
MBD4,0.02573731124700202,0.4381669066240305,PBS,IL-10,0.03515957015560964,All age groups,parsebioscience,IL-10,CD8T
MBNL2,0.06348575860566208,0.38981686392880976,PBS,IL-10,0.07574695661963116,All age groups,parsebioscience,IL-10,CD8T
MECP2,0.2088230719846247,0.24880516963342872,PBS,IL-10,0.2294577628921963,All age groups,parsebioscience,IL-10,CD8T
MEF2A,1.1700237682390772e-05,0.607713018329612,PBS,IL-10,3.8954084738977655e-05,All age groups,parsebioscience,IL-10,CD8T
MEF2D,0.05078238705131869,0.38984337234398486,PBS,IL-10,0.06205496088029273,All age groups,parsebioscience,IL-10,CD8T
MGA,0.0007021031319673592,0.60363906891281,PBS,IL-10,0.0015677483589311314,All age groups,parsebioscience,IL-10,CD8T
MLX,0.010961370340693435,0.4573236878445778,PBS,IL-10,0.017614225171750143,All age groups,parsebioscience,IL-10,CD8T
MLXIP,5.508805113748205e-09,0.7466501833029433,PBS,IL-10,4.785774442568753e-08,All age groups,parsebioscience,IL-10,CD8T
MTERF1,0.00010928300876591581,0.2504012857645965,PBS,IL-10,0.000293533105670769,All age groups,parsebioscience,IL-10,CD8T
MTERF2,0.14641182774482556,0.2410291386166491,PBS,IL-10,0.16412293593976413,All age groups,parsebioscience,IL-10,CD8T
MTERF4,1.5910799353429351e-13,0.7123840425182244,PBS,IL-10,4.42320222025336e-12,All age groups,parsebioscience,IL-10,CD8T
