gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
ZBTB40,1.238671252690514e-10,0.7519880780684467,healthy,SLE,2.55856684981975e-10,Younger than 50,perez_sle,SLE,CD4T
ZBTB44,2.0103686228755934e-06,0.5145747869747854,healthy,SLE,3.1862446098405633e-06,Younger than 50,perez_sle,SLE,CD4T
ZBTB7A,1.2360382929819964e-18,1.2498087830833473,healthy,SLE,7.59711341052349e-18,Younger than 50,perez_sle,SLE,CD4T
ZBTB7B,7.763963054988488e-19,0.9867441267856076,healthy,SLE,5.2878883509651326e-18,Younger than 50,perez_sle,SLE,CD4T
ZEB1,0.9291666095412668,0.21818331031601979,healthy,SLE,0.9518292097739807,Younger than 50,perez_sle,SLE,CD4T
ZEB2,1.0264245835403657e-15,1.2825770048158294,healthy,SLE,3.803808750767238e-15,Younger than 50,perez_sle,SLE,CD4T
ZFP14,6.685040679046079e-06,-0.31372206387825896,healthy,SLE,1.014837500674465e-05,Younger than 50,perez_sle,SLE,CD4T
ZFP91,1.4783158586152678e-13,0.7827663036610648,healthy,SLE,4.382771722012323e-13,Younger than 50,perez_sle,SLE,CD4T
ZFX,0.000885410055735582,0.6708171986741007,healthy,SLE,0.00112688552548165,Younger than 50,perez_sle,SLE,CD4T
ZGPAT,1.6556984049058908e-18,0.8129287157388543,healthy,SLE,9.482636319006466e-18,Younger than 50,perez_sle,SLE,CD4T
ZHX2,0.011811205009509166,0.520848644430302,healthy,SLE,0.014173446011410998,Younger than 50,perez_sle,SLE,CD4T
ZKSCAN1,0.29546536832344883,-0.10214082408135106,healthy,SLE,0.32093652076512547,Younger than 50,perez_sle,SLE,CD4T
ZNF10,1.636444951352168e-07,-0.8727502303772852,healthy,SLE,2.786379241491529e-07,Younger than 50,perez_sle,SLE,CD4T
ZNF101,1.1970524414041266e-07,-0.4756011697108473,healthy,SLE,2.0803945878195858e-07,Younger than 50,perez_sle,SLE,CD4T
ZNF142,5.117531098723538e-15,0.7044365734083158,healthy,SLE,1.7194904491711086e-14,Younger than 50,perez_sle,SLE,CD4T
ZNF148,0.021354585426001903,-0.4734310356771143,healthy,SLE,0.025264579940621968,Younger than 50,perez_sle,SLE,CD4T
ZNF207,0.2904440689239004,0.17806972669184873,healthy,SLE,0.31684807518970953,Younger than 50,perez_sle,SLE,CD4T
ZNF217,9.336881403518976e-05,0.9741690755143173,healthy,SLE,0.00013071633964926568,Younger than 50,perez_sle,SLE,CD4T
ZNF24,0.33909941171826896,-0.21170814528151993,healthy,SLE,0.3651839818504435,Younger than 50,perez_sle,SLE,CD4T
ZNF276,3.381434722663726e-15,0.6104576262059931,healthy,SLE,1.1672897946729573e-14,Younger than 50,perez_sle,SLE,CD4T
ZNF280D,4.058198787329765e-05,0.34420420282397224,healthy,SLE,5.7453151371185436e-05,Younger than 50,perez_sle,SLE,CD4T
ZNF292,0.07430894564248539,0.27451418030568586,healthy,SLE,0.08511751955411963,Younger than 50,perez_sle,SLE,CD4T
ZNF326,0.37772473998828004,0.06824774180015097,healthy,SLE,0.4050495084129641,Younger than 50,perez_sle,SLE,CD4T
ZNF331,0.032553693311396945,-0.9249365664544449,healthy,SLE,0.03833425567510294,Younger than 50,perez_sle,SLE,CD4T
ZNF335,8.60451238456275e-15,1.3260222567090985,healthy,SLE,2.7799193857818117e-14,Younger than 50,perez_sle,SLE,CD4T
ZNF33A,0.2368224884586615,-0.10339218164904018,healthy,SLE,0.2594750743112291,Younger than 50,perez_sle,SLE,CD4T
ZNF350,3.1483938846770776e-13,0.41059398254127233,healthy,SLE,8.623861510202431e-13,Younger than 50,perez_sle,SLE,CD4T
ZNF394,0.00986160795481961,0.35130917385397353,healthy,SLE,0.011947717329877604,Younger than 50,perez_sle,SLE,CD4T
ZNF407,8.054748306980281e-05,0.727370117097518,healthy,SLE,0.00011339645661223635,Younger than 50,perez_sle,SLE,CD4T
ZNF451,0.2088201767921548,0.22844876996825358,healthy,SLE,0.22979338232149787,Younger than 50,perez_sle,SLE,CD4T
ZNF460,3.714554189993409e-11,0.8191390654242241,healthy,SLE,8.000578255370419e-11,Younger than 50,perez_sle,SLE,CD4T
ZNF507,0.01845504563706195,0.19077419796567074,healthy,SLE,0.022041097158955504,Younger than 50,perez_sle,SLE,CD4T
ZNF511,8.154470579138855e-19,0.5539147385778831,healthy,SLE,5.4077015419552415e-18,Younger than 50,perez_sle,SLE,CD4T
ZNF592,1.7784097522433585e-13,1.1327187937509535,healthy,SLE,5.151255834084211e-13,Younger than 50,perez_sle,SLE,CD4T
ZNF609,6.12671457260238e-13,-1.0540652516499156,healthy,SLE,1.608262575308125e-12,Younger than 50,perez_sle,SLE,CD4T
ZNF639,5.875255425401511e-06,0.33793084101162296,healthy,SLE,8.973117376976853e-06,Younger than 50,perez_sle,SLE,CD4T
ZNF644,0.9356901778064318,0.15405408439762347,healthy,SLE,0.9546312745231612,Younger than 50,perez_sle,SLE,CD4T
ZNF652,1.1315790751125574e-06,0.4882886035108349,healthy,SLE,1.8047970058757246e-06,Younger than 50,perez_sle,SLE,CD4T
ZNF655,0.0037892855692568533,0.06110348059591164,healthy,SLE,0.00470394070666368,Younger than 50,perez_sle,SLE,CD4T
ZNF708,0.00011433051984318704,-0.39370530833577044,healthy,SLE,0.0001548994139810921,Younger than 50,perez_sle,SLE,CD4T
ZNF766,4.7401666600979414e-08,0.29385248493600447,healthy,SLE,8.532299988176294e-08,Younger than 50,perez_sle,SLE,CD4T
ZNF770,0.942218066654801,0.0009133018997653508,healthy,SLE,0.9574151322460075,Younger than 50,perez_sle,SLE,CD4T
ZNF800,0.496698997275953,0.14012640473891658,healthy,SLE,0.525916585351009,Younger than 50,perez_sle,SLE,CD4T
ZNF83,0.8621137535275507,0.018053490736880867,healthy,SLE,0.8977382887972842,Younger than 50,perez_sle,SLE,CD4T
ZNF830,6.909151619067433e-13,0.6188931800050366,healthy,SLE,1.7949548536133948e-12,Younger than 50,perez_sle,SLE,CD4T
ADNP,3.744310661459965e-05,-0.6144552437933548,healthy,SLE,7.996324463456874e-05,Older than 50,perez_sle,SLE,CD4T
AEBP2,3.0473297460648772e-05,0.3537935772537608,healthy,SLE,6.856491928645974e-05,Older than 50,perez_sle,SLE,CD4T
AHR,7.176233472388366e-06,1.7343483889042695,healthy,SLE,2.2053790671242296e-05,Older than 50,perez_sle,SLE,CD4T
AKAP8,3.0473297460648772e-05,0.6640790910901124,healthy,SLE,6.856491928645974e-05,Older than 50,perez_sle,SLE,CD4T
AKNA,8.967003035539187e-07,1.3646380385191947,healthy,SLE,6.276902124877432e-06,Older than 50,perez_sle,SLE,CD4T
ARHGAP35,9.675390703174678e-05,0.9569966277108186,healthy,SLE,0.00019048425446875148,Older than 50,perez_sle,SLE,CD4T
ARID2,2.7464262792975345e-06,0.97073997242709,healthy,SLE,1.1345892170212766e-05,Older than 50,perez_sle,SLE,CD4T
ARID5A,0.9858829189330035,-0.0547086742512608,healthy,SLE,0.9858829189330035,Older than 50,perez_sle,SLE,CD4T
ASH1L,3.2628757356101592e-06,1.6640605032722888,healthy,SLE,1.2847573208965003e-05,Older than 50,perez_sle,SLE,CD4T
ATF1,0.053774004894970785,0.18375716057289715,healthy,SLE,0.06422298214944377,Older than 50,perez_sle,SLE,CD4T
ATF2,1.7106288424545534e-05,0.6306494393225748,healthy,SLE,4.185227847558713e-05,Older than 50,perez_sle,SLE,CD4T
ATF3,0.016372949801009052,0.43725575625302593,healthy,SLE,0.02073358467263458,Older than 50,perez_sle,SLE,CD4T
ATF4,0.002579227419389158,0.9219232890532822,healthy,SLE,0.003651490503854313,Older than 50,perez_sle,SLE,CD4T
ATF6,3.871767308786558e-06,0.7711391556492382,healthy,SLE,1.4348314144326657e-05,Older than 50,perez_sle,SLE,CD4T
BACH1,1.4450932008010603e-06,1.0045565507919658,healthy,SLE,7.431907889834024e-06,Older than 50,perez_sle,SLE,CD4T
BACH2,0.192416925363037,-0.747838051302292,healthy,SLE,0.21174264275757784,Older than 50,perez_sle,SLE,CD4T
BATF,0.011787107389806487,1.515341506144651,healthy,SLE,0.015470578449121015,Older than 50,perez_sle,SLE,CD4T
BCL11B,0.048173268893186835,0.7277033277660987,healthy,SLE,0.0578079226718242,Older than 50,perez_sle,SLE,CD4T
BHLHE40,0.00011744104720759202,2.029810707896978,healthy,SLE,0.00022591712897948997,Older than 50,perez_sle,SLE,CD4T
CAMTA1,0.3131850036209922,-0.13889598903180067,healthy,SLE,0.3330068392932069,Older than 50,perez_sle,SLE,CD4T
CC2D1A,7.571561627136113e-05,0.5119477193490347,healthy,SLE,0.00015512467723888623,Older than 50,perez_sle,SLE,CD4T
CDC5L,8.819546831502855e-08,0.5998181873030756,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
CEBPB,0.0006954627854421003,0.7259050054580598,healthy,SLE,0.0011022429052289892,Older than 50,perez_sle,SLE,CD4T
CEBPD,0.006095871427596628,0.47452069464118996,healthy,SLE,0.008258922579324464,Older than 50,perez_sle,SLE,CD4T
CEBPZ,0.0004695950052791131,0.2608420885804179,healthy,SLE,0.000773450596930304,Older than 50,perez_sle,SLE,CD4T
CLOCK,0.0011548249594694065,0.6044477662508143,healthy,SLE,0.0017637326653714572,Older than 50,perez_sle,SLE,CD4T
CREB1,1.5769561937844022e-07,0.7861393227663438,healthy,SLE,2.655885726622574e-06,Older than 50,perez_sle,SLE,CD4T
CREB3,0.016372949801009052,0.461616707186872,healthy,SLE,0.02073358467263458,Older than 50,perez_sle,SLE,CD4T
CREB3L2,0.0007577891800214125,0.641074805127572,healthy,SLE,0.0011861048035117763,Older than 50,perez_sle,SLE,CD4T
CREM,0.03843314377925255,0.5699291107641749,healthy,SLE,0.04656323188640213,Older than 50,perez_sle,SLE,CD4T
CTCF,1.0717622995867699e-07,1.1633893386060357,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
CUX1,1.7244530436566235e-06,0.6727402808038576,healthy,SLE,8.047447537064244e-06,Older than 50,perez_sle,SLE,CD4T
DDIT3,0.36684596847658246,0.4241142701218088,healthy,SLE,0.38358997533650946,Older than 50,perez_sle,SLE,CD4T
DMTF1,1.0538393026304752e-05,0.8100136376291198,healthy,SLE,2.9839045422795476e-05,Older than 50,perez_sle,SLE,CD4T
DNMT1,1.1395634195712314e-06,0.8898850464547863,healthy,SLE,7.0041458959012275e-06,Older than 50,perez_sle,SLE,CD4T
DR1,0.00014224998499414462,0.8994511826230847,healthy,SLE,0.00026358085454797385,Older than 50,perez_sle,SLE,CD4T
DRAP1,0.6497226287855105,-0.09620419877900588,healthy,SLE,0.6628749087204399,Older than 50,perez_sle,SLE,CD4T
E2F2,0.006785515299706474,0.5758707596107078,healthy,SLE,0.009144116874470755,Older than 50,perez_sle,SLE,CD4T
E2F4,0.0009772584108161176,0.44547672167029084,healthy,SLE,0.001510853494022464,Older than 50,perez_sle,SLE,CD4T
EEA1,0.17680865957784753,0.12566863032408948,healthy,SLE,0.19542009742814725,Older than 50,perez_sle,SLE,CD4T
EGR1,0.14516856358214134,0.25191201116706097,healthy,SLE,0.1625887912119983,Older than 50,perez_sle,SLE,CD4T
ELF1,0.0018819457307350763,0.9834909216000067,healthy,SLE,0.002741331353440689,Older than 50,perez_sle,SLE,CD4T
ELF2,1.7244530436566235e-06,0.9947434341444428,healthy,SLE,8.047447537064244e-06,Older than 50,perez_sle,SLE,CD4T
ELF4,0.000227571525343416,0.7450355451899231,healthy,SLE,0.0004010351355702156,Older than 50,perez_sle,SLE,CD4T
ELK3,3.208996221856679e-05,1.276615493064349,healthy,SLE,7.15634555670693e-05,Older than 50,perez_sle,SLE,CD4T
ELK4,1.5374818892935963e-05,0.5370535567676078,healthy,SLE,3.953524858183533e-05,Older than 50,perez_sle,SLE,CD4T
EOMES,0.005470008906197172,0.4879508282380942,healthy,SLE,0.007491533936748301,Older than 50,perez_sle,SLE,CD4T
ETS1,0.00014224998499414462,2.263774395462434,healthy,SLE,0.00026358085454797385,Older than 50,perez_sle,SLE,CD4T
ETV3,0.013025677139830577,0.42160648975332915,healthy,SLE,0.016833182765319515,Older than 50,perez_sle,SLE,CD4T
ETV6,3.557094521901266e-05,1.0607079099000796,healthy,SLE,7.661434354864264e-05,Older than 50,perez_sle,SLE,CD4T
ETV7,0.014377993812264228,0.47753227441248125,healthy,SLE,0.01839215452127201,Older than 50,perez_sle,SLE,CD4T
FLI1,0.0011548249594694065,0.5303763951164946,healthy,SLE,0.0017637326653714572,Older than 50,perez_sle,SLE,CD4T
FOS,0.02780962501680513,1.005687749440046,healthy,SLE,0.034522293124309815,Older than 50,perez_sle,SLE,CD4T
FOSB,0.009953665345426249,0.7562856596722956,healthy,SLE,0.013271553793901665,Older than 50,perez_sle,SLE,CD4T
FOSL2,0.0037803924106945895,0.7885010599076878,healthy,SLE,0.005292549374972425,Older than 50,perez_sle,SLE,CD4T
FOXJ3,6.233880673397247e-07,1.1172849938312934,healthy,SLE,5.0594808404398595e-06,Older than 50,perez_sle,SLE,CD4T
FOXK1,0.1023110215326124,0.2985740354325874,healthy,SLE,0.11561604227003734,Older than 50,perez_sle,SLE,CD4T
FOXO1,0.7367297425941673,-0.06496370256403594,healthy,SLE,0.7486124803779443,Older than 50,perez_sle,SLE,CD4T
FOXP1,0.7906929342904547,-0.15990579285530515,healthy,SLE,0.7970184777647783,Older than 50,perez_sle,SLE,CD4T
GATA3,0.0004695950052791131,2.1530800795021108,healthy,SLE,0.000773450596930304,Older than 50,perez_sle,SLE,CD4T
GATAD2A,3.364605077407136e-07,0.8054118803000563,healthy,SLE,3.686436867419993e-06,Older than 50,perez_sle,SLE,CD4T
GATAD2B,1.7244530436566235e-06,1.165531901434795,healthy,SLE,8.047447537064244e-06,Older than 50,perez_sle,SLE,CD4T
GFI1B,1.1127099755327276e-05,0.6503544375258613,healthy,SLE,3.081350701475246e-05,Older than 50,perez_sle,SLE,CD4T
GTF2I,7.584210806482547e-06,0.6359206448751529,healthy,SLE,2.2752632419447643e-05,Older than 50,perez_sle,SLE,CD4T
GTF3A,0.5126736508425054,0.20619486195414538,healthy,SLE,0.5273214694380055,Older than 50,perez_sle,SLE,CD4T
HBP1,0.25994469624098304,0.10818767130917895,healthy,SLE,0.2835760322628906,Older than 50,perez_sle,SLE,CD4T
HIF1A,0.0012543819879690522,0.36099766692833946,healthy,SLE,0.0018928398860371327,Older than 50,perez_sle,SLE,CD4T
HIVEP1,0.034226826546465805,0.36924092568162337,healthy,SLE,0.04186971014422031,Older than 50,perez_sle,SLE,CD4T
HLF,0.00032828302713055064,0.906727675203225,healthy,SLE,0.0005627709036523725,Older than 50,perez_sle,SLE,CD4T
HMBOX1,1.3620530887147414e-06,0.5696768883465886,healthy,SLE,7.302922943747124e-06,Older than 50,perez_sle,SLE,CD4T
HMG20B,0.00014224998499414462,0.31332444289699346,healthy,SLE,0.00026358085454797385,Older than 50,perez_sle,SLE,CD4T
HSF1,9.448985597580492e-06,0.5400276242088147,healthy,SLE,2.7687725239421907e-05,Older than 50,perez_sle,SLE,CD4T
HSF2,0.21332212592758604,0.14541167867283544,healthy,SLE,0.23372685101631166,Older than 50,perez_sle,SLE,CD4T
IKZF1,0.002480711300520461,1.3079147290256934,healthy,SLE,0.003531860156673199,Older than 50,perez_sle,SLE,CD4T
IKZF2,0.005085624925755524,0.661692101579904,healthy,SLE,0.007041634512584572,Older than 50,perez_sle,SLE,CD4T
IKZF3,3.6576139922867735e-06,1.5137938931147668,healthy,SLE,1.396543524327677e-05,Older than 50,perez_sle,SLE,CD4T
IKZF5,7.206364293898665e-05,0.5716014947514738,healthy,SLE,0.00014885277066085768,Older than 50,perez_sle,SLE,CD4T
IRF1,1.6218543857919145e-05,1.7866318146871834,healthy,SLE,4.0466069823719054e-05,Older than 50,perez_sle,SLE,CD4T
IRF2,0.009294516690716523,0.4466610996036522,healthy,SLE,0.012458607479045552,Older than 50,perez_sle,SLE,CD4T
IRF3,1.4450932008010603e-06,1.4209781086484732,healthy,SLE,7.431907889834024e-06,Older than 50,perez_sle,SLE,CD4T
IRF4,0.048173268893186835,0.12386042564771332,healthy,SLE,0.0578079226718242,Older than 50,perez_sle,SLE,CD4T
IRF5,0.0013618120739883539,0.7651092201984442,healthy,SLE,0.002042718110982531,Older than 50,perez_sle,SLE,CD4T
IRF7,3.557094521901266e-05,0.8672017345230145,healthy,SLE,7.661434354864264e-05,Older than 50,perez_sle,SLE,CD4T
IRF9,3.4947700195789125e-08,1.2312915461433338,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
JUN,0.061529325336284926,0.5720555794350126,healthy,SLE,0.0727952581443371,Older than 50,perez_sle,SLE,CD4T
JUNB,0.5279828834705547,0.555047820189726,healthy,SLE,0.5408605147747145,Older than 50,perez_sle,SLE,CD4T
JUND,0.1484536887497539,0.8661942833326322,healthy,SLE,0.16480321394245806,Older than 50,perez_sle,SLE,CD4T
KAT7,7.584210806482547e-06,0.9629251492345254,healthy,SLE,2.2752632419447643e-05,Older than 50,perez_sle,SLE,CD4T
KDM2A,3.378789895925474e-05,2.141875340630925,healthy,SLE,7.468903980466837e-05,Older than 50,perez_sle,SLE,CD4T
KDM5B,8.262501398319633e-08,0.5612188527830515,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
KLF10,0.00018021939023071552,1.1283155570060206,healthy,SLE,0.00032439490241528793,Older than 50,perez_sle,SLE,CD4T
KLF12,5.431953608848515e-06,2.565229918301304,healthy,SLE,1.8751401499038708e-05,Older than 50,perez_sle,SLE,CD4T
KLF13,1.219663533562646e-07,1.287723587361013,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
KLF2,0.41231598899081423,0.4516605498088033,healthy,SLE,0.4258345460069065,Older than 50,perez_sle,SLE,CD4T
KLF3,0.013025677139830577,0.7310736426729321,healthy,SLE,0.016833182765319515,Older than 50,perez_sle,SLE,CD4T
KLF6,0.00021725470066070332,2.259243360871622,healthy,SLE,0.00038555059553871293,Older than 50,perez_sle,SLE,CD4T
KLF7,0.8364544874338863,-0.01788175401159542,healthy,SLE,0.8397869754316308,Older than 50,perez_sle,SLE,CD4T
KLF8,0.0005128874028944157,0.5556687455739344,healthy,SLE,0.0008338556485767275,Older than 50,perez_sle,SLE,CD4T
KLF9,0.28572731603873014,0.037805108311218305,healthy,SLE,0.305098659498983,Older than 50,perez_sle,SLE,CD4T
KMT2A,3.580797409171796e-07,2.361100886835727,healthy,SLE,3.7598372796303863e-06,Older than 50,perez_sle,SLE,CD4T
LCOR,4.097910285681396e-06,0.9983417720711341,healthy,SLE,1.496628104335814e-05,Older than 50,perez_sle,SLE,CD4T
LEF1,0.014377993812264228,-1.1272905518392218,healthy,SLE,0.01839215452127201,Older than 50,perez_sle,SLE,CD4T
MAF,0.00023834685063644291,1.2204608795778729,healthy,SLE,0.0004142303886923008,Older than 50,perez_sle,SLE,CD4T
MAFF,0.39243328230365526,0.41300509007459496,healthy,SLE,0.408649533638517,Older than 50,perez_sle,SLE,CD4T
MAX,2.331292465973358e-08,1.1424031997873314,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
MAZ,0.06488054487552224,0.34932141704334896,healthy,SLE,0.07640138929267104,Older than 50,perez_sle,SLE,CD4T
MBD2,0.0037803924106945895,0.424758780890393,healthy,SLE,0.005292549374972425,Older than 50,perez_sle,SLE,CD4T
MBD4,3.364605077407136e-07,0.5004615918632895,healthy,SLE,3.686436867419993e-06,Older than 50,perez_sle,SLE,CD4T
MEF2A,0.00229393302358833,0.5414814965008627,healthy,SLE,0.003284495011046927,Older than 50,perez_sle,SLE,CD4T
MEF2D,4.588749360554031e-06,0.6928039789271736,healthy,SLE,1.6286828716332617e-05,Older than 50,perez_sle,SLE,CD4T
MGA,1.0538393026304752e-05,0.8191196934905882,healthy,SLE,2.9839045422795476e-05,Older than 50,perez_sle,SLE,CD4T
MLX,0.0006954627854421003,0.39313430873312205,healthy,SLE,0.0011022429052289892,Older than 50,perez_sle,SLE,CD4T
MSC,0.0018081870514715782,0.9980457858122151,healthy,SLE,0.0026646967074317996,Older than 50,perez_sle,SLE,CD4T
MTF2,1.1434010252324858e-07,0.6260622496401741,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
MXD4,0.0005598772036241547,1.0056156550353572,healthy,SLE,0.0009044170212390191,Older than 50,perez_sle,SLE,CD4T
MXI1,0.004902739723697511,0.3662088522021989,healthy,SLE,0.0068259138694573085,Older than 50,perez_sle,SLE,CD4T
MYBL1,7.176233472388366e-06,0.868740273998653,healthy,SLE,2.2053790671242296e-05,Older than 50,perez_sle,SLE,CD4T
MYC,0.07392130946932218,-0.8204369768223856,healthy,SLE,0.08664265109892647,Older than 50,perez_sle,SLE,CD4T
NCOA1,1.2400042947994309e-05,0.8572243897387644,healthy,SLE,3.3965335031462674e-05,Older than 50,perez_sle,SLE,CD4T
NCOA2,4.588749360554031e-06,0.9566522885342383,healthy,SLE,1.6286828716332617e-05,Older than 50,perez_sle,SLE,CD4T
NCOA3,5.744607529509744e-06,0.663190689013397,healthy,SLE,1.9301881299152742e-05,Older than 50,perez_sle,SLE,CD4T
NFAT5,2.592431508035102e-06,1.2592623875285849,healthy,SLE,1.088821233374743e-05,Older than 50,perez_sle,SLE,CD4T
NFATC1,5.744607529509744e-06,0.5604007938789586,healthy,SLE,1.9301881299152742e-05,Older than 50,perez_sle,SLE,CD4T
NFATC2,1.2836123114429251e-06,1.9272433947123222,healthy,SLE,7.188228944080381e-06,Older than 50,perez_sle,SLE,CD4T
NFATC3,1.7244530436566235e-06,1.7342959981493502,healthy,SLE,8.047447537064244e-06,Older than 50,perez_sle,SLE,CD4T
NFE2L2,1.3087504014818498e-05,0.5423953628094955,healthy,SLE,3.4716326439308017e-05,Older than 50,perez_sle,SLE,CD4T
NFKB1,0.0016025578949403873,0.98381692304228,healthy,SLE,0.0023896129557690986,Older than 50,perez_sle,SLE,CD4T
NFKB2,0.0005848476841708514,0.9044494780888268,healthy,SLE,0.0009387364102614939,Older than 50,perez_sle,SLE,CD4T
NFYC,1.0717622995867699e-07,0.5501664307747554,healthy,SLE,2.5612934204815567e-06,Older than 50,perez_sle,SLE,CD4T
NR1D2,8.355092857630004e-05,0.9599636940801846,healthy,SLE,0.00016843867200982087,Older than 50,perez_sle,SLE,CD4T
NR1H2,0.011398106793394562,0.3453761976605083,healthy,SLE,0.015038339853065076,Older than 50,perez_sle,SLE,CD4T
NR2C2,0.00014918213020835707,0.5322220604419421,healthy,SLE,0.0002744080059307006,Older than 50,perez_sle,SLE,CD4T
NR3C1,1.1127099755327276e-05,1.4520329699305137,healthy,SLE,3.081350701475246e-05,Older than 50,perez_sle,SLE,CD4T
NR3C2,0.059908225279515705,0.13375109301798416,healthy,SLE,0.0712116640114998,Older than 50,perez_sle,SLE,CD4T
NR4A1,0.336362499863499,0.5864445876856692,healthy,SLE,0.35318062485667395,Older than 50,perez_sle,SLE,CD4T
NR4A2,0.08828252150287594,0.5686590712721511,healthy,SLE,0.10112361553965789,Older than 50,perez_sle,SLE,CD4T
PBX1,1.2095264354574155e-06,1.024813728527089,healthy,SLE,7.088387482215551e-06,Older than 50,perez_sle,SLE,CD4T
PHF20,1.938787342042664e-06,1.364990902774423,healthy,SLE,8.571480880609673e-06,Older than 50,perez_sle,SLE,CD4T
PHF21A,5.079472387243529e-05,0.8494231901425344,healthy,SLE,0.0001057873588087082,Older than 50,perez_sle,SLE,CD4T
PLAG1,0.33046716448603386,-0.15505532139941341,healthy,SLE,0.3499064094558006,Older than 50,perez_sle,SLE,CD4T
POU2F2,1.3811234639997782e-05,0.8896242063066309,healthy,SLE,3.625449092999418e-05,Older than 50,perez_sle,SLE,CD4T
PRDM1,0.00010662502706813937,2.193156650455876,healthy,SLE,0.0002066885140090086,Older than 50,perez_sle,SLE,CD4T
PRDM2,4.587513126672637e-07,1.3075732695027602,healthy,SLE,4.0983568787990495e-06,Older than 50,perez_sle,SLE,CD4T
RARA,0.00021725470066070332,1.235707291118647,healthy,SLE,0.00038555059553871293,Older than 50,perez_sle,SLE,CD4T
RARG,0.0056718704407604376,0.4888346328256179,healthy,SLE,0.0077260073030898935,Older than 50,perez_sle,SLE,CD4T
RBPJ,2.6074946592142315e-05,1.3097242039916859,healthy,SLE,6.084154204833207e-05,Older than 50,perez_sle,SLE,CD4T
REL,1.6218543857919145e-05,1.8160219147655106,healthy,SLE,4.0466069823719054e-05,Older than 50,perez_sle,SLE,CD4T
RELA,1.7916689425628474e-07,0.5954719053609483,healthy,SLE,2.655885726622574e-06,Older than 50,perez_sle,SLE,CD4T
RELB,0.0002495994873801322,1.1472699899968166,healthy,SLE,0.0004308155535602282,Older than 50,perez_sle,SLE,CD4T
REST,3.161039491266712e-07,1.5844628203419475,healthy,SLE,3.686436867419993e-06,Older than 50,perez_sle,SLE,CD4T
RFX3,0.00013562203819891315,0.6745244868424791,healthy,SLE,0.0002589148001979251,Older than 50,perez_sle,SLE,CD4T
RLF,0.0009370031848870739,0.8369887068316076,healthy,SLE,0.0014575605098243371,Older than 50,perez_sle,SLE,CD4T
RORA,2.909178474362642e-06,2.845397787393999,healthy,SLE,1.1824402831280417e-05,Older than 50,perez_sle,SLE,CD4T
RORC,0.00023834685063644291,1.017257152772062,healthy,SLE,0.0004142303886923008,Older than 50,perez_sle,SLE,CD4T
RREB1,6.789294508689215e-06,0.437497134352423,healthy,SLE,2.138627770237103e-05,Older than 50,perez_sle,SLE,CD4T
RUNX1,9.448985597580492e-06,1.2416201950073527,healthy,SLE,2.7687725239421907e-05,Older than 50,perez_sle,SLE,CD4T
RUNX2,0.00014224998499414462,0.7488985123853136,healthy,SLE,0.00026358085454797385,Older than 50,perez_sle,SLE,CD4T
RUNX3,1.3087504014818498e-05,1.944932782322521,healthy,SLE,3.4716326439308017e-05,Older than 50,perez_sle,SLE,CD4T
RXRA,0.00016401132949150514,0.552307316302552,healthy,SLE,0.0002973442808047431,Older than 50,perez_sle,SLE,CD4T
SAFB,3.0811621808723324e-06,0.6327939894010601,healthy,SLE,1.232464872348933e-05,Older than 50,perez_sle,SLE,CD4T
SAFB2,1.4791514946706963e-07,1.0254133588662615,healthy,SLE,2.655885726622574e-06,Older than 50,perez_sle,SLE,CD4T
SATB1,0.03843314377925255,-0.7188271692556842,healthy,SLE,0.04656323188640213,Older than 50,perez_sle,SLE,CD4T
SKI,1.5374818892935963e-05,0.6232383537024155,healthy,SLE,3.953524858183533e-05,Older than 50,perez_sle,SLE,CD4T
SKIL,0.28572731603873014,0.2950562403160042,healthy,SLE,0.305098659498983,Older than 50,perez_sle,SLE,CD4T
SMAD3,2.114231455147292e-05,1.5962535052239923,healthy,SLE,5.026286100916204e-05,Older than 50,perez_sle,SLE,CD4T
SMAD5,9.214821990481202e-05,1.193388802164561,healthy,SLE,0.00018429643980962405,Older than 50,perez_sle,SLE,CD4T
SNAI3,0.034226826546465805,0.6339034577042106,healthy,SLE,0.04186971014422031,Older than 50,perez_sle,SLE,CD4T
SOX13,0.0018081870514715782,0.5498924709783326,healthy,SLE,0.0026646967074317996,Older than 50,perez_sle,SLE,CD4T
SOX4,0.09277539530294249,-0.3093677975045863,healthy,SLE,0.10578913853548193,Older than 50,perez_sle,SLE,CD4T
SP1,5.079472387243529e-05,0.433048864453502,healthy,SLE,0.0001057873588087082,Older than 50,perez_sle,SLE,CD4T
SP110,0.025394403229634308,0.17275558132274682,healthy,SLE,0.03168014660330616,Older than 50,perez_sle,SLE,CD4T
SP140L,1.7916689425628474e-07,0.6768029199041479,healthy,SLE,2.655885726622574e-06,Older than 50,perez_sle,SLE,CD4T
