gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
UBE2F,0.06692413019665569,-0.0622177514570975,868,0.10041752681661117,,aging,soundlife,B
ILKAP,0.3036953223679753,-0.03495066238204584,868,0.3712217803925862,,aging,soundlife,B
NDUFA10,0.6848504950374269,0.013794777375488919,868,0.7365467140230779,,aging,soundlife,B
COPS9,0.33301810084347727,-0.03289635834347258,868,0.4010231122312022,,aging,soundlife,B
RNPEPL1,0.007861896825792428,-0.09016262105381442,868,0.016256373759138538,,aging,soundlife,B
SNED1,8.579078865521555e-07,-0.16613098266849408,868,8.319500079877937e-06,,aging,soundlife,B
MTERF4,6.082854176795469e-06,-0.15285437978482563,868,4.224387353549182e-05,,aging,soundlife,B
PASK,1.5650344207892862e-07,-0.17686767407862256,868,2.1344405611190055e-06,,aging,soundlife,B
PPP1R7,0.5016004184760169,-0.02283821077823881,868,0.5661511650242622,,aging,soundlife,B
HDLBP,1.077341860350876e-10,-0.21682074325783596,868,5.614440101503346e-09,,aging,soundlife,B
FARP2,0.8271345687472166,-0.007422828428599566,868,0.8593083607244179,,aging,soundlife,B
STK25,0.3184696087651288,-0.033900131968694944,868,0.38640738068984964,,aging,soundlife,B
THAP4,0.002145658632562307,-0.10404566679416133,868,0.005427652657744431,,aging,soundlife,B
ATG4B,0.00010429757540917179,-0.13132677371964208,868,0.0004335586630173743,,aging,soundlife,B
ING5,0.22874407573450148,0.040894699450469224,868,0.29051902624492854,,aging,soundlife,B
IL5RA,0.9452608611159729,-0.002333806504872123,868,0.9570560922055577,,aging,soundlife,B
TRNT1,1.6709701416015005e-06,-0.16173195060084686,868,1.4377071956598145e-05,,aging,soundlife,B
CRBN,2.042367576434837e-07,-0.1752310578899913,868,2.671750237744348e-06,,aging,soundlife,B
SUMF1,0.020647445703550035,-0.07854662634124085,868,0.036601251924711205,,aging,soundlife,B
ITPR1,0.0084379525948147,-0.08935447268595657,868,0.01717601655533891,,aging,soundlife,B
BHLHE40,0.7487581462090098,-0.010886284689666799,868,0.7938088597773906,,aging,soundlife,B
ARL8B,0.6570977891964869,-0.015088635993306796,868,0.7112456651046067,,aging,soundlife,B
EDEM1,0.5491624776311781,-0.020359145662442818,868,0.6120903289194665,,aging,soundlife,B
RAD18,0.005618016800596756,-0.09392301550138948,868,0.012252973015251857,,aging,soundlife,B
THUMPD3,0.439406436955313,0.026277314928239492,868,0.5081355332642172,,aging,soundlife,B
SETD5,6.382471717286694e-06,-0.15251434127281105,868,4.389661342039453e-05,,aging,soundlife,B
MTMR14,1.924718574247654e-05,-0.14449668198792948,868,0.00010841341002572462,,aging,soundlife,B
OGG1,0.5083935865650187,0.022476934212363103,868,0.5727235233357766,,aging,soundlife,B
TADA3,0.22341329774422294,0.04136663068624599,868,0.2845944432711584,,aging,soundlife,B
ARPC4,0.0239315378082174,-0.07664687790154603,868,0.04144856994073859,,aging,soundlife,B
TTLL3,0.5769557083516892,-0.018959840929060737,868,0.638406022878358,,aging,soundlife,B
RPUSD3,0.23044740639035752,-0.04074555540094958,868,0.29245057908576355,,aging,soundlife,B
JAGN1,0.006996359503108386,-0.09148254956646702,868,0.014727968609170692,,aging,soundlife,B
EMC3,0.0007156450970345164,-0.11463038397941322,868,0.0021506259127947727,,aging,soundlife,B
FANCD2,0.9282846844560082,-0.0030593085890626656,868,0.9440432853185805,,aging,soundlife,B
BRK1,0.00011823016971576288,-0.13029992483866748,868,0.0004836345806496746,,aging,soundlife,B
VHL,0.0010981962868267443,-0.1106094196184817,868,0.0030969811696257947,,aging,soundlife,B
TATDN2,0.01534328951504118,-0.08226085246422353,868,0.02861521262479312,,aging,soundlife,B
SEC13,1.3723349678692566e-10,-0.21561576846750957,868,6.7773679428567634e-09,,aging,soundlife,B
ATG7,0.09795660746277357,-0.056205577421372985,868,0.1405016455216779,,aging,soundlife,B
VGLL4,0.045416288486438985,-0.0679302735292137,868,0.07229163377156045,,aging,soundlife,B
TAMM41,2.3750809810377452e-05,-0.14292073020574236,868,0.0001289806784941973,,aging,soundlife,B
RAF1,0.0001693923740589254,-0.12731248758758473,868,0.0006482418613240069,,aging,soundlife,B
RPL32,0.00012257279448312083,0.13000311568715053,868,0.0004969586417690098,,aging,soundlife,B
IQSEC1,0.00019585598355786426,-0.12608793741110866,868,0.0007277894809309622,,aging,soundlife,B
NUP210,4.4889136138579305e-08,-0.1843511944716947,868,7.415962954852921e-07,,aging,soundlife,B
TMEM43,0.01714266421391835,-0.08088974869289428,868,0.03133289923330956,,aging,soundlife,B
XPC,0.41108539663088717,-0.027934801730353682,868,0.4800708101154275,,aging,soundlife,B
SLC6A6,0.00017104668910378567,-0.12723084233554416,868,0.0006534024297707188,,aging,soundlife,B
CCDC174,0.6415895301134136,0.015821146759307982,868,0.6968127563583498,,aging,soundlife,B
NR2C2,0.0360456210329528,-0.07116918697515047,868,0.05895698668569213,,aging,soundlife,B
MRPS25,1.3467011486087407e-06,-0.16316833015536694,868,1.2039545833447737e-05,,aging,soundlife,B
RBSN,0.08653613725206664,-0.05821013030896155,868,0.12601014079639872,,aging,soundlife,B
CAPN7,0.0021885807708896536,-0.1038460180646553,868,0.005523150685591606,,aging,soundlife,B
SH3BP5,1.4741295484634915e-10,-0.21525814793339715,868,7.158462428523469e-09,,aging,soundlife,B
HACL1,0.016189240102670716,-0.08159960675957817,868,0.029888545235633435,,aging,soundlife,B
BTD,1.5627232569649758e-05,-0.1460423658689607,868,9.106414615586814e-05,,aging,soundlife,B
ANKRD28,0.00130781227222953,-0.10893126429509262,868,0.0035794520345821036,,aging,soundlife,B
OXNAD1,1.5261271041492027e-05,-0.14621717562889902,868,8.919579404152776e-05,,aging,soundlife,B
RFTN1,0.7782871028890096,-0.009570067324834215,868,0.818376038306849,,aging,soundlife,B
PLCL2,0.1855981355164471,-0.04497184544523064,868,0.24309032461389987,,aging,soundlife,B
TBC1D5,0.007034552506035761,-0.09142129767479994,868,0.014784092315963683,,aging,soundlife,B
SATB1,0.25910925283000474,0.038344920433884724,868,0.32355552630957407,,aging,soundlife,B
KCNH8,0.015984041220971145,0.08175716519375907,868,0.02955226542440872,,aging,soundlife,B
RAB5A,4.088623069952789e-05,-0.13877072996998935,868,0.00020155693039802894,,aging,soundlife,B
KAT2B,0.0012193051211725704,-0.10960718924284787,868,0.003373217879463175,,aging,soundlife,B
UBE2E2,0.14010562275392566,0.05011901456540754,868,0.19083261733008883,,aging,soundlife,B
UBE2E1,0.04429936614388645,-0.06828488105222469,868,0.07070690661910163,,aging,soundlife,B
RPL15,0.47598133400189735,-0.02422471948742495,868,0.542503618590356,,aging,soundlife,B
NR1D2,0.0001586570826649532,-0.12786125060644735,868,0.0006130150089706752,,aging,soundlife,B
TOP2B,0.024402389379854297,-0.07639331648254563,868,0.042138824333207446,,aging,soundlife,B
NGLY1,1.8009903734210124e-05,-0.1449913118530708,868,0.00010234351324138909,,aging,soundlife,B
OXSM,0.04952101248787123,-0.06668703931542246,868,0.07768714881234816,,aging,soundlife,B
SLC4A7,1.6005266209169038e-08,-0.1903067691679942,868,3.309476012928178e-07,,aging,soundlife,B
CMC1,3.0954070129785506e-05,0.14091140086946327,868,0.00016027107393531913,,aging,soundlife,B
AZI2,0.011551569356052194,-0.08568869456663175,868,0.022465278996448592,,aging,soundlife,B
TGFBR2,0.18484310969226533,0.045049090598742014,868,0.24234901475300077,,aging,soundlife,B
STT3B,3.3865368372418717e-06,-0.156938966447246,868,2.6090986931154327e-05,,aging,soundlife,B
OSBPL10,2.175842690262668e-05,-0.1435794589437969,868,0.00012044172404649138,,aging,soundlife,B
ZNF860,0.018490582999718543,-0.07994300181437172,868,0.03336842258676685,,aging,soundlife,B
CMTM7,9.464179069107857e-09,-0.19326913779927288,868,2.0991483679232306e-07,,aging,soundlife,B
CMTM6,0.2500403970148675,-0.03908347559410764,868,0.31408170583290235,,aging,soundlife,B
DYNC1LI1,0.012485040926351927,-0.08476156900430616,868,0.024011134814856238,,aging,soundlife,B
CNOT10,0.5280537400381646,-0.021445290234452727,868,0.5921666328979418,,aging,soundlife,B
GLB1,1.1935338818095162e-06,-0.16396678728324923,868,1.0851847067232622e-05,,aging,soundlife,B
CRTAP,3.4918977335818395e-05,-0.13998808750106173,868,0.0001772214130820237,,aging,soundlife,B
UBP1,3.104997377500456e-05,-0.14088777445314374,868,0.00016061580072335786,,aging,soundlife,B
CLASP2,1.198943870140399e-05,-0.14798591419152887,868,7.333234930915991e-05,,aging,soundlife,B
PDCD6IP,2.9590944688056886e-11,-0.2231382467266825,868,1.8779995589152937e-09,,aging,soundlife,B
TRANK1,0.47102824470358107,-0.024497415364121183,868,0.5379103952520853,,aging,soundlife,B
EPM2AIP1,0.002389658261324686,-0.10295594886447322,868,0.0059552399590672616,,aging,soundlife,B
MLH1,0.008783596768668992,-0.08889292164086453,868,0.017800460097112943,,aging,soundlife,B
LRRFIP2,0.10932437392280324,-0.05438767967130686,868,0.1543368038497069,,aging,soundlife,B
GOLGA4,7.363917982057986e-08,-0.18142236396093808,868,1.115868300534745e-06,,aging,soundlife,B
ACAA1,0.0006056124647863474,-0.11616399744401988,868,0.0018591838598086623,,aging,soundlife,B
MYD88,0.17410328529866795,0.04617403687469199,868,0.23034098220112725,,aging,soundlife,B
OXSR1,0.002093988152649743,-0.10429091487460448,868,0.00531582734989499,,aging,soundlife,B
EXOG,0.44296961230955645,0.026073210984147537,868,0.5113335521167399,,aging,soundlife,B
WDR48,0.012606437340219174,-0.08464554051887363,868,0.02419379142239668,,aging,soundlife,B
CSRNP1,0.0012700415770581282,-0.10921439631263248,868,0.003492478124814501,,aging,soundlife,B
SLC25A38,0.07969068319252783,-0.05951620119228908,868,0.11742925960094329,,aging,soundlife,B
RPSA,2.270649300942962e-07,-0.17457536972106655,868,2.922663056033009e-06,,aging,soundlife,B
EIF1B,0.005549085303264902,-0.09405873836023612,868,0.012127390655959094,,aging,soundlife,B
RPL14,9.803932953168817e-05,-0.13183079168644696,868,0.0004131703499658916,,aging,soundlife,B
CTNNB1,0.13899890162847564,-0.05025918388368915,868,0.18953051679185892,,aging,soundlife,B
TRAK1,0.2629781525474634,-0.03803528761316789,868,0.3278509842262465,,aging,soundlife,B
SEC22C,0.03279498923837126,-0.07246166769155002,868,0.05431934910024799,,aging,soundlife,B
SS18L2,0.16440030342419829,-0.04723577421957861,868,0.2192232046908906,,aging,soundlife,B
NKTR,3.8195545099857204e-07,-0.1713207573849703,868,4.37202578732294e-06,,aging,soundlife,B
HIGD1A,0.0591262686226159,-0.06408404544014486,868,0.09034550223384218,,aging,soundlife,B
SNRK,0.004045522683535934,-0.09747797317178453,868,0.009242825498320293,,aging,soundlife,B
ABHD5,8.430870107507578e-05,-0.13305229210778377,868,0.0003675452103352048,,aging,soundlife,B
KIAA1143,0.4830477161637228,0.023838346743716793,868,0.5490930768947443,,aging,soundlife,B
ZDHHC3,0.0004437615792428078,-0.1189728311132592,868,0.0014461167884831712,,aging,soundlife,B
EXOSC7,0.017041616490338363,-0.08096331944262346,868,0.031183774394253183,,aging,soundlife,B
LIMD1,0.008916889415231121,-0.08871925094609867,868,0.018042064757459432,,aging,soundlife,B
SACM1L,1.869026307356864e-05,-0.1447154651751313,868,0.00010555470158729072,,aging,soundlife,B
CCDC12,0.3821396179661237,-0.02970041704976867,868,0.4517733218669961,,aging,soundlife,B
NBEAL2,0.38945049899797946,-0.029247050739101485,868,0.45888409691032267,,aging,soundlife,B
SETD2,0.0028188476680740373,-0.10126489638380859,868,0.006808143765016797,,aging,soundlife,B
KLHL18,2.4913383765572133e-05,-0.14256021607865146,868,0.0001338032097829111,,aging,soundlife,B
ELP6,0.04021236956653307,-0.069650298683701,868,0.06489458432061354,,aging,soundlife,B
SMARCC1,9.02432555094002e-07,-0.16580114151141978,868,8.6725527408584e-06,,aging,soundlife,B
MAP4,0.048803509062157135,-0.06689795897261305,868,0.07673055999225588,,aging,soundlife,B
NME6,0.0008193164830042546,-0.11337392160608872,868,0.0024101967214581327,,aging,soundlife,B
TMA7,0.16618781131343346,0.047036713394677736,868,0.22128455972561456,,aging,soundlife,B
SHISA5,0.059405022689982365,-0.06401391944396151,868,0.09066337986733022,,aging,soundlife,B
UQCRC1,1.9059137401009535e-09,-0.20202991769107675,868,5.7088350813304255e-08,,aging,soundlife,B
IP6K2,0.0005218792286215115,-0.11751572792140745,868,0.0016544242608624573,,aging,soundlife,B
PRKAR2A,2.49264194809355e-07,-0.17399609996480217,868,3.1329088014273833e-06,,aging,soundlife,B
ARIH2,0.5914098081268193,-0.018244755936021068,868,0.6513637233836618,,aging,soundlife,B
WDR6,0.029488993910244794,-0.07389381249571111,868,0.04953470937229275,,aging,soundlife,B
DALRD3,2.4935804767132158e-06,-0.15903311020882782,868,2.016260926376018e-05,,aging,soundlife,B
NDUFAF3,0.3252351917973144,-0.03342971642447833,868,0.39327628361078765,,aging,soundlife,B
IMPDH2,9.4527097261821e-05,-0.1321271047934533,868,0.0004031395165989838,,aging,soundlife,B
QRICH1,0.00025337889834187784,-0.12388826534122181,868,0.0009051723491123502,,aging,soundlife,B
USP4,0.040333307212112576,-0.06960824513241366,868,0.06504062873701676,,aging,soundlife,B
RHOA,0.7713986872159413,-0.009875759347494637,868,0.8132673659628591,,aging,soundlife,B
TCTA,0.1839799897873322,-0.04513768068099365,868,0.2413160905538775,,aging,soundlife,B
APEH,6.909665931189442e-06,-0.15195144627545681,868,4.695477386214021e-05,,aging,soundlife,B
IP6K1,0.10365775171315687,-0.05527408365371618,868,0.14752357648342265,,aging,soundlife,B
INKA1,0.23908394993838794,-0.040001121194675145,868,0.30227379075050625,,aging,soundlife,B
UBA7,0.31899065800187804,0.033863672697166024,868,0.38689311594929765,,aging,soundlife,B
RBM6,0.8752707149341395,-0.005335463941995924,868,0.9015724381693451,,aging,soundlife,B
RBM5,0.00023466712879041888,-0.12454734257931581,868,0.0008484744994422538,,aging,soundlife,B
GNAI2,0.00039215854412141755,-0.12007292004762254,868,0.001304481716563719,,aging,soundlife,B
TUSC2,0.1489530401482218,-0.04902792792031057,868,0.20130734051970334,,aging,soundlife,B
RASSF1,0.009610587765007662,-0.08785112712250581,868,0.019233177512862663,,aging,soundlife,B
NPRL2,0.0008648958726057098,-0.11286759795091053,868,0.002526883565817046,,aging,soundlife,B
CYB561D2,0.009179045223110317,-0.08838432904135084,868,0.018502415056646897,,aging,soundlife,B
DCAF1,0.004851029934389302,-0.0955261115106591,868,0.010804413439692642,,aging,soundlife,B
RAD54L2,0.05859808676333533,-0.06421767461428363,868,0.08966668325447111,,aging,soundlife,B
TEX264,0.025528166126927637,-0.07580380432573834,868,0.043811390863080626,,aging,soundlife,B
PARP3,0.019253066484190826,0.07943385841868225,868,0.03451552462143891,,aging,soundlife,B
ABHD14B,2.8578628823925817e-07,-0.1731434821251702,868,3.476072310462324e-06,,aging,soundlife,B
ABHD14A,0.008563525710918202,-0.08918487139337951,868,0.01740399486588005,,aging,soundlife,B
RPL29,0.004626411143642763,-0.09603900316259797,868,0.010354502594535653,,aging,soundlife,B
TWF2,0.0026728629925037834,-0.10181198754895032,868,0.006519758686588291,,aging,soundlife,B
PPM1M,0.00021989776976955277,-0.12510329824358213,868,0.000803159375625546,,aging,soundlife,B
WDR82,0.19691743288773847,-0.043840597566794176,868,0.25559433500170997,,aging,soundlife,B
PHF7,0.004776366703728454,-0.09569417130958144,868,0.010649221068138919,,aging,soundlife,B
NISCH,0.045379592120169246,-0.06794180687575849,868,0.07225116380782039,,aging,soundlife,B
PBRM1,0.0005232240707341598,-0.11749246894546611,868,0.0016554127805557574,,aging,soundlife,B
GNL3,3.338090186691138e-05,-0.14033384889696707,868,0.00017058335090481367,,aging,soundlife,B
SPCS1,0.022388329691259153,-0.07750937070134267,868,0.03921016210955496,,aging,soundlife,B
SFMBT1,0.03737307472273122,-0.07066979875711119,868,0.060864179108919496,,aging,soundlife,B
PRKCD,8.995993586763595e-05,-0.13252834050046047,868,0.0003875290248061468,,aging,soundlife,B
TKT,5.55482636465771e-13,-0.24147386148222802,868,5.4779133842239876e-11,,aging,soundlife,B
DCP1A,0.0007896994052714341,-0.11371710173333707,868,0.002341798044017432,,aging,soundlife,B
ACTR8,0.0017502720374012342,-0.1060795416343304,868,0.004553264512882269,,aging,soundlife,B
SELENOK,0.7835245841386924,-0.009338157330120438,868,0.8222847154958639,,aging,soundlife,B
CCDC66,0.08989867200831442,0.05759890648474472,868,0.13043243267842813,,aging,soundlife,B
ARHGEF3,0.06541994948924687,-0.0625632556447381,868,0.09850643087293222,,aging,soundlife,B
APPL1,0.014909042719857183,-0.08261282360252081,868,0.02793538843445909,,aging,soundlife,B
PDE12,9.354520643979771e-05,-0.1322117998006331,868,0.00040085780523718955,,aging,soundlife,B
ARF4,7.427159173646622e-05,-0.1340704234657851,868,0.0003294677529624557,,aging,soundlife,B
DENND6A,0.020403378925195212,-0.07869807706892333,868,0.03623522510262426,,aging,soundlife,B
SLMAP,2.451052790542518e-06,-0.15915000217914915,868,1.9862513764067687e-05,,aging,soundlife,B
FLNB,0.0005941611513453696,-0.11633820092733414,868,0.001832807016421472,,aging,soundlife,B
PXK,0.005743331807768164,-0.09368007267846114,868,0.012479578606031841,,aging,soundlife,B
PDHB,2.354500106435285e-08,-0.18810009679058243,868,4.400100781997136e-07,,aging,soundlife,B
FHIT,0.00026432505891459373,-0.12352354402012718,868,0.0009376445089333402,,aging,soundlife,B
THOC7,0.8240296273489429,0.007558349626096687,868,0.8563602320536193,,aging,soundlife,B
ATXN7,0.20641612373932847,0.042927453898554305,868,0.2658483731503105,,aging,soundlife,B
PSMD6,3.676349677189985e-07,-0.17156199117928142,868,4.246018275817622e-06,,aging,soundlife,B
SLC25A26,3.4716770736802824e-07,-0.17192297379285454,868,4.053451738122152e-06,,aging,soundlife,B
KBTBD8,0.2547276355985754,-0.038699472840839,868,0.3190940285688623,,aging,soundlife,B
SUCLG2,6.350764481964092e-13,-0.24088070247966692,868,6.167939443846944e-11,,aging,soundlife,B
TMF1,0.0008682575361369013,-0.11283123972548562,868,0.002534394720691046,,aging,soundlife,B
UBA3,7.077723248839444e-07,-0.16737920607578163,868,7.201302543660451e-06,,aging,soundlife,B
ARL6IP5,0.04010363564733849,-0.06968820015871441,868,0.06476802834453003,,aging,soundlife,B
FOXP1,0.6472149847552964,0.01555460550894694,868,0.7023274170105721,,aging,soundlife,B
RYBP,0.7738359031161289,-0.00976751141207092,868,0.8151046938418038,,aging,soundlife,B
PPP4R2,6.377206031651244e-05,-0.13528512624012487,868,0.00028991411817648564,,aging,soundlife,B
CHMP2B,0.0005677247766719743,-0.11675259099988161,868,0.0017691374907473773,,aging,soundlife,B
CGGBP1,0.4922096255407039,0.02334192560673164,868,0.5572348462938735,,aging,soundlife,B
ZNF654,0.0002656584971707569,-0.12348008444274643,868,0.0009403911892405217,,aging,soundlife,B
C3orf38,0.0001770385113552198,-0.12694120745741197,868,0.0006714892649626977,,aging,soundlife,B
NSUN3,0.01005803260436115,-0.08732032275212868,868,0.019985117481077175,,aging,soundlife,B
RIOX2,0.04602996609846819,-0.06773855232586776,868,0.07308696623512041,,aging,soundlife,B
CLDND1,7.276466181705757e-14,-0.25028961964062313,868,1.0139597440159545e-11,,aging,soundlife,B
CMSS1,0.48673040927753264,0.02363820196970017,868,0.5523976493394094,,aging,soundlife,B
TBC1D23,0.0006358491560966819,-0.11571831982326697,868,0.001942704046987479,,aging,soundlife,B
NIT2,2.6668814057453755e-06,-0.15857572961202857,868,2.136838726353482e-05,,aging,soundlife,B
TOMM70,0.0010495265477168253,-0.11104119880692843,868,0.0029793911297009965,,aging,soundlife,B
TFG,2.2394752588637852e-05,-0.14336305493304402,868,0.00012311351980546196,,aging,soundlife,B
SENP7,0.003535578477199393,-0.09890486357853709,868,0.008265156104612731,,aging,soundlife,B
TRMT10C,0.06101475187332565,-0.06361420861452395,868,0.09286701606658485,,aging,soundlife,B
PCNP,0.2898319444408158,-0.03596770979093142,868,0.35707795005803833,,aging,soundlife,B
ZBTB11,8.170204654952943e-05,-0.13330522887814122,868,0.0003582148552547768,,aging,soundlife,B
RPL24,0.513514880063616,-0.02220624088572817,868,0.5775803441319141,,aging,soundlife,B
CEP97,0.00024316129720109084,-0.12424227520529836,868,0.0008732010728621806,,aging,soundlife,B
NXPE3,0.00018031357699509337,-0.1267867630804365,868,0.0006818938221466363,,aging,soundlife,B
NFKBIZ,0.1942360503904736,-0.044104171736101094,868,0.2527000371428731,,aging,soundlife,B
ALCAM,0.5569324838686079,-0.019964569812290892,868,0.619458133194131,,aging,soundlife,B
CBLB,0.0346227902039274,-0.07172214800033427,868,0.057022632375944154,,aging,soundlife,B
BBX,0.0032747250031176876,-0.09970868533594139,868,0.007720113008453247,,aging,soundlife,B
CD47,0.08928613993285806,-0.05770886301792717,868,0.12963174563298305,,aging,soundlife,B
IFT57,7.092334457692207e-11,-0.21888577655545324,868,3.955489288057526e-09,,aging,soundlife,B
DZIP3,0.17641602025935424,0.04592752112494396,868,0.23299339396884194,,aging,soundlife,B
CD96,0.008338728781125366,0.08949008738564061,868,0.017011855979316867,,aging,soundlife,B
GCSAM,0.2030653749398921,0.043246014732767464,868,0.2622177786794336,,aging,soundlife,B
CD200,0.9873381269792274,-0.0005394392192653014,868,0.990583408035193,,aging,soundlife,B
BTLA,0.001387963138974379,-0.10835458499349468,868,0.003764800981015716,,aging,soundlife,B
ATG3,9.01970896141844e-05,-0.13250703814453313,868,0.00038802909021941074,,aging,soundlife,B
CD200R1,0.04614457820247327,-0.06770298440783389,868,0.07321454115788457,,aging,soundlife,B
GTPBP8,0.24225252637936506,-0.03973276111444191,868,0.305737092752851,,aging,soundlife,B
NEPRO,0.08038631806407046,-0.05937942151149655,868,0.1182652531978924,,aging,soundlife,B
SIDT1,0.00039326773680975496,-0.1200478881718563,868,0.0013073880469093911,,aging,soundlife,B
USF3,0.277772585410156,0.03687933855530557,868,0.3443284224480951,,aging,soundlife,B
NAA50,0.05073072275060145,-0.06633715309535425,868,0.07921654880179178,,aging,soundlife,B
ATP6V1A,0.0016638068841281415,-0.1065801511050024,868,0.0043709025111727,,aging,soundlife,B
GRAMD1C,0.10474524741399364,-0.05510104679360276,868,0.1488729569675608,,aging,soundlife,B
CCDC191,0.0026288299196509835,0.10198236046632167,868,0.006424246963386506,,aging,soundlife,B
QTRT2,0.03400048661110115,-0.07197010595356683,868,0.05606975023852801,,aging,soundlife,B
ZBTB20,0.0003383533167377601,-0.12137427444915613,868,0.001155484688486437,,aging,soundlife,B
B4GALT4,1.0209346632449631e-10,-0.21708754171646177,868,5.3640911404919784e-09,,aging,soundlife,B
ARHGAP31,0.0012668920494681105,-0.10923835459565215,868,0.003486808946797161,,aging,soundlife,B
POGLUT1,3.4247449643044586e-08,-0.18593253844143218,868,5.965384570975973e-07,,aging,soundlife,B
TIMMDC1,0.011107849487891966,-0.08615289118244698,868,0.02173422320433074,,aging,soundlife,B
COX17,0.0018129545775730108,0.10573062895055695,868,0.0046836386394104625,,aging,soundlife,B
GSK3B,0.006445865165759454,-0.09240044318928985,868,0.013749748989190715,,aging,soundlife,B
LRRC58,7.636088532425341e-05,-0.13384821389705637,868,0.00033733513089487547,,aging,soundlife,B
NDUFB4,0.6369383017309052,0.016042263192911535,868,0.6928176674181405,,aging,soundlife,B
RABL3,0.0040997986843338986,-0.0973358568660128,868,0.00933228322676857,,aging,soundlife,B
HCLS1,0.00036759964613044394,-0.1206447858802658,868,0.0012362611393998667,,aging,soundlife,B
GOLGB1,5.663209855780622e-05,-0.1362244048929601,868,0.00026267131096638054,,aging,soundlife,B
IQCB1,0.014279285868087898,-0.08313963205878477,868,0.026946583149419483,,aging,soundlife,B
EAF2,0.0027893167177612957,-0.10137344745754434,868,0.006752084652888938,,aging,soundlife,B
CD86,0.005523375798485109,0.09410974827074256,868,0.01208356275368244,,aging,soundlife,B
KPNA1,0.006766208948698773,-0.09185812874906496,868,0.014342393968637282,,aging,soundlife,B
PARP9,0.0002387962563526576,-0.12439777597336121,868,0.0008609021390441706,,aging,soundlife,B
DTX3L,0.07482845036064527,-0.06050032594328611,868,0.11085055854211606,,aging,soundlife,B
PARP15,0.8714115517405787,0.005501969549386478,868,0.8981746336480317,,aging,soundlife,B
PARP14,0.7503307893604756,-0.010815791253105222,868,0.7947158558824601,,aging,soundlife,B
HACD2,0.8407816407987776,0.00682853954687542,868,0.8696805417976705,,aging,soundlife,B
CCDC14,0.08855198716474222,-0.057841453878407986,868,0.12871161853197224,,aging,soundlife,B
ZNF148,0.001742899915308695,-0.10612132830471864,868,0.004535927103990554,,aging,soundlife,B
SNX4,0.006691787651525106,-0.09198202964460087,868,0.014198728515814607,,aging,soundlife,B
OSBPL11,0.0096501991192262,0.08780325882723315,868,0.01928962522544519,,aging,soundlife,B
ZXDC,1.0382551150258806e-09,-0.20524973342335553,868,3.5974136688194026e-08,,aging,soundlife,B
ABTB1,0.00015915908856553888,-0.12783482245724387,868,0.0006145841913886169,,aging,soundlife,B
MGLL,2.3776912250480496e-05,-0.14291245358026458,868,0.0001289806784941973,,aging,soundlife,B
SEC61A1,0.00043236656285476995,-0.11920509017633225,868,0.0014132940682810174,,aging,soundlife,B
RUVBL1,4.338195143618483e-10,-0.2097857205904196,868,1.7711994185092023e-08,,aging,soundlife,B
EEFSEC,0.017213451756707104,-0.0808384356440758,868,0.03143380975186872,,aging,soundlife,B
RPN1,6.562098647669283e-07,-0.16786749759439867,868,6.74087377108335e-06,,aging,soundlife,B
RAB7A,0.03553878233528499,-0.07136399467767345,868,0.058217121075690464,,aging,soundlife,B
ISY1,0.00998611016464738,-0.08740420939047638,868,0.019873010293508134,,aging,soundlife,B
COPG1,0.0025292909440346916,-0.1023773037568518,868,0.006230881995104678,,aging,soundlife,B
HMCES,0.01998870282358977,0.07895905159755434,868,0.0356504132162522,,aging,soundlife,B
MBD4,0.0002424601047892038,-0.12426707743082824,868,0.0008716597149180014,,aging,soundlife,B
TMCC1,0.8054484164970732,0.008371954483571106,868,0.8415524612463308,,aging,soundlife,B
PIK3R4,0.017880012182835546,-0.08036410595341595,868,0.0325045031457674,,aging,soundlife,B
ATP2C1,6.076513891401438e-06,-0.15286174696440896,868,4.224387353549182e-05,,aging,soundlife,B
ASTE1,0.027226308132157817,-0.07495570634660716,868,0.04625867265458657,,aging,soundlife,B
NUDT16,0.23368380189168506,-0.040464316535459725,868,0.2960933628052343,,aging,soundlife,B
MRPL3,4.415887016727484e-05,-0.1381728861026059,868,0.00021460072613512638,,aging,soundlife,B
DNAJC13,0.019754002290293893,-0.07910885703975479,868,0.03528097799159004,,aging,soundlife,B
UBA5,0.00022098113939531496,-0.1250613457383988,868,0.0008057272317538543,,aging,soundlife,B
NPHP3,0.39319691629028775,-0.029016729924023512,868,0.4629669789531125,,aging,soundlife,B
CDV3,0.13500356551173834,-0.05077246134802516,868,0.18486922771421552,,aging,soundlife,B
TOPBP1,0.4208335393977579,-0.02735697417757381,868,0.48948339458167817,,aging,soundlife,B
SRPRB,2.450873809283986e-06,-0.15915049822365976,868,1.9862513764067687e-05,,aging,soundlife,B
RYK,0.003279269758486775,-0.09969418981302058,868,0.007725144855531139,,aging,soundlife,B
ANAPC13,0.665233871649543,-0.014707141020619513,868,0.7181120103188903,,aging,soundlife,B
CEP63,0.001697489768071357,-0.10638235794940638,868,0.004441187515647918,,aging,soundlife,B
MSL2,0.015566829968440075,-0.08208306643722162,868,0.028973106880865532,,aging,soundlife,B
PCCB,1.2095145203919072e-05,-0.1479219244496618,868,7.390837059782769e-05,,aging,soundlife,B
STAG1,0.24353970442305597,-0.039624448876952004,868,0.30718014666505095,,aging,soundlife,B
