source,target,weight,promotor_based,cell_type,sample_size,gene_size
NCOA1,RPS27,-0.15037002264718863,True,NK,199254,9888
ZEB2,RPL18A,-0.1501335974202699,True,NK,199254,9888
NCOA1,RPS14,-0.15011300074191075,True,NK,199254,9888
TCF7,CD27,0.15010361850346923,False,NK,199254,9888
RLF,B2M,-0.14982950693659772,False,NK,199254,9888
ZEB1,S100A4,-0.14979575594911593,True,NK,199254,9888
BNC2,RPS8,-0.14971409955351178,False,NK,199254,9888
FOS,GZMH,-0.14966953375011677,True,NK,199254,9888
ZBTB16,B2M,-0.1492870594121277,False,NK,199254,9888
BPTF,B2M,-0.14923132895756056,False,NK,199254,9888
TCF7,CD247,-0.14921572585039083,False,NK,199254,9888
ZNF367,CENPM,0.14913432565108908,True,NK,199254,9888
BACH2,SELL,0.14906882078091094,False,NK,199254,9888
JUNB,EEF1A1,0.14903674454335933,True,NK,199254,9888
TCF7,MAML3,0.14899288156786483,False,NK,199254,9888
BNC2,RPS27,-0.14894829656124128,False,NK,199254,9888
JUN,IER5,0.1487420791991677,True,NK,199254,9888
FOSB,B2M,-0.1486536948671997,False,NK,199254,9888
NFATC2,RPS27A,-0.14837414998292833,False,NK,199254,9888
KLF12,RPS27A,-0.14793012330688693,True,NK,199254,9888
IKZF3,B2M,-0.14786492215938019,False,NK,199254,9888
ASH1L,TMSB4X,-0.14785202773673126,False,NK,199254,9888
ZEB1,CST7,-0.1478308382243777,True,NK,199254,9888
RUNX2,CCR7,0.1477933649591527,False,NK,199254,9888
KDM2A,B2M,-0.147733889587197,True,NK,199254,9888
BNC2,RPL39,-0.14754821110676292,False,NK,199254,9888
BACH2,S100A4,-0.14752214250904988,False,NK,199254,9888
RFX3,B2M,-0.14738093636196742,False,NK,199254,9888
NCOA1,RPL32,-0.14726546059551687,True,NK,199254,9888
ZEB1,CAPG,0.14726192657413842,True,NK,199254,9888
BNC2,RPS19,-0.1471753123800589,False,NK,199254,9888
NFATC2,B2M,-0.1471699738710918,False,NK,199254,9888
FOXP1,B2M,-0.14698690271275086,False,NK,199254,9888
NCOA1,TMSB10,-0.1464983081528961,False,NK,199254,9888
BACH2,IGFBP4,0.14649599508252267,False,NK,199254,9888
TCF12,TMSB4X,-0.14634792537829894,True,NK,199254,9888
ZEB2,RPLP2,-0.14628274056057702,True,NK,199254,9888
TCF7,PFN1,-0.14616294035883565,False,NK,199254,9888
BNC2,TPT1,-0.14613045346309148,False,NK,199254,9888
KLF12,TMSB10,-0.14552166497964086,True,NK,199254,9888
ZEB2,RPL11,-0.14548196576667094,True,NK,199254,9888
FOS,CX3CR1,-0.14539617455351928,False,NK,199254,9888
